from	to
CRNR2	HGNC:8672
CRNR3	HGNC:2163
CRNR4	HGNC:8673
CRNR5	HGNC:8667
CRNR6	HGNC:8671
CRNR7	HGNC:8665
CRNR8	HGNC:8664
CROC-1	HGNC:12494
CROC-1B	HGNC:33521
CROC1	HGNC:12494
CROC4	HGNC:30780
CROCC	HGNC:21299
CROCC1	HGNC:21299
CROCC2	HGNC:51677
CROCC2-AS1	HGNC:54869
CROCCL1	HGNC:28170
CROCCL2	HGNC:29405
CROCCP	HGNC:33602
CROCCP1	HGNC:33602
CROCCP2	HGNC:28170
CROCCP3	HGNC:29405
CROCCP4	HGNC:43864
CROCCP5	HGNC:43865
CROM	HGNC:2665
CROP	HGNC:24309
CROT	HGNC:2366
CRP	HGNC:9264
CRP	HGNC:2367
CRP1	HGNC:1836
CRP2	HGNC:1834
CRP2	HGNC:2361
CRP2	HGNC:2470
CRP2BP	HGNC:15904
CRP3	HGNC:1835
CRPP1	HGNC:2368
CRPPA	HGNC:37276
CRPPA-AS1	HGNC:48962
CRR9	HGNC:24308
CRRL	HGNC:2893
CRS	HGNC:2369
CRS	HGNC:12428
CRS1	HGNC:2369
CRS1	HGNC:12428
CRS2	HGNC:7392
CRS3	HGNC:16904
CRSP1	HGNC:9234
CRSP100	HGNC:22963
CRSP100	HGNC:2373
CRSP130	HGNC:2372
CRSP150	HGNC:2370
CRSP2	HGNC:2370
CRSP200	HGNC:9234
CRSP2P	HGNC:2371
CRSP3	HGNC:2372
CRSP33	HGNC:2378
CRSP34	HGNC:2377
CRSP4	HGNC:22963
CRSP4	HGNC:2373
CRSP5	HGNC:2374
CRSP6	HGNC:2375
CRSP7	HGNC:2376
CRSP70	HGNC:2376
CRSP77	HGNC:2375
CRSP8	HGNC:2377
CRSP85	HGNC:2374
CRSP9	HGNC:2378
CRT	HGNC:1455
CRT	HGNC:11055
CRT-1	HGNC:11055
CRT1	HGNC:11055
CRT2	HGNC:20407
CRT2	HGNC:23094
CRTAC1	HGNC:14882
CRTAM	HGNC:24313
CRTAP	HGNC:2379
CRTC1	HGNC:16062
CRTC1P1	HGNC:54616
CRTC2	HGNC:27301
CRTC3	HGNC:26148
CRTC3-AS1	HGNC:51433
CRTH2	HGNC:4502
CRTL1	HGNC:2380
CRTL2	HGNC:2381
CRTM	HGNC:2382
CRTM	HGNC:6907
CRTR	HGNC:11055
CRTR1	HGNC:17925
CRX	HGNC:2383
CRY-g-A	HGNC:2408
CRY1	HGNC:2384
CRY2	HGNC:2385
CRYA1	HGNC:2388
CRYA1	HGNC:2386
CRYA2	HGNC:2389
CRYA2	HGNC:2387
CRYAA	HGNC:2388
CRYAA2	HGNC:51901
CRYAB	HGNC:2389
CRYB1	HGNC:2394
CRYB1	HGNC:2390
CRYB2	HGNC:2398
CRYB2A	HGNC:2391
CRYB2A	HGNC:2398
CRYB2B	HGNC:2392
CRYB2B	HGNC:2399
CRYB3	HGNC:2393
CRYB3	HGNC:2400
CRYBA1	HGNC:2394
CRYBA2	HGNC:2395
CRYBA4	HGNC:2396
CRYBB1	HGNC:2397
CRYBB2	HGNC:2398
CRYBB2P1	HGNC:2399
CRYBB3	HGNC:2400
CRYBG1	HGNC:356
CRYBG2	HGNC:17295
CRYBG3	HGNC:34427
CRYBP1	HGNC:4920
CRYG1	HGNC:2408
CRYG1	HGNC:2401
CRYG2	HGNC:2409
CRYG2	HGNC:2402
CRYG3	HGNC:2403
CRYG3	HGNC:2410
CRYG4	HGNC:2404
CRYG4	HGNC:2411
CRYG5	HGNC:2408
CRYG5	HGNC:2405
CRYG5	HGNC:2412
CRYG6	HGNC:2413
CRYG6	HGNC:2406
CRYG8	HGNC:2417
CRYG8	HGNC:2407
CRYGA	HGNC:2408
CRYGB	HGNC:2409
CRYGC	HGNC:2410
CRYGD	HGNC:2411
CRYGEP	HGNC:2412
CRYGEP1	HGNC:2412
CRYGFP	HGNC:2413
CRYGFP1	HGNC:2413
CRYGGP	HGNC:2414
CRYGGP1	HGNC:2414
CRYGN	HGNC:20458
CRYGP1	HGNC:2415
CRYGP2	HGNC:2416
CRYGS	HGNC:2417
CRYL1	HGNC:18246
CRYM	HGNC:2418
CRYM-AS1	HGNC:34405
CRYPTIC	HGNC:18292
CRYZ	HGNC:2419
CRYZL1	HGNC:2420
CRYZL2P	HGNC:52164
CRYZL2P-SEC16B	HGNC:53757
CRYZP1	HGNC:2421
CRYZP2	HGNC:49203
CS	HGNC:2422
CS-1	HGNC:1330
CS-1	HGNC:11319
CS-2	HGNC:13752
CS-2	HGNC:2441
CS-3	HGNC:18565
CS-5	HGNC:2442
CS-KMT	HGNC:33113
CS1	HGNC:21394
CS2	HGNC:17448
CS3	HGNC:18565
CSA	HGNC:1997
CSA	HGNC:3439
CSA	HGNC:2440
CSAA	HGNC:10516
CSAD	HGNC:18966
CSAG1	HGNC:24294
CSAG2	HGNC:16847
CSAG3	HGNC:26237
CSAG3A	HGNC:26237
CSAG3B	HGNC:28516
CSAG3B	HGNC:16847
CSAG4	HGNC:20923
CSAGE	HGNC:24294
CSAP	HGNC:29578
CSB	HGNC:3438
CSB	HGNC:2441
CSB-I	HGNC:7424
CSB-II	HGNC:7425
CSB-III	HGNC:7426
CSBF	HGNC:31428
CSBP	HGNC:5044
CSBP1	HGNC:2423
CSBP1	HGNC:6876
CSBP2	HGNC:2424
CSBP2	HGNC:6876
CSC-21K	HGNC:11821
CSC1	HGNC:23787
CSD	HGNC:18966
CSD1	HGNC:11771
CSD1	HGNC:2425
CSD2	HGNC:11771
CSD2	HGNC:2426
CSD3	HGNC:11771
CSD3	HGNC:2427
CSDA	HGNC:2428
CSDA1	HGNC:2428
CSDA2	HGNC:8014
CSDA3	HGNC:17948
CSDAP1	HGNC:2429
CSDB	HGNC:8014
CSDC1	HGNC:17150
CSDC2	HGNC:30359
CSDD1	HGNC:15986
CSDD2	HGNC:32207
CSDE1	HGNC:29905
CSDP	HGNC:15674
CSDUFD1	HGNC:13753
CSE	HGNC:11005
CSE	HGNC:2501
CSE	HGNC:2430
CSE-C	HGNC:18187
CSE1	HGNC:2431
CSE1L	HGNC:2431
CSE1L-AS1	HGNC:51232
CSE1L-DT	HGNC:51232
CSEN	HGNC:15523
CSF1	HGNC:2432
CSF1R	HGNC:2433
CSF2	HGNC:2434
CSF2R	HGNC:2435
CSF2RA	HGNC:2435
CSF2RB	HGNC:2436
CSF2RB2	HGNC:2437
CSF2RBP1	HGNC:2437
CSF3	HGNC:2438
CSF3OS	HGNC:18227
CSF3R	HGNC:2439
CSFR	HGNC:2433
CSGALNACT1	HGNC:24290
CSGALNACT2	HGNC:24292
CSGALNACT2-DT	HGNC:55174
CSGALNACT2P1	HGNC:55033
CSGALNACT2P2	HGNC:55034
CSGalNAcT-1	HGNC:24290
CSGlcA-T	HGNC:29270
CSH1	HGNC:2440
CSH2	HGNC:2441
CSHL1	HGNC:2442
CSHP1	HGNC:2443
CSHP1	HGNC:2442
CSIF	HGNC:5962
CSIG	HGNC:24534
CSK	HGNC:2444
CSKMT	HGNC:33113
CSL	HGNC:2442
CSL4	HGNC:17286
CSM1	HGNC:2770
CSM2	HGNC:2770
CSMD1	HGNC:14026
CSMD2	HGNC:19290
CSMD2-AS1	HGNC:40882
CSMD3	HGNC:19291
CSMF	HGNC:7982
CSMT	HGNC:2440
CSN1	HGNC:4549
CSN1	HGNC:2445
CSN10	HGNC:2446
CSN1S1	HGNC:2445
CSN1S2A	HGNC:20230
CSN1S2AP	HGNC:20230
CSN1S2B	HGNC:20227
CSN1S2BP	HGNC:20227
CSN2	HGNC:30747
CSN2	HGNC:2447
CSN3	HGNC:2446
CSN3	HGNC:2239
CSN4	HGNC:16702
CSN5	HGNC:2240
CSN6	HGNC:21749
CSN7A	HGNC:16758
CSN7B	HGNC:16760
CSN8	HGNC:24335
CSNAP	HGNC:21314
CSNB1	HGNC:8082
CSNB1	HGNC:2448
CSNB1A	HGNC:8082
CSNB1B	HGNC:4598
CSNB1C	HGNC:7146
CSNB1D	HGNC:10975
CSNB1E	HGNC:31371
CSNB1F	HGNC:24783
CSNB2	HGNC:2449
CSNB2	HGNC:1393
CSNB2A	HGNC:1393
CSNB2B	HGNC:1386
CSNB3	HGNC:8786
CSNB4	HGNC:8082
CSNB4	HGNC:2450
CSNBAD1	HGNC:10012
CSNBAD2	HGNC:8786
CSNBAD3	HGNC:4393
CSNBX2	HGNC:2449
CSNBX2	HGNC:1393
CSNK1A1	HGNC:2451
CSNK1A1L	HGNC:20289
CSNK1A1P	HGNC:30446
CSNK1A1P1	HGNC:30446
CSNK1A1P2	HGNC:30445
CSNK1A1P3	HGNC:38669
CSNK1D	HGNC:2452
CSNK1E	HGNC:2453
CSNK1G1	HGNC:2454
CSNK1G2	HGNC:2455
CSNK1G2-AS1	HGNC:28604
CSNK1G2P1	HGNC:49739
CSNK1G3	HGNC:2456
CSNK2A1	HGNC:2457
CSNK2A1	HGNC:2459
CSNK2A1P	HGNC:2458
CSNK2A2	HGNC:2459
CSNK2A3	HGNC:2458
CSNK2B	HGNC:2460
CSNKA2IP	HGNC:53637
CSNU1	HGNC:11025
CSNU3	HGNC:11067
CSNU3	HGNC:2461
CSP-6	HGNC:1507
CSP-B	HGNC:4709
CSP-C	HGNC:4710
CSP-beta	HGNC:24138
CSP-gamma	HGNC:24844
CSP1	HGNC:54777
CSP2	HGNC:54779
CSP3	HGNC:54780
CSPB	HGNC:2462
CSPB	HGNC:4709
CSPB1	HGNC:6876
CSPG1	HGNC:2463
CSPG1	HGNC:319
CSPG2	HGNC:2464
CSPG3	HGNC:2465
CSPG4	HGNC:2466
CSPG4A	HGNC:2466
CSPG4BP	HGNC:51505
CSPG4LYP1	HGNC:16478
CSPG4LYP2	HGNC:32424
CSPG4P1	HGNC:16478
CSPG4P10	HGNC:48361
CSPG4P11	HGNC:48363
CSPG4P12	HGNC:48362
CSPG4P13	HGNC:49195
CSPG4P1Y	HGNC:16478
CSPG4P2	HGNC:32424
CSPG4P2Y	HGNC:32424
CSPG4P3	HGNC:38111
CSPG4P3Y	HGNC:38111
CSPG4P4	HGNC:38535
CSPG4P4Y	HGNC:38535
CSPG4P5	HGNC:29403
CSPG4P6Y	HGNC:38611
CSPG4P6Y	HGNC:38111
CSPG4P7Y	HGNC:38612
CSPG4P7Y	HGNC:38535
CSPG4P8	HGNC:48359
CSPG4P9	HGNC:48360
CSPG5	HGNC:2467
CSPG6	HGNC:2468
CSPG7	HGNC:23059
CSPG8	HGNC:1681
CSPGCP	HGNC:319
CSPP	HGNC:26193
CSPP-L	HGNC:26193
CSPP1	HGNC:26193
CSQ1	HGNC:1512
CSR	HGNC:19000
CSR1	HGNC:19000
CSRC2	HGNC:28328
CSRNP1	HGNC:14300
CSRNP2	HGNC:16006
CSRNP3	HGNC:30729
CSRP	HGNC:2469
CSRP	HGNC:2370
CSRP1	HGNC:2469
CSRP1-AS1	HGNC:55856
CSRP2	HGNC:2470
CSRP2BP	HGNC:40045
CSRP2BP	HGNC:15904
CSRP2P	HGNC:2471
CSRP2P1	HGNC:2471
CSRP2P2	HGNC:56524
CSRP3	HGNC:2472
CSRP3-AS1	HGNC:54183
CSS1	HGNC:17198
CSS2	HGNC:24291
CSS3	HGNC:24293
CSSG1	HGNC:16459
CST	HGNC:24240
CST1	HGNC:2473
CST11	HGNC:15959
CST12P	HGNC:31920
CST13P	HGNC:44335
CST2	HGNC:2474
CST2P1	HGNC:45042
CST3	HGNC:2475
CST4	HGNC:2476
CST5	HGNC:2477
CST6	HGNC:2482
CST6	HGNC:2478
CST7	HGNC:2479
CST8	HGNC:2480
CST8L	HGNC:15959
CST9	HGNC:13261
CST9L	HGNC:16233
CST9LP1	HGNC:39552
CST9LP2	HGNC:44337
CSTA	HGNC:2481
CSTB	HGNC:2482
CSTBP1	HGNC:56380
CSTF1	HGNC:2483
CSTF2	HGNC:2484
CSTF2T	HGNC:17086
CSTF3	HGNC:2485
CSTF3-AS1	HGNC:27882
CSTF3-DT	HGNC:27882
CSTL1	HGNC:15958
CSTN1	HGNC:17447
CSTN2	HGNC:17448
CSTN3	HGNC:18371
CSTP1	HGNC:25632
CSTP1	HGNC:2486
CSTP2	HGNC:2487
CSTPP1	HGNC:28720
CSTPP2	HGNC:25965
CSTT	HGNC:44335
CSU2	HGNC:24932
CSX	HGNC:2488
CSX1	HGNC:2488
CSX2	HGNC:32940
CSX3	HGNC:7836
CT	HGNC:8754
CT-1	HGNC:2499
CT-2	HGNC:11043
CT-8	HGNC:24971
CT-R	HGNC:1440
CT1	HGNC:2499
CT1	HGNC:11055
CT1.1	HGNC:6796
CT1.10	HGNC:6797
CT1.11	HGNC:6798
CT1.12	HGNC:6799
CT1.19	HGNC:1350
CT1.2	HGNC:6800
CT1.26	HGNC:28399
CT1.3	HGNC:6801
CT1.4	HGNC:6802
CT1.5	HGNC:6803
CT1.6	HGNC:6804
CT1.8	HGNC:6806
CT1.9	HGNC:6807
CT10	HGNC:13574
CT100	HGNC:19197
CT101	HGNC:28960
CT102	HGNC:19911
CT103	HGNC:10742
CT104.1	HGNC:23822
CT104.2	HGNC:33895
CT104.3	HGNC:33893
CT104.4	HGNC:33896
CT104.5	HGNC:33734
CT104.6	HGNC:33894
CT104.7	HGNC:133
CT105	HGNC:26695
CT106	HGNC:14621
CT107	HGNC:30011
CT108	HGNC:16378
CT109	HGNC:30723
CT11.1	HGNC:11218
CT11.10	HGNC:33178
CT11.2	HGNC:14329
CT11.3	HGNC:14331
CT11.4	HGNC:14332
CT11.6	HGNC:33174
CT11.7	HGNC:33175
CT11.8	HGNC:33176
CT11.9	HGNC:33177
CT110	HGNC:25499
CT111	HGNC:1161
CT112	HGNC:28399
CT113	HGNC:11737
CT114	HGNC:2510
CT115	HGNC:26748
CT116	HGNC:27018
CT117	HGNC:24786
CT118	HGNC:14415
CT119	HGNC:16669
CT12.1a	HGNC:4111
CT12.1b	HGNC:25400
CT12.1c	HGNC:25400
CT12.1c	HGNC:30679
CT12.1d	HGNC:21508
CT12.1d	HGNC:25400
CT12.2	HGNC:4112
CT12.3a	HGNC:14618
CT12.3b	HGNC:14618
CT12.5	HGNC:30930
CT120	HGNC:29646
CT120.1	HGNC:11866
CT120.2	HGNC:11867
CT121	HGNC:18060
CT122	HGNC:26293
CT123	HGNC:27168
CT124	HGNC:28451
CT125	HGNC:7870
CT126	HGNC:23422
CT126	HGNC:23423
CT127	HGNC:11214
CT128	HGNC:25929
CT129	HGNC:10445
CT13	HGNC:18677
CT130	HGNC:9336
CT131	HGNC:30722
CT132	HGNC:30614
CT133	HGNC:8113
CT134	HGNC:8114
CT135	HGNC:19905
CT136	HGNC:19056
CT137	HGNC:30123
CT138	HGNC:26371
CT139	HGNC:6393
CT14	HGNC:30369
CT140	HGNC:11212
CT141	HGNC:11215
CT142	HGNC:14105
CT143	HGNC:26620
CT144	HGNC:28565
CT145	HGNC:24499
CT146	HGNC:1577
CT147	HGNC:25065
CT148	HGNC:28535
CT149	HGNC:26554
CT15	HGNC:198
CT150	HGNC:7985
CT151	HGNC:28779
CT152	HGNC:19293
CT153	HGNC:30824
CT154	HGNC:2934
CT155	HGNC:17509
CT156	HGNC:23699
CT16.1	HGNC:29992
CT16.2	HGNC:29992
CT16.3	HGNC:4107
CT16.4	HGNC:31804
CT16.5	HGNC:31805
CT16.6	HGNC:4110
CT16.7	HGNC:4108
CT17	HGNC:18821
CT18	HGNC:30900
CT19	HGNC:5975
CT2	HGNC:20302
CT2.1	HGNC:942
CT2.2	HGNC:15723
CT2.3	HGNC:15728
CT2.4	HGNC:15730
CT2.5	HGNC:15732
CT20	HGNC:17910
CT21.1	HGNC:24346
CT21.2	HGNC:24346
CT22	HGNC:11210
CT23	HGNC:17195
CT24.1	HGNC:24294
CT24.2	HGNC:16847
CT25.1a	HGNC:16707
CT25.1b	HGNC:16707
CT26	HGNC:20083
CT27	HGNC:16234
CT28	HGNC:24971
CT29	HGNC:24054
CT3.1	HGNC:6808
CT3.2	HGNC:6809
CT3.3	HGNC:23795
CT3.4	HGNC:23796
CT3.5	HGNC:6810
CT3.6	HGNC:6811
CT30	HGNC:24603
CT31	HGNC:18039
CT32	HGNC:6544
CT33	HGNC:7198
CT34	HGNC:16528
CT35	HGNC:11250
CT36	HGNC:12024
CT37	HGNC:26372
CT38	HGNC:3987
CT39	HGNC:8072
CT4.1	HGNC:4098
CT4.2	HGNC:4099
CT4.3	HGNC:4100
CT4.4	HGNC:4101
CT4.5	HGNC:4102
CT4.6	HGNC:4103
CT4.7	HGNC:4104
CT4.8	HGNC:4106
CT40	HGNC:11548
CT41.1	HGNC:11712
CT41.2	HGNC:21339
CT42	HGNC:11738
CT43	HGNC:24683
CT44	HGNC:12023
CT45-1	HGNC:33267
CT45-2	HGNC:28400
CT45-3	HGNC:33268
CT45-4	HGNC:33268
CT45-4	HGNC:33269
CT45-5	HGNC:33270
CT45-6	HGNC:33271
CT45.1	HGNC:33267
CT45.2	HGNC:28400
CT45.3	HGNC:33268
CT45.4	HGNC:33268
CT45.4	HGNC:33269
CT45.5	HGNC:33270
CT45.6	HGNC:33271
CT45A1	HGNC:33267
CT45A10	HGNC:51263
CT45A11P	HGNC:51336
CT45A2	HGNC:28400
CT45A3	HGNC:33268
CT45A4	HGNC:33268
CT45A4	HGNC:33269
CT45A5	HGNC:33270
CT45A6	HGNC:33271
CT45A7	HGNC:51260
CT45A8	HGNC:51261
CT45A9	HGNC:51262
CT45B1P	HGNC:33580
CT46	HGNC:25245
CT46.2	HGNC:28383
CT47.1	HGNC:33282
CT47.10	HGNC:33291
CT47.11	HGNC:27397
CT47.12	HGNC:33292
CT47.13	HGNC:33293
CT47.2	HGNC:33283
CT47.3	HGNC:33284
CT47.4	HGNC:33285
CT47.5	HGNC:33286
CT47.6	HGNC:33287
CT47.7	HGNC:33288
CT47.8	HGNC:33289
CT47.9	HGNC:33290
CT47A1	HGNC:33282
CT47A10	HGNC:33291
CT47A11	HGNC:27397
CT47A12	HGNC:33292
CT47A2	HGNC:33283
CT47A3	HGNC:33284
CT47A4	HGNC:33285
CT47A5	HGNC:33286
CT47A6	HGNC:33287
CT47A7	HGNC:33288
CT47A8	HGNC:33289
CT47A9	HGNC:33290
CT47B1	HGNC:33293
CT47C1	HGNC:53820
CT48	HGNC:23613
CT49	HGNC:37171
CT5.1	HGNC:11335
CT5.2a	HGNC:11336
CT5.2b	HGNC:22263
CT5.3	HGNC:11337
CT5.4	HGNC:11338
CT50	HGNC:18725
CT51	HGNC:30589
CT52	HGNC:28504
CT53	HGNC:12953
CT54	HGNC:16260
CT55	HGNC:26047
CT56	HGNC:13706
CT57	HGNC:24018
CT58	HGNC:12770
CT58	HGNC:22943
CT59	HGNC:24380
CT6.1	HGNC:2491
CT6.2a	HGNC:2492
CT6.2b	HGNC:2492
CT60	HGNC:28003
CT61	HGNC:26552
CT62	HGNC:27286
CT63	HGNC:20686
CT64	HGNC:37197
CT65	HGNC:12424
CT66	HGNC:54198
CT67	HGNC:26336
CT68	HGNC:28401
CT69	HGNC:37196
CT7	HGNC:6812
CT7.1	HGNC:6812
CT7.2	HGNC:23798
CT70	HGNC:37195
CT71	HGNC:15932
CT72	HGNC:30410
CT73	HGNC:207
CT74	HGNC:27945
CT75	HGNC:37174
CT76	HGNC:28852
CT77	HGNC:2332
CT78	HGNC:12381
CT78	HGNC:33876
CT79	HGNC:14927
CT8	HGNC:11487
CT80	HGNC:17644
CT80.1	HGNC:9007
CT81	HGNC:30964
CT82	HGNC:373
CT83	HGNC:33494
CT84	HGNC:18282
CT85	HGNC:16620
CT86	HGNC:20300
CT87	HGNC:29021
CT88	HGNC:15569
CT89	HGNC:14524
CT9	HGNC:1105
CT90	HGNC:7213
CT90	HGNC:7212
CT91	HGNC:17692
CT92	HGNC:9044
CT93	HGNC:20407
CT94.1	HGNC:9447
CT94.2	HGNC:9448
CT95	HGNC:21622
CT96	HGNC:12401
CT97	HGNC:24225
CT98	HGNC:28868
CT99	HGNC:374
CTA	HGNC:53469
CTA-134P22.2	HGNC:40812
CTA-216E10.6	HGNC:26294
CTA-833B7.2	HGNC:40393
CTA-941F9.9	HGNC:51520
CTAA1	HGNC:2489
CTAA2	HGNC:2490
CTACK	HGNC:10626
CTAG	HGNC:13522
CTAG	HGNC:2491
CTAG1	HGNC:2491
CTAG1A	HGNC:24198
CTAG1B	HGNC:2491
CTAG2	HGNC:2492
CTAG3	HGNC:21622
CTAGE	HGNC:24346
CTAGE1	HGNC:24346
CTAGE10P	HGNC:37288
CTAGE11P	HGNC:37293
CTAGE12P	HGNC:37297
CTAGE13P	HGNC:37298
CTAGE14P	HGNC:37299
CTAGE15	HGNC:37295
CTAGE15P	HGNC:37295
CTAGE16P	HGNC:41967
CTAGE3	HGNC:24348
CTAGE3P	HGNC:24348
CTAGE4	HGNC:33846
CTAGE4	HGNC:24772
CTAGE5	HGNC:18432
CTAGE5	HGNC:7057
CTAGE6	HGNC:28644
CTAGE6P	HGNC:28644
CTAGE7	HGNC:25111
CTAGE7P	HGNC:25111
CTAGE8	HGNC:37294
CTAGE9	HGNC:37275
CTAGEP	HGNC:29651
CTAGEP	HGNC:25111
CTAK	HGNC:10626
CTAK1	HGNC:6897
CTAP3	HGNC:9240
CTAPIII	HGNC:9240
CTB	HGNC:2493
CTB	HGNC:8755
CTB	HGNC:2496
CTB-51J22.1	HGNC:40212
CTBP1	HGNC:2494
CTBP1-AS	HGNC:48337
CTBP1-AS1	HGNC:28307
CTBP1-AS2	HGNC:28307
CTBP1-DT	HGNC:28307
CTBP2	HGNC:2495
CTBP2P1	HGNC:23940
CTBP2P10	HGNC:54512
CTBP2P11	HGNC:54513
CTBP2P2	HGNC:45194
CTBP2P3	HGNC:45195
CTBP2P4	HGNC:45196
CTBP2P5	HGNC:45197
CTBP2P6	HGNC:45198
CTBP2P7	HGNC:45199
CTBP2P8	HGNC:45200
CTBP2P9	HGNC:54511
CTBS	HGNC:2496
CTC-255N20	HGNC:53468
CTC-276P9.1	HGNC:49679
CTC-338M12.5	HGNC:56031
CTC-459I6.1	HGNC:40499
CTC-467M3.1	HGNC:53115
CTC-482H14.5	HGNC:56210
CTC-490G23.2	HGNC:56665
CTC-490G23.6	HGNC:56358
CTC-523E23.11	HGNC:56282
CTC-523E23.5	HGNC:56003
CTC-534A2.2	HGNC:53826
CTC1	HGNC:26169
CTCF	HGNC:13723
CTCF-DT	HGNC:55409
CTCFL	HGNC:16234
CTCL	HGNC:24358
CTD	HGNC:2497
CTD-2008L17.2	HGNC:56641
CTD-2008N3.1	HGNC:52908
CTD-2020K17.1	HGNC:55311
CTD-2021J15.2	HGNC:48868
CTD-2108O9.1	HGNC:41169
CTD-2171N6.1	HGNC:52751
CTD-2246P4.1	HGNC:52928
CTD-2256P15.2	HGNC:56238
CTD-2288O8.1	HGNC:56263
CTD-2316B1	HGNC:53467
CTD-2353F22.1	HGNC:56374
CTD-2354A18.1	HGNC:53792
CTD-2357A8.3	HGNC:52930
CTD-2547G23.4	HGNC:53912
CTD-2589M5.4	HGNC:53470
CTD-2619J13.13	HGNC:53600
CTD-2619J13.14	HGNC:56027
CTDNEP1	HGNC:19085
CTDNEP1P1	HGNC:56481
CTDNEP1P2	HGNC:56482
CTDP1	HGNC:2498
CTDP1-DT	HGNC:26370
CTDSP1	HGNC:21614
CTDSP2	HGNC:17077
CTDSPL	HGNC:16890
CTDSPL2	HGNC:26936
CTDSPL2-DT	HGNC:55415
CTDSPL2P1	HGNC:55031
CTDSPL2P2	HGNC:55042
CTE-1	HGNC:33128
CTE-II	HGNC:24157
CTEN	HGNC:24352
CTEPHA1	HGNC:49219
CTES1	HGNC:15958
CTES2	HGNC:15959
CTES5	HGNC:2480
CTES6	HGNC:44335
CTES7A	HGNC:13261
CTES7B	HGNC:16233
CTES7C	HGNC:39552
CTES7D	HGNC:44337
CTF	HGNC:7786
CTF1	HGNC:2499
CTF2	HGNC:24218
CTF2P	HGNC:33173
CTF4	HGNC:23170
CTF5	HGNC:7786
CTF8	HGNC:24353
CTG-B33	HGNC:10305
CTG-B43a	HGNC:23194
CTG-B45d	HGNC:23194
CTG26	HGNC:7673
CTG3a	HGNC:8061
CTGF	HGNC:2500
CTGF-L	HGNC:12770
CTGLF1	HGNC:23459
CTGLF10P	HGNC:23659
CTGLF11P	HGNC:23660
CTGLF12P	HGNC:23661
CTGLF2	HGNC:23467
CTGLF3	HGNC:23466
CTGLF4	HGNC:23465
CTGLF5	HGNC:23464
CTGLF5	HGNC:23459
CTGLF6	HGNC:23463
CTGLF7	HGNC:23462
CTGLF7	HGNC:23659
CTGLF8P	HGNC:23461
CTGLF9P	HGNC:23499
CTH	HGNC:2501
CTH	HGNC:17149
CTHM	HGNC:2502
CTHRC1	HGNC:18831
CTHRC1P1	HGNC:50463
CTIF	HGNC:23925
CTIP-2	HGNC:13222
CTIP1	HGNC:13221
CTIP2	HGNC:13222
CTK	HGNC:6906
CTL1	HGNC:18798
CTL2	HGNC:17292
CTL3	HGNC:28689
CTL4	HGNC:13941
CTL5	HGNC:28524
CTLA-4	HGNC:2505
CTLA1	HGNC:2503
CTLA1	HGNC:4709
CTLA1	HGNC:4710
CTLA3	HGNC:4708
CTLA3	HGNC:2504
CTLA4	HGNC:19376
CTLA4	HGNC:2505
CTLA8	HGNC:2506
CTLA8	HGNC:5981
CTLN1	HGNC:758
CTLN2	HGNC:10983
CTLN2	HGNC:2507
CTM	HGNC:2508
CTM	HGNC:5227
CTM-1	HGNC:21750
CTMP	HGNC:17947
CTNNA1	HGNC:2509
CTNNA1-AS1	HGNC:55535
CTNNA1P1	HGNC:2513
CTNNA2	HGNC:2510
CTNNA2-AS1	HGNC:40165
CTNNA3	HGNC:2511
CTNNAL1	HGNC:2512
CTNNAP1	HGNC:2513
CTNNB	HGNC:2514
CTNNB1	HGNC:2514
CTNNBIP1	HGNC:16913
CTNNBL1	HGNC:15879
CTNNBL1P1	HGNC:54948
CTNND	HGNC:2515
CTNND1	HGNC:2515
CTNND2	HGNC:2516
CTNNG	HGNC:2517
CTNNG	HGNC:6207
CTNS	HGNC:2518
CTNS-AS1	HGNC:56090
CTNS-LSB	HGNC:2518
CTP	HGNC:10979
CTPCT	HGNC:8754
CTPL1	HGNC:30997
CTPS	HGNC:2519
CTPS1	HGNC:2519
CTPS2	HGNC:2520
CTR	HGNC:1440
CTR1	HGNC:11016
CTR1psi	HGNC:17124
CTR2	HGNC:11017
CTR9	HGNC:16850
CTRB	HGNC:2521
CTRB1	HGNC:2521
CTRB2	HGNC:2522
CTRC	HGNC:2523
CTRCT7	HGNC:1559
CTRCT8	HGNC:1624
CTRL	HGNC:2524
CTRL1	HGNC:2524
CTRN2	HGNC:168
CTRN2	HGNC:2525
CTRP1	HGNC:14324
CTRP10	HGNC:24181
CTRP11	HGNC:31416
CTRP12	HGNC:32308
CTRP13	HGNC:19359
CTRP14	HGNC:24182
CTRP15	HGNC:26727
CTRP2	HGNC:14325
CTRP3	HGNC:14326
CTRP4	HGNC:14346
CTRP5	HGNC:14344
CTRP6	HGNC:14343
CTRP7	HGNC:14342
CTRP8	HGNC:31374
CTRP9	HGNC:28732
CTRP9B	HGNC:34072
CTS	HGNC:12405
CTS	HGNC:2526
CTS1	HGNC:12405
CTS1	HGNC:2526
CTS18.1	HGNC:9502
CTS9	HGNC:23658
CTSA	HGNC:9251
CTSB	HGNC:2527
CTSC	HGNC:2528
CTSD	HGNC:2529
CTSE	HGNC:2530
CTSF	HGNC:2531
CTSG	HGNC:2532
CTSGL1	HGNC:4709
CTSGL1	HGNC:2533
CTSGL2	HGNC:4710
CTSGL2	HGNC:2534
CTSH	HGNC:2535
CTSK	HGNC:2536
CTSL	HGNC:2537
