from	to
CCDC17	ENSG00000159588
CCDC170	ENSG00000120262
CCDC171	ENSG00000164989
CCDC172	ENSG00000182645
CCDC173	ENSG00000154479
CCDC174	ENSG00000154781
CCDC175	ENSG00000151838
CCDC176	ENSG00000119636
CCDC177	ENSG00000267909
CCDC178	ENSG00000166960
CCDC179	ENSG00000255359
CCDC18	ENSG00000122483
CCDC18-AS1	ENSG00000223745
CCDC180	ENSG00000197816
CCDC181	ENSG00000117477
CCDC182	ENSG00000166329
CCDC183	ENSG00000213213
CCDC183-AS1	ENSG00000228544
CCDC184	ENSG00000177875
CCDC185	ENSG00000178395
CCDC186	ENSG00000165813
CCDC187	ENSG00000260220
CCDC188	ENSG00000234409
CCDC188BP	ENSG00000248409
CCDC189	ENSG00000196118
CCDC19	ENSG00000213085
CCDC190	ENSG00000185860
CCDC191	ENSG00000163617
CCDC192	ENSG00000230561
CCDC193	ENSG00000151338
CCDC194	ENSG00000269720
CCDC195	ENSG00000283428
CCDC196	ENSG00000196553
CCDC197	ENSG00000175699
CCDC198	ENSG00000100557
CCDC2	ENSG00000096872
CCDC200	ENSG00000236383
CCDC201	ENSG00000283247
CCDC21	ENSG00000130695
CCDC22	ENSG00000101997
CCDC23	ENSG00000177868
CCDC24	ENSG00000159214
CCDC25	ENSG00000147419
CCDC26	ENSG00000229140
CCDC27	ENSG00000162592
CCDC28A	ENSG00000024862
CCDC28A-AS1	ENSG00000279968
CCDC28B	ENSG00000160050
CCDC3	ENSG00000151468
CCDC30	ENSG00000186409
CCDC32	ENSG00000128891
CCDC33	ENSG00000140481
CCDC34	ENSG00000109881
CCDC34P1	ENSG00000250556
CCDC35	ENSG00000179532
CCDC36	ENSG00000173421
CCDC37	ENSG00000163885
CCDC37-AS1	ENSG00000249833
CCDC37-DT	ENSG00000249833
CCDC38	ENSG00000165972
CCDC39	ENSG00000284862
CCDC39-AS1	ENSG00000243187
CCDC4	ENSG00000188848
CCDC40	ENSG00000141519
CCDC41	ENSG00000173588
CCDC41-AS1	ENSG00000278916
CCDC42	ENSG00000161973
CCDC42A	ENSG00000161973
CCDC42B	ENSG00000186710
CCDC43	ENSG00000180329
CCDC44	ENSG00000136463
CCDC45	ENSG00000258890
CCDC46	ENSG00000154240
CCDC47	ENSG00000108588
CCDC48	ENSG00000114654
CCDC49	ENSG00000273559
CCDC5	ENSG00000152240
CCDC50	ENSG00000152492
CCDC51	ENSG00000164051
CCDC52	ENSG00000163611
CCDC53	ENSG00000120860
CCDC54	ENSG00000138483
CCDC54-AS1	ENSG00000239828
CCDC55	ENSG00000126653
CCDC55P1	ENSG00000235613
CCDC56	ENSG00000183978
CCDC57	ENSG00000176155
CCDC58	ENSG00000160124
CCDC58P1	ENSG00000264311
CCDC58P2	ENSG00000236944
CCDC58P3	ENSG00000267076
CCDC58P5	ENSG00000256681
CCDC59	ENSG00000133773
CCDC6	ENSG00000108091
CCDC60	ENSG00000183273
CCDC61	ENSG00000104983
CCDC62	ENSG00000130783
CCDC63	ENSG00000173093
CCDC64	ENSG00000135127
CCDC64B	ENSG00000162069
CCDC65	ENSG00000139537
CCDC66	ENSG00000180376
CCDC67	ENSG00000165325
CCDC68	ENSG00000166510
CCDC69	ENSG00000198624
CCDC7	ENSG00000216937
CCDC70	ENSG00000123171
CCDC71	ENSG00000177352
CCDC71L	ENSG00000253276
CCDC72	ENSG00000232112
CCDC73	ENSG00000186714
CCDC74A	ENSG00000163040
CCDC74B	ENSG00000152076
CCDC74B-AS1	ENSG00000223760
CCDC74BP1	ENSG00000250261
CCDC75	ENSG00000152133
CCDC75P1	ENSG00000182921
CCDC76	ENSG00000122435
CCDC77	ENSG00000120647
CCDC78	ENSG00000162004
CCDC79	ENSG00000249961
CCDC8	ENSG00000169515
CCDC80	ENSG00000091986
CCDC81	ENSG00000149201
CCDC82	ENSG00000149231
CCDC83	ENSG00000150676
CCDC84	ENSG00000186166
CCDC84-DT	ENSG00000255121
CCDC85A	ENSG00000055813
CCDC85B	ENSG00000175602
CCDC85C	ENSG00000205476
CCDC86	ENSG00000110104
CCDC86-AS1	ENSG00000256813
CCDC87	ENSG00000182791
CCDC88	ENSG00000168071
CCDC88A	ENSG00000115355
CCDC88B	ENSG00000168071
CCDC88C	ENSG00000015133
CCDC88C-DT	ENSG00000258798
CCDC89	ENSG00000179071
CCDC89B	ENSG00000198680
CCDC9	ENSG00000105321
CCDC90A	ENSG00000050393
CCDC90AP1	ENSG00000262402
CCDC90B	ENSG00000137500
CCDC90B-AS1	ENSG00000255234
CCDC91	ENSG00000123106
CCDC92	ENSG00000119242
CCDC92B	ENSG00000277200
CCDC93	ENSG00000125633
CCDC94	ENSG00000105248
CCDC95	ENSG00000169592
CCDC96	ENSG00000173013
CCDC97	ENSG00000142039
CCDC98	ENSG00000163322
CCDC99	ENSG00000040275
CCDC9B	ENSG00000188549
CCDST	ENSG00000236427
CCER1	ENSG00000197651
CCER2	ENSG00000262484
CCG1	ENSG00000147133
CCG2	ENSG00000198034
CCGS	ENSG00000147133
CCHCR1	ENSG00000204536
CCHL	ENSG00000004961
CCHL1A1	ENSG00000151067
CCHL1A2	ENSG00000157388
CCIN	ENSG00000185972
CCK	ENSG00000187094
CCK-1R	ENSG00000163394
CCK-2R	ENSG00000110148
CCK-AR	ENSG00000163394
CCK-BR	ENSG00000110148
CCK1	ENSG00000151882
CCK1R	ENSG00000163394
CCK2R	ENSG00000110148
CCK4	ENSG00000112655
CCKAR	ENSG00000163394
CCKBR	ENSG00000110148
CCL	ENSG00000229150
CCL1	ENSG00000108702
CCL11	ENSG00000172156
CCL13	ENSG00000181374
CCL14	ENSG00000276409
CCL15	ENSG00000275718
CCL15-CCL14	ENSG00000275688
CCL16	ENSG00000275152
CCL17	ENSG00000102970
CCL18	ENSG00000275385
CCL19	ENSG00000172724
CCL2	ENSG00000108691
CCL20	ENSG00000115009
CCL21	ENSG00000137077
CCL22	ENSG00000102962
CCL23	ENSG00000274736
CCL24	ENSG00000106178
CCL25	ENSG00000131142
CCL26	ENSG00000006606
CCL27	ENSG00000213927
CCL28	ENSG00000151882
CCL3	ENSG00000277632
CCL3-AS1	ENSG00000277089
CCL3L1	ENSG00000277796
CCL3L3	ENSG00000276085
CCL4	ENSG00000275302
CCL4L2	ENSG00000276070
CCL5	ENSG00000271503
CCL7	ENSG00000108688
CCL8	ENSG00000108700
CCM1	ENSG00000001631
CCM2	ENSG00000136280
CCM2L	ENSG00000101331
CCM3	ENSG00000114209
CCMAlnc	ENSG00000235888
CCN1	ENSG00000142871
CCN1	ENSG00000145386
CCN2	ENSG00000118523
CCN2-AS1	ENSG00000227220
CCN3	ENSG00000136999
CCN4	ENSG00000104415
CCN5	ENSG00000064205
CCN6	ENSG00000112761
CCNA	ENSG00000145386
CCNA1	ENSG00000133101
CCNA2	ENSG00000145386
CCNB	ENSG00000134057
CCNB1	ENSG00000134057
CCNB1IP1	ENSG00000100814
CCNB1IP1P1	ENSG00000229815
CCNB1IP1P2	ENSG00000230860
CCNB1IP1P3	ENSG00000231001
CCNB2	ENSG00000157456
CCNB2P1	ENSG00000214998
CCNB3	ENSG00000147082
CCNB3P1	ENSG00000249616
CCNC	ENSG00000112237
CCNC1	ENSG00000144191
CCNCa	ENSG00000144191
CCND1	ENSG00000110092
CCND2	ENSG00000118971
CCND2-AS1	ENSG00000255920
CCND2-AS2	ENSG00000255920
CCND2P	ENSG00000256847
CCND2P1	ENSG00000256847
CCND3	ENSG00000112576
CCND3P	ENSG00000224473
CCND3P1	ENSG00000224473
CCND3P2	ENSG00000265836
CCNDBP1	ENSG00000166946
CCNE	ENSG00000105173
CCNE1	ENSG00000105173
CCNE2	ENSG00000175305
CCNF	ENSG00000162063
CCNG	ENSG00000113328
CCNG1	ENSG00000113328
CCNG1P1	ENSG00000218991
CCNG2	ENSG00000138764
CCNG2P1	ENSG00000258112
CCNH	ENSG00000134480
CCNHP1	ENSG00000251433
CCNI	ENSG00000118816
CCNI1	ENSG00000118816
CCNI2	ENSG00000205089
CCNJ	ENSG00000107443
CCNJL	ENSG00000135083
CCNJP	ENSG00000227491
CCNJP1	ENSG00000227491
CCNJP2	ENSG00000223896
CCNK	ENSG00000090061
CCNL1	ENSG00000073111
CCNL1	ENSG00000163660
CCNL2	ENSG00000221978
CCNL2P1	ENSG00000248283
CCNM	ENSG00000221978
CCNO	ENSG00000152669
CCNO-DT	ENSG00000251307
CCNP	ENSG00000105219
CCNQ	ENSG00000262919
CCNQP1	ENSG00000233827
CCNQP2	ENSG00000231514
CCNQP3	ENSG00000231184
CCNS	ENSG00000221978
CCNT	ENSG00000129315
CCNT1	ENSG00000129315
CCNT2	ENSG00000082258
CCNT2-AS1	ENSG00000224043
CCNT2P1	ENSG00000225672
CCNU	ENSG00000152669
CCNY	ENSG00000108100
CCNY-AS1	ENSG00000271335
CCNYL1	ENSG00000163249
CCNYL1B	ENSG00000284209
CCNYL2	ENSG00000182632
CCNYL2P	ENSG00000182632
CCNYL3	ENSG00000216671
CCNYL4	ENSG00000224761
CCNYL5	ENSG00000230039
CCNYL6	ENSG00000269845
CCNYL7	ENSG00000261528
CCO	ENSG00000196218
CCP-X	ENSG00000100450
CCP1	ENSG00000135049
CCP110	ENSG00000103540
CCP2	ENSG00000165923
CCP3	ENSG00000146856
CCP4	ENSG00000273540
CCP5	ENSG00000084693
CCP6	ENSG00000186094
CCPG	ENSG00000112584
CCPG1	ENSG00000260916
CCPI	ENSG00000100453
CCR1	ENSG00000163823
CCR10	ENSG00000144648
CCR10	ENSG00000184451
CCR11	ENSG00000129048
CCR12P	ENSG00000238241
CCR2	ENSG00000121807
CCR3	ENSG00000183625
CCR4	ENSG00000113300
CCR4	ENSG00000183813
CCR4L	ENSG00000151014
CCR5	ENSG00000160791
CCR5AS	ENSG00000223552
CCR6	ENSG00000112486
CCR7	ENSG00000126353
CCR8	ENSG00000179934
CCR9	ENSG00000173585
CCR9	ENSG00000144648
CCRK	ENSG00000156345
CCRL1	ENSG00000168329
CCRL1	ENSG00000129048
CCRL1AP	ENSG00000024862
CCRL1P	ENSG00000225415
CCRL1P1	ENSG00000225415
CCRL2	ENSG00000121797
CCRN4L	ENSG00000151014
CCS	ENSG00000173992
CCSAP	ENSG00000154429
CCSER1	ENSG00000184305
CCSER2	ENSG00000107771
CCSER2P1	ENSG00000235901
CCSMST1	ENSG00000174109
CCSP	ENSG00000149021
CCSP-2	ENSG00000165816
CCT	ENSG00000119686
CCT-beta	ENSG00000102230
CCT1	ENSG00000120438
CCT2	ENSG00000166226
CCT3	ENSG00000163468
CCT3P1	ENSG00000253951
CCT4	ENSG00000115484
CCT4P1	ENSG00000242703
CCT4P2	ENSG00000225569
CCT5	ENSG00000150753
CCT5P1	ENSG00000250444
CCT5P2	ENSG00000230584
CCT6	ENSG00000146731
CCT6A	ENSG00000146731
CCT6AP1	ENSG00000228409
CCT6B	ENSG00000132141
CCT6P1	ENSG00000228409
CCT6P2	ENSG00000250526
CCT6P3	ENSG00000234585
CCT6P4	ENSG00000232610
CCT7	ENSG00000135624
CCT7P1	ENSG00000217733
CCT7P2	ENSG00000249958
CCT8	ENSG00000156261
CCT8L1	ENSG00000020219
CCT8L1P	ENSG00000020219
CCT8L2	ENSG00000198445
CCT8P1	ENSG00000226015
CCTE	ENSG00000150753
CCTalpha	ENSG00000161217
CCTbeta	ENSG00000102230
CCX-CKR	ENSG00000129048
CCXCR1	ENSG00000173578
CCYC	ENSG00000152942
CCZ1	ENSG00000122674
CCZ1A	ENSG00000122674
CCZ1B	ENSG00000146574
CCZ1P1	ENSG00000243554
CD	ENSG00000167207
CD	ENSG00000163599
CD-M6PR	ENSG00000003056
CD-MPR	ENSG00000003056
CD-RAP	ENSG00000261857
CD1	ENSG00000158485
CD1	ENSG00000158481
CD1	ENSG00000158477
CD10	ENSG00000196549
CD100	ENSG00000187764
CD101	ENSG00000134256
CD101-AS1	ENSG00000236137
CD102	ENSG00000108622
CD103	ENSG00000083457
CD104	ENSG00000132470
CD105	ENSG00000106991
CD106	ENSG00000162692
CD107a	ENSG00000185896
CD107b	ENSG00000005893
CD108	ENSG00000138623
CD109	ENSG00000156535
CD109-AS1	ENSG00000231652
CD110	ENSG00000117400
CD111	ENSG00000110400
CD112	ENSG00000130202
CD112R	ENSG00000213413
CD113	ENSG00000177707
CD113t-C	ENSG00000244734
CD114	ENSG00000119535
CD115	ENSG00000182578
CD116	ENSG00000198223
CD117	ENSG00000157404
CD118	ENSG00000113594
CD119	ENSG00000027697
CD11A	ENSG00000005844
CD11B	ENSG00000169896
CD11C	ENSG00000140678
CD11b	ENSG00000169896
CD11c	ENSG00000140678
CD11d	ENSG00000156886
CD120a	ENSG00000067182
CD120b	ENSG00000028137
CD121A	ENSG00000115594
CD121b	ENSG00000115590
CD122	ENSG00000100385
CD123	ENSG00000185291
CD124	ENSG00000077238
CD125	ENSG00000091181
CD126	ENSG00000160712
CD127	ENSG00000168685
CD129	ENSG00000124334
CD13	ENSG00000166825
CD130	ENSG00000134352
CD131	ENSG00000100368
CD132	ENSG00000147168
CD133	ENSG00000007062
CD134	ENSG00000186827
CD135	ENSG00000122025
CD136	ENSG00000164078
CD137	ENSG00000049249
CD137L	ENSG00000125657
CD138	ENSG00000115884
CD14	ENSG00000170458
CD140a	ENSG00000134853
CD140b	ENSG00000113721
CD141	ENSG00000178726
CD142	ENSG00000117525
CD143	ENSG00000159640
CD144	ENSG00000179776
CD146	ENSG00000076706
CD147	ENSG00000172270
CD148	ENSG00000149177
CD15	ENSG00000196371
CD150	ENSG00000117090
CD151	ENSG00000177697
CD152	ENSG00000163599
CD153	ENSG00000106952
CD154	ENSG00000102245
CD155	ENSG00000073008
CD156	ENSG00000151651
CD156A	ENSG00000151651
CD156B	ENSG00000151694
CD156C	ENSG00000137845
CD157	ENSG00000109743
CD158A	ENSG00000125498
CD158B2	ENSG00000243772
CD158C	ENSG00000264257
CD158D	ENSG00000189013
CD158E1	ENSG00000167633
CD158F	ENSG00000274143
CD158H	ENSG00000276387
CD158I	ENSG00000221957
CD158K	ENSG00000240403
CD158Z	ENSG00000242019
CD158e1/2	ENSG00000167633
CD158e2	ENSG00000167633
CD159a	ENSG00000134545
CD159c	ENSG00000205809
CD16	ENSG00000162747
CD16	ENSG00000203747
CD160	ENSG00000117281
CD161	ENSG00000111796
CD162	ENSG00000110876
CD163	ENSG00000177575
CD163B	ENSG00000177675
CD163L1	ENSG00000177675
CD163c-alpha	ENSG00000214279
CD164	ENSG00000135535
CD164L1	ENSG00000174807
CD164L2	ENSG00000174950
CD166	ENSG00000170017
CD167	ENSG00000204580
CD168	ENSG00000072571
CD169	ENSG00000088827
CD16a	ENSG00000203747
CD16b	ENSG00000162747
CD170	ENSG00000105501
CD171	ENSG00000198910
CD172a	ENSG00000198053
CD172b	ENSG00000101307
CD172g	ENSG00000089012
CD174	ENSG00000171124
CD177	ENSG00000204936
CD177P	ENSG00000204933
CD177P1	ENSG00000204933
CD178	ENSG00000117560
CD179A	ENSG00000169575
CD179B	ENSG00000128322
CD18	ENSG00000160255
CD180	ENSG00000134061
CD181	ENSG00000163464
CD182	ENSG00000180871
CD183	ENSG00000186810
CD184	ENSG00000121966
CD185	ENSG00000160683
CD186	ENSG00000172215
CD19	ENSG00000177455
CD191	ENSG00000163823
CD192	ENSG00000121807
CD193	ENSG00000183625
CD194	ENSG00000183813
CD195	ENSG00000160791
CD196	ENSG00000112486
CD197	ENSG00000126353
CD1A	ENSG00000158477
CD1B	ENSG00000158485
CD1C	ENSG00000158481
CD1D	ENSG00000158473
CD1E	ENSG00000158488
CD2	ENSG00000116824
CD20	ENSG00000156738
CD200	ENSG00000091972
CD200LP	ENSG00000283669
CD200R	ENSG00000163606
CD200R1	ENSG00000163606
CD200R1L	ENSG00000206531
CD200R1L-AS1	ENSG00000242770
CD200R1P1	ENSG00000289742
CD200R2	ENSG00000206531
CD200RLa	ENSG00000206531
CD201	ENSG00000101000
CD202b	ENSG00000120156
CD203c	ENSG00000154269
CD204	ENSG00000038945
CD205	ENSG00000054219
CD206	ENSG00000260314
CD207	ENSG00000116031
CD208	ENSG00000078081
CD209	ENSG00000090659
CD209L	ENSG00000104938
CD20L	ENSG00000149516
CD20L1	ENSG00000110079
CD20L2	ENSG00000166930
CD20L3	ENSG00000110077
CD20L4	ENSG00000166927
CD20L5	ENSG00000166959
CD20L7	ENSG00000172689
CD21	ENSG00000117322
CD210	ENSG00000110324
CD210a	ENSG00000110324
CD212	ENSG00000096996
CD213a1	ENSG00000131724
CD213a2	ENSG00000123496
CD215	ENSG00000134470
CD217	ENSG00000177663
CD218a	ENSG00000115604
CD218b	ENSG00000115607
CD22	ENSG00000012124
CD220	ENSG00000171105
CD221	ENSG00000140443
CD222	ENSG00000197081
CD223	ENSG00000089692
CD224	ENSG00000100031
CD225	ENSG00000185885
CD226	ENSG00000150637
CD227	ENSG00000185499
CD228	ENSG00000163975
CD229	ENSG00000122224
CD23	ENSG00000104921
CD230	ENSG00000171867
CD231	ENSG00000156298
CD232	ENSG00000136040
CD233	ENSG00000004939
CD234	ENSG00000213088
CD235a	ENSG00000170180
CD235b	ENSG00000250361
CD236	ENSG00000136732
CD236R	ENSG00000136732
CD238	ENSG00000197993
CD239	ENSG00000187244
CD23A	ENSG00000104921
CD24	ENSG00000272398
CD240CE	ENSG00000188672
CD240D	ENSG00000187010
CD241	ENSG00000112077
CD242	ENSG00000105371
CD243	ENSG00000085563
CD244	ENSG00000122223
CD246	ENSG00000171094
CD247	ENSG00000198821
CD248	ENSG00000174807
CD249	ENSG00000138792
CD24A	ENSG00000272398
CD24L1	ENSG00000236500
CD24L2	ENSG00000261333
CD24L4	ENSG00000185275
CD24P1	ENSG00000236500
CD24P2	ENSG00000261333
CD24P4	ENSG00000185275
CD24P5	ENSG00000237566
CD25	ENSG00000172183
CD25	ENSG00000134460
CD252	ENSG00000117586
CD253	ENSG00000121858
CD254	ENSG00000120659
CD256	ENSG00000161955
CD257	ENSG00000102524
CD258	ENSG00000125735
CD26	ENSG00000197635
CD261	ENSG00000104689
CD262	ENSG00000120889
CD263	ENSG00000173535
CD264	ENSG00000173530
CD265	ENSG00000141655
CD266	ENSG00000006327
CD267	ENSG00000240505
CD268	ENSG00000159958
CD269	ENSG00000048462
CD27	ENSG00000139193
CD27-AS1	ENSG00000215039
CD27-L	ENSG00000125726
CD270	ENSG00000157873
CD271	ENSG00000064300
CD272	ENSG00000186265
CD273	ENSG00000197646
CD274	ENSG00000120217
CD275	ENSG00000160223
CD276	ENSG00000103855
CD277	ENSG00000026950
CD278	ENSG00000163600
CD279	ENSG00000188389
CD27BP	ENSG00000184990
CD27L	ENSG00000125726
CD27LG	ENSG00000125726
CD28	ENSG00000178562
CD280	ENSG00000011028
CD281	ENSG00000174125
CD282	ENSG00000137462
CD283	ENSG00000164342
CD284	ENSG00000136869
CD286	ENSG00000174130
CD288	ENSG00000101916
CD289	ENSG00000239732
CD28H	ENSG00000167664
CD28LG	ENSG00000121594
CD28LG1	ENSG00000121594
CD28LG2	ENSG00000114013
CD29	ENSG00000150093
CD290	ENSG00000174123
CD292	ENSG00000107779
CD294	ENSG00000183134
CD295	ENSG00000116678
CD296	ENSG00000129744
CD297	ENSG00000111339
CD298	ENSG00000069849
CD299	ENSG00000104938
CD2AP	ENSG00000198087
CD2AP-DT	ENSG00000270761
CD2BP1	ENSG00000140368
CD2BP1L	ENSG00000140368
CD2BP1S	ENSG00000140368
CD2BP2	ENSG00000169217
CD2BP2-DT	ENSG00000260219
CD2F-10	ENSG00000162723
CD3-DELTA	ENSG00000167286
CD3-GAMMA	ENSG00000160654
CD3-ZETA	ENSG00000198821
CD3-epsilon	ENSG00000198851
CD30	ENSG00000120949
CD300A	ENSG00000167851
CD300C	ENSG00000167850
CD300D	ENSG00000204345
CD300E	ENSG00000186407
CD300H	ENSG00000284690
CD300LB	ENSG00000178789
CD300LD	ENSG00000204345
CD300LD-AS1	ENSG00000182352
CD300LE	ENSG00000186407
CD300LF	ENSG00000186074
CD300LG	ENSG00000161649
CD300f	ENSG00000186074
CD301	ENSG00000132514
CD302	ENSG00000241399
CD303	ENSG00000198178
CD304	ENSG00000099250
CD305	ENSG00000167613
CD306	ENSG00000167618
CD307a	ENSG00000163534
CD307b	ENSG00000132704
CD307c	ENSG00000160856
CD307d	ENSG00000163518
CD307e	ENSG00000143297
CD309	ENSG00000128052
CD30LG	ENSG00000106952
CD31	ENSG00000261371
CD312	ENSG00000127507
CD314	ENSG00000213809
CD315	ENSG00000134247
CD316	ENSG00000162729
CD317	ENSG00000130303
CD318	ENSG00000163814
CD319	ENSG00000026751
CD32	ENSG00000143226
CD32	ENSG00000072694
CD320	ENSG00000167775
CD321	ENSG00000158769
CD322	ENSG00000154721
CD324	ENSG00000039068
CD325	ENSG00000170558
CD326	ENSG00000119888
CD327	ENSG00000105492
CD328	ENSG00000168995
CD329	ENSG00000129450
CD32A	ENSG00000143226
CD32B	ENSG00000072694
CD32C	ENSG00000244682
CD33	ENSG00000105383
CD331	ENSG00000077782
CD332	ENSG00000066468
CD333	ENSG00000068078
CD334	ENSG00000160867
CD335	ENSG00000189430
CD336	ENSG00000096264
CD337	ENSG00000204475
CD338	ENSG00000118777
CD339	ENSG00000101384
CD33L	ENSG00000105492
CD33L1	ENSG00000105492
CD33L2	ENSG00000105501
CD33L3	ENSG00000197046
CD33rSiglec	ENSG00000105383
CD34	ENSG00000174059
CD340	ENSG00000141736
CD344	ENSG00000174804
CD349	ENSG00000188763
CD35	ENSG00000203710
CD350	ENSG00000111432
CD351	ENSG00000162897
CD352	ENSG00000162739
CD353	ENSG00000158714
CD354	ENSG00000124731
CD355	ENSG00000109943
CD357	ENSG00000186891
CD358	ENSG00000146072
CD36	ENSG00000135218
CD360	ENSG00000103522
CD361	ENSG00000185862
CD362	ENSG00000169439
CD363	ENSG00000170989
CD364	ENSG00000164530
CD365	ENSG00000113249
CD366	ENSG00000135077
CD367	ENSG00000111729
CD368	ENSG00000166527
CD369	ENSG00000172243
CD36L1	ENSG00000073060
CD36L2	ENSG00000138760
CD37	ENSG00000104894
CD370	ENSG00000197992
CD371	ENSG00000172322
CD38	ENSG00000004468
CD39	ENSG00000138185
CD39L1	ENSG00000054179
CD39L2	ENSG00000197586
CD39L3	ENSG00000168032
CD39L4	ENSG00000187097
CD3D	ENSG00000167286
CD3DELTA	ENSG00000167286
CD3E	ENSG00000198851
CD3EAP	ENSG00000117877
CD3G	ENSG00000160654
CD3GAMMA	ENSG00000160654
CD3H	ENSG00000198821
CD3Q	ENSG00000198821
CD3Z	ENSG00000198821
CD3ZETA	ENSG00000198821
CD3epsilon	ENSG00000198851
CD4	ENSG00000010610
CD40	ENSG00000101017
CD40-L	ENSG00000102245
CD40L	ENSG00000102245
CD40LG	ENSG00000102245
CD40bp	ENSG00000131323
CD41	ENSG00000005961
CD41B	ENSG00000005961
CD42a	ENSG00000169704
CD42b	ENSG00000185245
CD42c	ENSG00000203618
CD42d	ENSG00000178732
CD43	ENSG00000197471
CD44	ENSG00000026508
CD44-AS1	ENSG00000255443
CD44-DT	ENSG00000255521
CD44R	ENSG00000026508
CD45	ENSG00000081237
CD45-AP	ENSG00000213402
CD45R	ENSG00000081237
CD46	ENSG00000117335
CD46P	ENSG00000244703
CD46P1	ENSG00000244703
CD47	ENSG00000196776
CD48	ENSG00000117091
CD49B	ENSG00000164171
CD49D	ENSG00000115232
CD49a	ENSG00000213949
CD49c	ENSG00000005884
CD49d	ENSG00000115232
CD49e	ENSG00000161638
CD49f	ENSG00000091409
CD5	ENSG00000110448
CD50	ENSG00000076662
CD51	ENSG00000138448
CD52	ENSG00000169442
CD53	ENSG00000143119
CD54	ENSG00000090339
CD55	ENSG00000196352
CD56	ENSG00000149294
CD57	ENSG00000109956
CD58	ENSG00000116815
CD59	ENSG00000085063
CD5L	ENSG00000073754
CD6	ENSG00000013725
CD61	ENSG00000259207
CD62	ENSG00000174175
CD62E	ENSG00000007908
CD62L	ENSG00000188404
CD62P	ENSG00000174175
CD63	ENSG00000135404
CD63-AS1	ENSG00000258056
CD64	ENSG00000150337
CD64A	ENSG00000150337
CD64b	ENSG00000198019
CD64c	ENSG00000265531
CD66a	ENSG00000079385
CD66b	ENSG00000124469
CD66c	ENSG00000086548
CD66d	ENSG00000170956
CD66e	ENSG00000105388
CD66f	ENSG00000231924
CD68	ENSG00000129226
CD69	ENSG00000110848
CD7	ENSG00000173762
CD70	ENSG00000125726
CD71	ENSG00000072274
CD72	ENSG00000137101
CD72b	ENSG00000137101
CD73	ENSG00000135318
CD74	ENSG00000019582
CD79A	ENSG00000105369
CD79B	ENSG00000007312
CD8	ENSG00000153563
CD80	ENSG00000121594
CD81	ENSG00000110651
CD81-AS1	ENSG00000238184
CD81P3	ENSG00000162729
CD82	ENSG00000085117
CD82-AS1	ENSG00000254693
CD83	ENSG00000112149
CD83P	ENSG00000219738
CD83P1	ENSG00000219738
CD84	ENSG00000066294
CD84-H1	ENSG00000162723
CD84P1	ENSG00000224978
CD85	ENSG00000187116
CD85	ENSG00000104972
CD85a	ENSG00000204577
CD85b	ENSG00000244482
CD85c	ENSG00000105609
CD85d	ENSG00000131042
CD85f	ENSG00000187116
CD85g	ENSG00000239961
CD85h	ENSG00000239998
CD85i	ENSG00000104974
CD85j	ENSG00000104972
CD85k	ENSG00000186818
CD85l	ENSG00000186152
CD85m	ENSG00000170858
CD86	ENSG00000114013
CD87	ENSG00000011422
CD88	ENSG00000197405
CD89	ENSG00000186431
CD8A	ENSG00000153563
CD8B	ENSG00000172116
CD8B1	ENSG00000172116
CD8B2	ENSG00000254126
CD8BP	ENSG00000254126
CD8alpha	ENSG00000153563
CD8beta	ENSG00000172116
CD9	ENSG00000010278
CD90	ENSG00000154096
CD91	ENSG00000123384
CD92	ENSG00000070214
CD93	ENSG00000125810
CD94	ENSG00000134539
CD95	ENSG00000026103
CD96	ENSG00000153283
CD97	ENSG00000123146
CD98	ENSG00000168003
CD98	ENSG00000103257
CD98HC	ENSG00000168003
CD99	ENSG00000002586
CD99B	ENSG00000102181
CD99L1	ENSG00000223773
CD99L2	ENSG00000102181
CD99P1	ENSG00000223773
CD9P-1	ENSG00000134247
CDA	ENSG00000158825
CDA-I	ENSG00000140326
CDA-II	ENSG00000101310
CDA016	ENSG00000186010
CDA017	ENSG00000148655
CDA03	ENSG00000179958
CDA06	ENSG00000050130
CDA08	ENSG00000129636
CDA09	ENSG00000111639
CDA1	ENSG00000184205
CDA11	ENSG00000147687
CDA12	ENSG00000204622
CDA2	ENSG00000111732
CDADC1	ENSG00000102543
CDAI	ENSG00000140326
CDAII	ENSG00000101310
CDAN1	ENSG00000140326
CDAN2	ENSG00000101310
CDAO5	ENSG00000022277
CDAR1	ENSG00000111701
CDB1	ENSG00000120708
CDC10	ENSG00000122545
CDC10L	ENSG00000120555
CDC10P	ENSG00000259090
CDC123	ENSG00000151465
CDC14A	ENSG00000079335
CDC14B	ENSG00000081377
CDC14B2	ENSG00000218305
CDC14B3	ENSG00000081377
CDC14Bretro	ENSG00000218305
CDC14C	ENSG00000218305
CDC14CP	ENSG00000218305
CDC16	ENSG00000130177
CDC18L	ENSG00000094804
CDC2	ENSG00000062822
CDC2	ENSG00000170312
CDC20	ENSG00000117399
CDC20-DT	ENSG00000234694
CDC20A	ENSG00000117399
CDC20B	ENSG00000164287
CDC20C	ENSG00000105325
CDC20P	ENSG00000231007
CDC20P1	ENSG00000231007
CDC21	ENSG00000104738
CDC23	ENSG00000094880
CDC25	ENSG00000158402
CDC25	ENSG00000058335
CDC25A	ENSG00000164045
CDC25B	ENSG00000101224
CDC25C	ENSG00000158402
CDC25L	ENSG00000058335
CDC26	ENSG00000176386
