from	to
ENSG00000149577	SIDT2
ENSG00000149582	TMEM25
ENSG00000149591	TAGLN
ENSG00000149596	JPH2
ENSG00000149599	DUSP15
ENSG00000149600	COMMD7
ENSG00000149609	C20orf144
ENSG00000149633	KIAA1755
ENSG00000149634	SPATA25
ENSG00000149635	OCSTAMP
ENSG00000149636	DSN1
ENSG00000149639	MTCL2
ENSG00000149646	CNBD2
ENSG00000149651	SPINT4
ENSG00000149654	CDH22
ENSG00000149656	ENSG00000149656
ENSG00000149657	LSM14B
ENSG00000149658	YTHDF1
ENSG00000149679	CABLES2
ENSG00000149716	LTO1
ENSG00000149735	GPHA2
ENSG00000149742	SLC22A9
ENSG00000149743	TRPT1
ENSG00000149761	NUDT22
ENSG00000149781	FERMT3
ENSG00000149782	PLCB3
ENSG00000149792	MRPL49
ENSG00000149798	CDC42EP2
ENSG00000149806	FAU
ENSG00000149809	TM7SF2
ENSG00000149823	VPS51
ENSG00000149922	TBX6
ENSG00000149923	PPP4C
ENSG00000149925	ALDOA
ENSG00000149926	TLCD3B
ENSG00000149927	DOC2A
ENSG00000149929	HIRIP3
ENSG00000149930	TAOK2
ENSG00000149932	TMEM219
ENSG00000149948	HMGA2
ENSG00000149968	MMP3
ENSG00000149970	CNKSR2
ENSG00000149972	CNTN5
ENSG00000150045	KLRF1
ENSG00000150048	CLEC1A
ENSG00000150051	MKX
ENSG00000150054	MPP7
ENSG00000150093	ITGB1
ENSG00000150175	FRMPD2B
ENSG00000150201	FXYD4
ENSG00000150244	TRIM48
ENSG00000150261	OR8K1
ENSG00000150269	OR5M9
ENSG00000150275	PCDH15
ENSG00000150276	PPIAP26
ENSG00000150281	CTF1
ENSG00000150316	CWC15
ENSG00000150337	FCGR1A
ENSG00000150347	ARID5B
ENSG00000150361	KLHL1
ENSG00000150394	CDH8
ENSG00000150401	DCUN1D2
ENSG00000150403	TMCO3
ENSG00000150433	TMEM218
ENSG00000150455	TIRAP
ENSG00000150456	EEF1AKMT1
ENSG00000150457	LATS2
ENSG00000150459	SAP18
ENSG00000150471	ADGRL3
ENSG00000150477	KIAA1328
ENSG00000150510	FAM124A
ENSG00000150527	MIA2
ENSG00000150540	HNMT
ENSG00000150551	LYPD1
ENSG00000150556	LYPD6B
ENSG00000150593	PDCD4
ENSG00000150594	ADRA2A
ENSG00000150625	GPM6A
ENSG00000150627	WDR17
ENSG00000150628	SPATA4
ENSG00000150630	VEGFC
ENSG00000150636	CCDC102B
ENSG00000150637	CD226
ENSG00000150656	CNDP1
ENSG00000150667	FSIP1
ENSG00000150672	DLG2
ENSG00000150676	CCDC83
ENSG00000150681	RGS18
ENSG00000150687	PRSS23
ENSG00000150712	MTMR12
ENSG00000150722	PPP1R1C
ENSG00000150732	ENSG00000150732
ENSG00000150750	POU2AF2
ENSG00000150753	CCT5
ENSG00000150756	ATPSCKMT
ENSG00000150760	DOCK1
ENSG00000150764	DIXDC1
ENSG00000150768	DLAT
ENSG00000150773	PIH1D2
ENSG00000150776	NKAPD1
ENSG00000150779	TIMM8B
ENSG00000150782	IL18
ENSG00000150783	TEX12
ENSG00000150787	PTS
ENSG00000150867	PIP4K2A
ENSG00000150873	C2orf50
ENSG00000150893	FREM2
ENSG00000150907	FOXO1
ENSG00000150938	CRIM1
ENSG00000150961	SEC24D
ENSG00000150967	ABCB9
ENSG00000150977	RILPL2
ENSG00000150990	DHX37
ENSG00000150991	UBC
ENSG00000150995	ITPR1
ENSG00000151005	TKTL2
ENSG00000151006	PRSS53
ENSG00000151012	SLC7A11
ENSG00000151014	NOCT
ENSG00000151023	ENKUR
ENSG00000151025	GPR158
ENSG00000151033	LYZL2
ENSG00000151062	CACNA2D4
ENSG00000151065	DCP1B
ENSG00000151067	CACNA1C
ENSG00000151079	KCNA6
ENSG00000151090	THRB
ENSG00000151092	NGLY1
ENSG00000151093	OXSM
ENSG00000151116	UEVLD
ENSG00000151117	TMEM86A
ENSG00000151131	NOPCHAP1
ENSG00000151135	TMEM263
ENSG00000151136	ABTB3
ENSG00000151148	UBE3B
ENSG00000151150	ANK3
ENSG00000151151	IPMK
ENSG00000151164	RAD9B
ENSG00000151176	PLBD2
ENSG00000151208	DLG5
ENSG00000151224	MAT1A
ENSG00000151229	SLC2A13
ENSG00000151233	GXYLT1
ENSG00000151239	TWF1
ENSG00000151240	DIP2C
ENSG00000151247	EIF4E
ENSG00000151276	MAGI1
ENSG00000151287	TEX30
ENSG00000151292	CSNK1G3
ENSG00000151303	ENSG00000151303
ENSG00000151304	SRFBP1
ENSG00000151320	AKAP6
ENSG00000151322	NPAS3
ENSG00000151327	FAM177A1
ENSG00000151332	MBIP
ENSG00000151338	MIPOL1
ENSG00000151348	EXT2
ENSG00000151353	TMEM18
ENSG00000151360	ALLC
ENSG00000151364	KCTD14
ENSG00000151365	THRSP
ENSG00000151366	NDUFC2
ENSG00000151376	ME3
ENSG00000151379	MSGN1
ENSG00000151388	ADAMTS12
ENSG00000151413	NUBPL
ENSG00000151414	NEK7
ENSG00000151418	ATP6V1G3
ENSG00000151422	FER
ENSG00000151445	VIPAS39
ENSG00000151458	ANKRD50
ENSG00000151461	UPF2
ENSG00000151465	CDC123
ENSG00000151466	SCLT1
ENSG00000151468	CCDC3
ENSG00000151470	C4orf33
ENSG00000151474	FRMD4A
ENSG00000151475	SLC25A31
ENSG00000151490	PTPRO
ENSG00000151491	EPS8
ENSG00000151498	ACAD8
ENSG00000151500	THYN1
ENSG00000151502	VPS26B
ENSG00000151503	NCAPD3
ENSG00000151532	VTI1A
ENSG00000151552	QDPR
ENSG00000151553	FHIP2A
ENSG00000151572	ANO4
ENSG00000151575	TEX9
ENSG00000151576	QTRT2
ENSG00000151577	DRD3
ENSG00000151611	MMAA
ENSG00000151612	ZNF827
ENSG00000151615	POU4F2
ENSG00000151617	EDNRA
ENSG00000151623	NR3C2
ENSG00000151631	AKR1C6P
ENSG00000151632	AKR1C2
ENSG00000151640	DPYSL4
ENSG00000151650	VENTX
ENSG00000151651	ADAM8
ENSG00000151655	ITIH2
ENSG00000151657	KIN
ENSG00000151665	PIGF
ENSG00000151687	ANKAR
ENSG00000151689	INPP1
ENSG00000151690	MFSD6
ENSG00000151692	RNF144A
ENSG00000151693	ASAP2
ENSG00000151694	ADAM17
ENSG00000151702	FLI1
ENSG00000151704	KCNJ1
ENSG00000151715	TMEM45B
ENSG00000151718	WWC2
ENSG00000151725	CENPU
ENSG00000151726	ACSL1
ENSG00000151729	SLC25A4
ENSG00000151743	AMN1
ENSG00000151746	BICD1
ENSG00000151748	SAV1
ENSG00000151773	CCDC122
ENSG00000151778	SERP2
ENSG00000151779	NBAS
ENSG00000151789	ZNF385D
ENSG00000151790	TDO2
ENSG00000151806	GUF1
ENSG00000151812	SLC35F4
ENSG00000151834	GABRA2
ENSG00000151835	SACS
ENSG00000151838	CCDC175
ENSG00000151846	PABPC3
ENSG00000151849	CENPJ
ENSG00000151876	FBXO4
ENSG00000151881	TMEM267
ENSG00000151882	CCL28
ENSG00000151883	PARP8
ENSG00000151892	GFRA1
ENSG00000151893	CACUL1
ENSG00000151914	DST
ENSG00000151917	BEND6
ENSG00000151923	TIAL1
ENSG00000151929	BAG3
ENSG00000151948	GLT1D1
ENSG00000151952	TMEM132D
ENSG00000151962	RBM46
ENSG00000151963	ZNF37CP
ENSG00000151967	SCHIP1
ENSG00000152034	MCHR2
ENSG00000152049	KCNE4
ENSG00000152056	AP1S3
ENSG00000152061	RABGAP1L
ENSG00000152076	CCDC74B
ENSG00000152078	TLCD4
ENSG00000152082	MZT2B
ENSG00000152086	TUBA3E
ENSG00000152092	ASTN1
ENSG00000152093	CFC1B
ENSG00000152102	FAM168B
ENSG00000152104	PTPN14
ENSG00000152117	SMPD4BP
ENSG00000152127	MGAT5
ENSG00000152128	TMEM163
ENSG00000152133	GPATCH11
ENSG00000152137	HSPB8
ENSG00000152147	GEMIN6
ENSG00000152154	TMEM178A
ENSG00000152192	POU4F1
ENSG00000152193	OBI1
ENSG00000152207	CYSLTR2
ENSG00000152208	GRID2
ENSG00000152213	ARL11
ENSG00000152214	RIT2
ENSG00000152217	SETBP1
ENSG00000152219	ARL14EP
ENSG00000152223	EPG5
ENSG00000152229	PSTPIP2
ENSG00000152234	ATP5F1A
ENSG00000152240	HAUS1
ENSG00000152242	ARK2N
ENSG00000152253	SPC25
ENSG00000152254	G6PC2
ENSG00000152256	PDK1
ENSG00000152266	PTH
ENSG00000152270	PDE3B
ENSG00000152284	TCF7L1
ENSG00000152291	TGOLN2
ENSG00000152292	SH2D6
ENSG00000152315	KCNK13
ENSG00000152332	UHMK1
ENSG00000152348	ATG10
ENSG00000152359	POC5
ENSG00000152377	SPOCK1
ENSG00000152380	FAM151B
ENSG00000152382	TADA1
ENSG00000152402	GUCY1A2
ENSG00000152404	CWF19L2
ENSG00000152409	JMY
ENSG00000152413	HOMER1
ENSG00000152422	XRCC4
ENSG00000152430	BOLL
ENSG00000152433	ZNF547
ENSG00000152439	ZNF773
ENSG00000152443	ZNF776
ENSG00000152454	ZNF256
ENSG00000152455	SUV39H2
ENSG00000152457	DCLRE1C
ENSG00000152463	OLAH
ENSG00000152464	RPP38
ENSG00000152465	NMT2
ENSG00000152467	ZSCAN1
ENSG00000152475	ZNF837
ENSG00000152484	USP12
ENSG00000152492	CCDC50
ENSG00000152495	CAMK4
ENSG00000152503	TRIM36
ENSG00000152518	ZFP36L2
ENSG00000152520	PAN3
ENSG00000152527	PLEKHH2
ENSG00000152556	PFKM
ENSG00000152558	TMEM123
ENSG00000152578	GRIA4
ENSG00000152580	IGSF10
ENSG00000152582	SPEF2
ENSG00000152583	SPARCL1
ENSG00000152591	DSPP
ENSG00000152592	DMP1
ENSG00000152595	MEPE
ENSG00000152601	MBNL1
ENSG00000152611	CAPSL
ENSG00000152620	NADK2
ENSG00000152642	GPD1L
ENSG00000152661	GJA1
ENSG00000152669	CCNO
ENSG00000152670	DDX4
ENSG00000152672	CLEC4F
ENSG00000152683	SLC30A6
ENSG00000152684	PELO
ENSG00000152689	RASGRP3
ENSG00000152700	SAR1B
ENSG00000152705	CATSPER3
ENSG00000152749	GPR180
ENSG00000152760	DYNLT5
ENSG00000152763	DNAI4
ENSG00000152766	ANKRD22
ENSG00000152767	FARP1
ENSG00000152778	IFIT5
ENSG00000152779	SLC16A12
ENSG00000152782	PANK1
ENSG00000152784	PRDM8
ENSG00000152785	BMP3
ENSG00000152795	HNRNPDL
ENSG00000152804	HHEX
ENSG00000152818	UTRN
ENSG00000152822	GRM1
ENSG00000152894	PTPRK
ENSG00000152904	GGPS1
ENSG00000152910	CNTNAP4
ENSG00000152926	ZNF117
ENSG00000152931	PART1
ENSG00000152932	RAB3C
ENSG00000152936	LMNTD1
ENSG00000152939	MARVELD2
ENSG00000152942	RAD17
ENSG00000152944	MED21
ENSG00000152952	PLOD2
ENSG00000152953	STK32B
ENSG00000152954	NRSN1
ENSG00000152969	JAKMIP1
ENSG00000152977	ZIC1
ENSG00000152990	ADGRA3
ENSG00000153002	CPB1
ENSG00000153006	SREK1IP1
ENSG00000153012	LGI2
ENSG00000153015	CWC27
ENSG00000153029	MR1
ENSG00000153037	SRP19
ENSG00000153044	CENPH
ENSG00000153046	CDYL
ENSG00000153048	CARHSP1
ENSG00000153060	TEKT5
ENSG00000153064	BANK1
ENSG00000153066	TXNDC11
ENSG00000153071	DAB2
ENSG00000153086	ACMSD
ENSG00000153093	ACOXL
ENSG00000153094	BCL2L11
ENSG00000153107	ANAPC1
ENSG00000153113	CAST
ENSG00000153130	SCOC
ENSG00000153132	CLGN
ENSG00000153140	CETN3
ENSG00000153147	SMARCA5
ENSG00000153157	SYCP2L
ENSG00000153162	BMP6
ENSG00000153165	RGPD3
ENSG00000153179	RASSF3
ENSG00000153187	HNRNPU
ENSG00000153201	RANBP2
ENSG00000153207	AHCTF1
ENSG00000153208	MERTK
ENSG00000153214	TMEM87B
ENSG00000153230	OR14K1
ENSG00000153233	PTPRR
ENSG00000153234	NR4A2
ENSG00000153237	CCDC148
ENSG00000153246	PLA2R1
ENSG00000153250	RBMS1
ENSG00000153253	SCN3A
ENSG00000153266	FEZF2
ENSG00000153283	CD96
ENSG00000153291	SLC25A27
ENSG00000153292	ADGRF1
ENSG00000153294	ADGRF4
ENSG00000153303	FRMD1
ENSG00000153310	CYRIB
ENSG00000153317	ASAP1
ENSG00000153339	TRAPPC8
ENSG00000153347	FAM81B
ENSG00000153363	LINC00467
ENSG00000153391	INO80C
ENSG00000153395	LPCAT1
ENSG00000153404	PLEKHG4B
ENSG00000153406	NMRAL1
ENSG00000153443	UBALD1
ENSG00000153446	C16orf89
ENSG00000153485	LYSET
ENSG00000153487	ING1
ENSG00000153495	TEX29
ENSG00000153498	SPACA7
ENSG00000153531	ADPRHL1
ENSG00000153551	CMTM7
ENSG00000153558	FBXL2
ENSG00000153560	UBP1
ENSG00000153561	RMND5A
ENSG00000153563	CD8A
ENSG00000153574	RPIA
ENSG00000153684	GOLGA8F
ENSG00000153707	PTPRD
ENSG00000153714	LURAP1L
ENSG00000153721	CNKSR3
ENSG00000153767	GTF2E1
ENSG00000153774	CFDP1
ENSG00000153779	TGIF2LX
ENSG00000153786	ZDHHC7
ENSG00000153789	CIBAR2
ENSG00000153790	SPMIP4
ENSG00000153802	TMPRSS11D
ENSG00000153814	JAZF1
ENSG00000153815	CMIP
ENSG00000153820	SPHKAP
ENSG00000153822	KCNJ16
ENSG00000153823	PID1
ENSG00000153827	TRIP12
ENSG00000153832	FBXO36
ENSG00000153879	CEBPG
ENSG00000153885	KCTD15
ENSG00000153896	ZNF599
ENSG00000153898	MCOLN2
ENSG00000153902	LGI4
ENSG00000153904	DDAH1
ENSG00000153914	SREK1
ENSG00000153922	CHD1
ENSG00000153923	CLCA3P
ENSG00000153930	ANKFN1
ENSG00000153933	DGKE
ENSG00000153936	HS2ST1
ENSG00000153944	MSI2
ENSG00000153956	CACNA2D1
ENSG00000153975	ZUP1
ENSG00000153976	HS3ST3A1
ENSG00000153982	GDPD1
ENSG00000153989	NUS1
ENSG00000153993	SEMA3D
ENSG00000154001	PPP2R5E
ENSG00000154007	ASB17
ENSG00000154016	GRAP
ENSG00000154025	SLC5A10
ENSG00000154027	AK5
ENSG00000154040	CABYR
ENSG00000154059	IMPACT
ENSG00000154065	ANKRD29
ENSG00000154079	SDHAF4
ENSG00000154080	CHST9
ENSG00000154096	THY1
ENSG00000154099	DNAAF1
ENSG00000154102	C16orf74
ENSG00000154114	TBCEL
ENSG00000154118	JPH3
ENSG00000154122	ANKH
ENSG00000154124	OTULIN
ENSG00000154127	UBASH3B
ENSG00000154133	ROBO4
ENSG00000154134	ROBO3
ENSG00000154143	PANX3
ENSG00000154144	TBRG1
ENSG00000154146	NRGN
ENSG00000154153	RETREG1
ENSG00000154162	CDH12
ENSG00000154165	GPR15
ENSG00000154174	TOMM70
ENSG00000154175	ABI3BP
ENSG00000154188	ANGPT1
ENSG00000154198	CYP4Z2P
ENSG00000154217	PITPNC1
ENSG00000154222	CC2D1B
ENSG00000154227	CERS3
ENSG00000154229	PRKCA
ENSG00000154237	LRRK1
ENSG00000154240	CEP112
ENSG00000154252	GAL3ST2
ENSG00000154258	ABCA9
ENSG00000154262	ABCA6
ENSG00000154263	ABCA10
ENSG00000154265	ABCA5
ENSG00000154269	ENPP3
ENSG00000154274	C4orf19
ENSG00000154277	UCHL1
ENSG00000154305	MIA3
ENSG00000154309	DISP1
ENSG00000154310	TNIK
ENSG00000154316	TDH
ENSG00000154319	FAM167A
ENSG00000154328	NEIL2
ENSG00000154330	PGM5
ENSG00000154342	WNT3A
ENSG00000154358	OBSCN
ENSG00000154359	LONRF1
ENSG00000154370	TRIM11
ENSG00000154380	ENAH
ENSG00000154415	PPP1R3A
ENSG00000154429	CCSAP
ENSG00000154438	ASZ1
ENSG00000154447	SH3RF1
ENSG00000154451	GBP5
ENSG00000154473	BUB3
ENSG00000154478	GPR26
ENSG00000154479	CFAP210
ENSG00000154485	MMP21
ENSG00000154493	C10orf90
ENSG00000154511	DIPK1A
ENSG00000154518	ATP5MC3
ENSG00000154529	CNTNAP3B
ENSG00000154545	MAGED4
ENSG00000154548	SRSF12
ENSG00000154553	PDLIM3
ENSG00000154556	SORBS2
ENSG00000154582	ELOC
ENSG00000154589	LY96
ENSG00000154608	CEP170P1
ENSG00000154611	PSMA8
ENSG00000154620	TMSB4Y
ENSG00000154639	CXADR
ENSG00000154640	BTG3
ENSG00000154642	C21orf91
ENSG00000154645	CHODL
ENSG00000154646	TMPRSS15
ENSG00000154654	NCAM2
ENSG00000154655	L3MBTL4
ENSG00000154678	PDE1C
ENSG00000154710	RABGEF1
ENSG00000154719	MRPL39
ENSG00000154721	JAM2
ENSG00000154723	ATP5PF
ENSG00000154727	GABPA
ENSG00000154734	ADAMTS1
ENSG00000154736	ADAMTS5
ENSG00000154743	TSEN2
ENSG00000154760	SLFN13
ENSG00000154764	WNT7A
ENSG00000154767	XPC
ENSG00000154781	CCDC174
ENSG00000154783	FGD5
ENSG00000154803	FLCN
ENSG00000154813	DPH3
ENSG00000154814	OXNAD1
ENSG00000154822	PLCL2
ENSG00000154832	CXXC1
ENSG00000154839	SKA1
ENSG00000154845	PPP4R1
ENSG00000154856	APCDD1
ENSG00000154864	PIEZO2
ENSG00000154874	CCDC144BP
ENSG00000154889	MPPE1
ENSG00000154898	CCDC144CP
ENSG00000154914	USP43
ENSG00000154917	RAB6B
ENSG00000154920	EME1
ENSG00000154928	EPHB1
ENSG00000154930	ACSS1
ENSG00000154945	ANKRD40
ENSG00000154957	ZNF18
ENSG00000154975	CA10
ENSG00000154978	VOPP1
ENSG00000154997	SEPTIN14
ENSG00000155008	APOOL
ENSG00000155011	DKK2
ENSG00000155016	CYP2U1
ENSG00000155026	RSPH10B
ENSG00000155034	FBXL18
ENSG00000155052	CNTNAP5
ENSG00000155066	PROM2
ENSG00000155070	UNC93B2
ENSG00000155085	AK9
ENSG00000155087	ODF1
ENSG00000155090	KLF10
ENSG00000155093	PTPRN2
ENSG00000155096	AZIN1
ENSG00000155097	ATP6V1C1
ENSG00000155099	PIP4P2
ENSG00000155100	OTUD6B
ENSG00000155111	CDK19
ENSG00000155115	GTF3C6
ENSG00000155158	TTC39B
ENSG00000155189	AGPAT5
ENSG00000155229	MMS19
ENSG00000155249	OR4K1
ENSG00000155252	PI4K2A
ENSG00000155254	MARVELD1
ENSG00000155256	ZFYVE27
ENSG00000155265	GOLGA7B
ENSG00000155269	GPR78
ENSG00000155275	TRMT44
ENSG00000155287	SLC25A28
ENSG00000155304	HSPA13
ENSG00000155307	SAMSN1
ENSG00000155313	USP25
ENSG00000155324	GRAMD2B
ENSG00000155329	ZCCHC10
ENSG00000155330	C16orf87
ENSG00000155363	MOV10
ENSG00000155366	RHOC
ENSG00000155367	PPM1J
ENSG00000155368	DBI
ENSG00000155380	SLC16A1
ENSG00000155393	HEATR3
ENSG00000155428	TRIM74
ENSG00000155438	NIFK
ENSG00000155463	OXA1L
ENSG00000155465	SLC7A7
ENSG00000155495	MAGEC1
ENSG00000155506	LARP1
ENSG00000155508	CNOT8
ENSG00000155511	GRIA1
ENSG00000155530	LRGUK
ENSG00000155542	SETD9
ENSG00000155545	MIER3
ENSG00000155561	NUP205
ENSG00000155592	ZKSCAN2
ENSG00000155621	C9orf85
ENSG00000155622	XAGE2
ENSG00000155629	PIK3AP1
ENSG00000155636	RBM45
ENSG00000155657	TTN
ENSG00000155659	VSIG4
ENSG00000155660	PDIA4
ENSG00000155666	KDM8
ENSG00000155714	PDZD9
ENSG00000155719	OTOA
ENSG00000155729	KCTD18
ENSG00000155744	HYCC2
ENSG00000155749	FLACC1
ENSG00000155754	C2CD6
ENSG00000155755	TMEM237
ENSG00000155760	FZD7
ENSG00000155761	SPAG17
ENSG00000155792	DEPTOR
ENSG00000155816	FMN2
ENSG00000155827	RNF20
ENSG00000155833	CYLC2
ENSG00000155846	PPARGC1B
ENSG00000155849	ELMO1
ENSG00000155850	SLC26A2
ENSG00000155858	LSM11
ENSG00000155868	MED7
ENSG00000155875	SAXO1
ENSG00000155876	RRAGA
ENSG00000155886	SLC24A2
ENSG00000155890	TRIM42
ENSG00000155893	PXYLP1
ENSG00000155897	ADCY8
ENSG00000155903	RASA2
ENSG00000155906	RMND1
ENSG00000155918	RAET1L
ENSG00000155926	SLA
ENSG00000155957	TMBIM4
ENSG00000155959	VBP1
ENSG00000155961	RAB39B
ENSG00000155962	CLIC2
ENSG00000155966	AFF2
ENSG00000155970	MICU3
ENSG00000155974	GRIP1
ENSG00000155975	VPS37A
ENSG00000155980	KIF5A
ENSG00000156006	NAT2
ENSG00000156009	MAGEA8
ENSG00000156011	PSD3
ENSG00000156017	CARNMT1
ENSG00000156026	MCU
ENSG00000156030	MIDEAS
ENSG00000156042	CFAP70
ENSG00000156049	GNA14
ENSG00000156050	FAM161B
ENSG00000156052	GNAQ
ENSG00000156076	WIF1
ENSG00000156096	UGT2B4
ENSG00000156097	GPR61
ENSG00000156103	MMP16
ENSG00000156110	ADK
ENSG00000156113	KCNMA1
ENSG00000156127	BATF
ENSG00000156136	DCK
ENSG00000156140	ADAMTS3
ENSG00000156150	ALX3
ENSG00000156162	DPY19L4
ENSG00000156170	NDUFAF6
ENSG00000156171	DRAM2
ENSG00000156172	CFAP418
ENSG00000156194	PPEF2
ENSG00000156206	CFAP161
ENSG00000156218	ADAMTSL3
ENSG00000156219	ART3
ENSG00000156222	SLC28A1
ENSG00000156232	WHAMM
ENSG00000156234	CXCL13
ENSG00000156239	N6AMT1
ENSG00000156253	RWDD2B
ENSG00000156256	USP16
ENSG00000156261	CCT8
ENSG00000156265	MAP3K7CL
ENSG00000156269	NAA11
ENSG00000156273	BACH1
ENSG00000156282	CLDN17
ENSG00000156284	CLDN8
ENSG00000156298	TSPAN7
ENSG00000156299	TIAM1
ENSG00000156304	SCAF4
ENSG00000156313	RPGR
ENSG00000156345	CDK20
ENSG00000156374	PCGF6
ENSG00000156381	ANKRD9
ENSG00000156384	SFR1
ENSG00000156395	SORCS3
ENSG00000156398	SFXN2
ENSG00000156411	ATP5MJ
ENSG00000156413	FUT6
ENSG00000156414	TDRD9
ENSG00000156427	FGF18
ENSG00000156453	PCDH1
ENSG00000156463	SH3RF2
ENSG00000156466	GDF6
ENSG00000156467	UQCRB
ENSG00000156469	MTERF3
ENSG00000156471	PTDSS1
ENSG00000156475	PPP2R2B
ENSG00000156482	RPL30
ENSG00000156486	KCNS2
ENSG00000156500	PABIR3
ENSG00000156502	SUPV3L1
ENSG00000156504	PABIR2
ENSG00000156508	EEF1A1
ENSG00000156509	FBXO43
ENSG00000156510	HKDC1
ENSG00000156515	HK1
ENSG00000156521	TYSND1
ENSG00000156531	PHF6
ENSG00000156535	CD109
ENSG00000156564	LRFN2
ENSG00000156574	NODAL
ENSG00000156575	PRG3
ENSG00000156587	UBE2L6
ENSG00000156599	ZDHHC5
ENSG00000156603	MED19
ENSG00000156639	ZFAND3
ENSG00000156642	NPTN
ENSG00000156650	KAT6B
ENSG00000156671	SAMD8
ENSG00000156675	RAB11FIP1
ENSG00000156687	UNC5D
ENSG00000156689	GLYATL2
ENSG00000156697	UTP14A
ENSG00000156709	AIFM1
ENSG00000156711	MAPK13
ENSG00000156735	BAG4
ENSG00000156738	MS4A1
ENSG00000156755	IGKV1OR-2
ENSG00000156787	TBC1D31
ENSG00000156795	NTAQ1
ENSG00000156802	ATAD2
ENSG00000156804	FBXO32
ENSG00000156831	NSMCE2
ENSG00000156853	ZNF689
ENSG00000156858	PRR14
ENSG00000156860	FBRS
ENSG00000156869	FRRS1
ENSG00000156873	PHKG2
ENSG00000156875	MFSD14A
ENSG00000156876	SASS6
ENSG00000156885	COX6A2
ENSG00000156886	ITGAD
ENSG00000156920	ADGRG4
ENSG00000156925	ZIC3
ENSG00000156928	MALSU1
ENSG00000156931	VPS8
ENSG00000156958	GALK2
ENSG00000156959	LHFPL4
ENSG00000156966	B3GNT7
ENSG00000156968	MPV17L
ENSG00000156970	BUB1B
ENSG00000156973	PDE6D
ENSG00000156976	EIF4A2
ENSG00000156983	BRPF1
ENSG00000156990	RPUSD3
ENSG00000157005	SST
ENSG00000157014	TATDN2
ENSG00000157017	GHRL
ENSG00000157020	SEC13
ENSG00000157021	CIBAR1P1
ENSG00000157036	EXOG
ENSG00000157045	NTAN1
ENSG00000157060	SHCBP1L
ENSG00000157064	NMNAT2
ENSG00000157077	ZFYVE9
ENSG00000157087	ATP2B2
ENSG00000157093	LYZL4
ENSG00000157103	SLC6A1
ENSG00000157106	SMG1
ENSG00000157107	FCHO2
ENSG00000157110	RBPMS
ENSG00000157111	TMEM171
ENSG00000157119	KLHL40
ENSG00000157131	C8A
ENSG00000157150	TIMP4
ENSG00000157152	SYN2
ENSG00000157168	NRG1
ENSG00000157181	ODR4
ENSG00000157184	CPT2
ENSG00000157191	NECAP2
ENSG00000157193	LRP8
ENSG00000157211	CDCP2
ENSG00000157212	PAXIP1
ENSG00000157214	STEAP2
ENSG00000157216	SSBP3
ENSG00000157219	HTR5A
ENSG00000157224	CLDN12
ENSG00000157227	MMP14
ENSG00000157240	FZD1
ENSG00000157259	GATAD1
ENSG00000157303	SUSD3
ENSG00000157306	ZFHX2-AS1
ENSG00000157315	TMED6
ENSG00000157322	CLEC18A
ENSG00000157326	DHRS4
ENSG00000157330	CFAP107
ENSG00000157335	CLEC18C
ENSG00000157343	ARMC12
ENSG00000157349	DDX19B
ENSG00000157350	ST3GAL2
ENSG00000157353	FCSK
ENSG00000157368	IL34
ENSG00000157379	DHRS1
ENSG00000157388	CACNA1D
ENSG00000157399	ARSL
ENSG00000157404	KIT
ENSG00000157423	HYDIN
ENSG00000157426	AASDH
ENSG00000157429	ZNF19
ENSG00000157445	CACNA2D3
ENSG00000157450	RNF111
ENSG00000157456	CCNB2
ENSG00000157470	FAM81A
ENSG00000157483	MYO1E
ENSG00000157500	APPL1
ENSG00000157502	PWWP3B
ENSG00000157510	AFAP1L1
ENSG00000157514	TSC22D3
ENSG00000157538	VPS26C
ENSG00000157540	DYRK1A
ENSG00000157542	KCNJ6
ENSG00000157551	KCNJ15
ENSG00000157554	ERG
ENSG00000157557	ETS2
ENSG00000157570	TSPAN18
ENSG00000157578	LCA5L
ENSG00000157593	SLC35B2
ENSG00000157600	TMEM164
ENSG00000157601	MX1
ENSG00000157613	CREB3L1
ENSG00000157617	C2CD2
ENSG00000157625	TAB3
ENSG00000157637	SLC38A10
ENSG00000157653	C9orf43
ENSG00000157654	PALM2AKAP2
ENSG00000157657	ZNF618
ENSG00000157680	DGKI
ENSG00000157693	TMEM268
ENSG00000157703	SVOPL
ENSG00000157734	SNX22
ENSG00000157741	UBN2
ENSG00000157764	BRAF
ENSG00000157765	SLC34A2
ENSG00000157766	ACAN
ENSG00000157778	PSMG3
ENSG00000157782	CABP1
ENSG00000157796	WDR19
ENSG00000157800	SLC37A3
ENSG00000157823	AP3S2
ENSG00000157827	FMNL2
ENSG00000157833	GAREM2
ENSG00000157837	SPPL3
ENSG00000157851	DPYSL5
ENSG00000157856	DRC1
ENSG00000157869	RAB28
ENSG00000157870	PRXL2B
ENSG00000157873	TNFRSF14
ENSG00000157881	PANK4
ENSG00000157884	CIB4
ENSG00000157890	MEGF11
ENSG00000157895	C12orf43
ENSG00000157911	PEX10
ENSG00000157916	RER1
ENSG00000157927	RADIL
ENSG00000157933	SKI
ENSG00000157954	WIPI2
ENSG00000157965	SSX8P
ENSG00000157978	LDLRAP1
ENSG00000157985	AGAP1
ENSG00000157992	KRTCAP3
ENSG00000157999	ANKRD61
ENSG00000158006	PAFAH2
ENSG00000158008	EXTL1
ENSG00000158014	SLC30A2
