from	to
C1orf106	NM_018265
C1orf107	NM_014388
C1orf108	NM_024595
C1orf109	NM_017850
C1orf11	NM_017734
C1orf110	NM_178550
C1orf111	NM_182581
C1orf112	NM_018186
C1orf113	NM_024676
C1orf114	NM_021179
C1orf115	NM_024709
C1orf116	NM_024115
C1orf117	NM_182623
C1orf118	NR_103535
C1orf119	NM_020141
C1orf12	NM_022051
C1orf120	NR_034131
C1orf121	NM_016076
C1orf122	NM_198446
C1orf123	NM_017887
C1orf124	NM_032018
C1orf125	NM_144696
C1orf126	NR_027136
C1orf127	NM_173507
C1orf128	NM_020362
C1orf129	NM_025063
C1orf13	NM_030769
C1orf130	NM_001010980
C1orf131	NM_152379
C1orf133	NR_024337
C1orf135	NM_024037
C1orf137	NR_149353
C1orf139	NM_024911
C1orf14	NM_030933
C1orf140	NR_024236
C1orf141	NM_001013674
C1orf142	NM_053052
C1orf143	NR_146760
C1orf144	NM_001114600
C1orf145	NR_073154
C1orf146	NM_001012425
C1orf147	NR_172918
C1orf148	NR_103540
C1orf149	NM_022756
C1orf150	NM_145278
C1orf151	NM_001032363
C1orf153	NM_198552
C1orf154	NM_016486
C1orf155	NM_033319
C1orf156	NM_033418
C1orf157	NR_027902
C1orf158	NM_152290
C1orf159	NM_017891
C1orf16	NM_014837
C1orf160	NM_032125
C1orf161	NM_152367
C1orf162	NM_174896
C1orf163	NM_023077
C1orf164	NM_018150
C1orf165	NM_024603
C1orf166	NM_024544
C1orf167-AS1	NR_126000
C1orf168	NM_001004303
C1orf169	NM_203454
C1orf17	NM_015101
C1orf170	NM_001291366
C1orf171	NM_138467
C1orf172	NM_152365
C1orf173	NM_001002912
C1orf174	NM_207356
C1orf175	NM_198547
C1orf176	NM_022774
C1orf177	NM_152607
C1orf178	NM_001010922
C1orf179	NM_176782
C1orf180	NR_027379
C1orf181	NM_017953
C1orf182	NM_144627
C1orf183	NM_019099
C1orf184	NM_001136107
C1orf185	NM_001136508
C1orf186	NM_001007544
C1orf187	NM_198545
C1orf188	NM_207396
C1orf189	NM_001010979
C1orf190	NM_001013615
C1orf192	NM_001013625
C1orf194	NM_001122961
C1orf195	NR_167930
C1orf196	NM_001017999
C1orf198	NM_032800
C1orf199	NM_031844
C1orf2	NM_006589
C1orf200	NR_027045
C1orf201	NM_178122
C1orf203	NR_024124
C1orf204	NR_147122
C1orf21	NM_030806
C1orf210	NM_182517
C1orf212	NM_138428
C1orf213	NR_033691
C1orf215	NM_005563
C1orf216	NM_152374
C1orf218	NM_144977
C1orf22	NM_025191
C1orf220	NR_033186
C1orf223	NM_001145474
C1orf225	NM_001013642
C1orf226	NM_001085375
C1orf227	NM_001024601
C1orf228	NM_001145636
C1orf229	NR_167894
C1orf230	NM_001144956
C1orf231	NM_001102601
C1orf233	NM_001242659
C1orf25	NM_030934
C1orf26	NM_017673
C1orf27	NM_017847
C1orf28	NM_024529
C1orf29	NM_006820
C1orf3	NM_005698
C1orf30	NM_001039574
C1orf31	NM_001012985
C1orf32	NM_199351
C1orf33	NM_016183
C1orf35	NM_024319
C1orf36	NM_183059
C1orf37	NM_138391
C1orf37-DUP	NG_070995
C1orf38	NM_004848
C1orf39	NM_017737
C1orf4	NM_139135
C1orf40	NM_198149
C1orf41	NM_016126
C1orf42	NM_019060
C1orf43	NM_015449
C1orf45	NM_001025231
C1orf46	NR_145430
C1orf47	NG_011738
C1orf48	NM_015471
C1orf49	NM_032126
C1orf50	NM_024097
C1orf50-AS1	NR_133055
C1orf51	NM_144697
C1orf52	NM_198077
C1orf53	NM_001024594
C1orf54	NM_024579
C1orf55	NM_152608
C1orf56	NM_017860
C1orf57	NM_032324
C1orf58	NM_144695
C1orf59	NM_144584
C1orf6	NM_020131
C1orf60	NM_023015
C1orf62	NM_152763
C1orf63	NM_020317
C1orf64	NM_178840
C1orf65	NM_152610
C1orf66	NM_015997
C1orf67	NM_001373
C1orf68	NM_001024679
C1orf69	NM_001010867
C1orf7	NM_004895
C1orf70	NM_001114748
C1orf71	NM_152609
C1orf72	NM_018022
C1orf73	NM_015434
C1orf74	NM_152485
C1orf75	NM_018252
C1orf76	NM_173509
C1orf77	NM_015607
C1orf78	NM_018166
C1orf79	NR_024127
C1orf8	NM_004872
C1orf80	NM_022831
C1orf81	XR_041455
C1orf82	NM_024813
C1orf83	NM_153035
C1orf84	NM_015284
C1orf85	NM_144580
C1orf86	NM_182533
C1orf87	NM_152377
C1orf88	NM_181643
C1orf89	NM_030907
C1orf9	NM_016227
C1orf90	NM_032648
C1orf91	NM_019118
C1orf92	NM_144702
C1orf93	NM_152371
C1orf94	NM_032884
C1orf95	NM_001003665
C1orf96	NM_145257
C1orf97	NR_026761
C1orf98	NR_040064
C1qR(P)	NM_012072
C1qRP	NM_012072
C1ql	NM_001010908
C1r-LP	NM_016546
C2-AS1	NR_104191
C2-PI3K	NM_002646
C2/4GnT	NM_004751
C20orf10	NM_014477
C20orf101	NM_080672
C20orf103	NM_012261
C20orf104	NM_016436
C20orf105	NM_080615
C20orf108	NM_080821
C20orf11	NM_017896
C20orf110	NM_021202
C20orf111	NM_016470
C20orf112	NM_080616
C20orf113	NM_080616
C20orf114	NM_033197
C20orf115	NG_029803
C20orf116	NM_023935
C20orf117	NM_199181
C20orf118	NM_080628
C20orf12	NM_001099407
C20orf121	NM_024331
C20orf123	NM_080721
C20orf124	NR_024377
C20orf125	NM_001008409
C20orf126	NM_030815
C20orf127	NG_005652
C20orf13	NM_017714
C20orf130	NM_052846
C20orf131	NM_152503
C20orf132	NM_152503
C20orf133	NM_080676
C20orf136	NM_080621
C20orf137	NM_178455
C20orf139	NM_080725
C20orf14	NM_012469
C20orf140	NM_144628
C20orf141	NM_080739
C20orf142	NM_001080472
C20orf143	NG_070886
C20orf144	NM_080825
C20orf147	NM_152667
C20orf148	NM_080823
C20orf15	NM_021931
C20orf150	NM_031215
C20orf151	NM_080833
C20orf152	NM_080834
C20orf153	NM_025220
C20orf154	NM_032485
C20orf155	NM_019095
C20orf156	NM_175077
C20orf158	NM_080796
C20orf159	NM_001011718
C20orf16	NM_175842
C20orf160	NM_080625
C20orf161	NM_033421
C20orf162	NM_080603
C20orf164	NM_080752
C20orf166	NR_171007
C20orf166-AS1	NR_033263
C20orf167	NM_052951
C20orf169	NM_033542
C20orf17	NM_173485
C20orf172	NM_024918
C20orf173	NM_001145350
C20orf174	NM_178457
C20orf177	NM_022106
C20orf179	NM_178477
C20orf18	NM_031229
C20orf182	NM_001029871
C20orf183	NM_030776
C20orf184	NM_025227
C20orf185	NM_182658
C20orf186	NM_182519
C20orf187	NR_146878
C20orf188	NM_015638
C20orf189	NG_002787
C20orf19	NM_018474
C20orf190	NM_182970
C20orf192	NR_003505
C20orf193	NM_030811
C20orf194	NM_001009984
C20orf195	NM_024059
C20orf196	NM_152504
C20orf197	NR_161291
C20orf198	NR_003239
C20orf199	NR_003604
C20orf20	NM_018270
C20orf200	NR_033263
C20orf201	NM_001007125
C20orf202	NM_001009612
C20orf203	NM_182584
C20orf204	NM_001348090
C20orf21	NM_017798
C20orf22	NM_015600
C20orf23	NM_017683
C20orf24	NM_018840
C20orf25	NM_021248
C20orf26	NM_015585
C20orf27	NM_001039140
C20orf29	NM_018347
C20orf3	NM_020531
C20orf31	NM_018217
C20orf32	NM_020356
C20orf33	NM_030877
C20orf34	NM_016408
C20orf35	NM_018478
C20orf36	NM_018257
C20orf37	NM_033453
C20orf38	NM_018327
C20orf39	NM_024893
C20orf4	NM_015511
C20orf40	NM_144703
C20orf41	NM_032957
C20orf42	NM_017671
C20orf43	NM_016407
C20orf44	NM_018244
C20orf45	NM_016045
C20orf46	NM_018354
C20orf47	NM_015966
C20orf48	NM_024960
C20orf49	NM_018217
C20orf5	NM_015945
C20orf50	NM_025229
C20orf51	NR_028295
C20orf52	NM_080748
C20orf54	NM_033409
C20orf55	NM_031424
C20orf56	NR_001558
C20orf57	NM_080611
C20orf58	NM_152864
C20orf59	NM_022082
C20orf6	NM_016649
C20orf60	NM_052970
C20orf61	XR_109647
C20orf62	NR_132342
C20orf63	NM_054112
C20orf64	NM_033550
C20orf65	NM_176791
C20orf67	NM_022104
C20orf7	NM_001039375
C20orf70	NM_080574
C20orf71	NM_178466
C20orf72	NM_052865
C20orf73	NM_139074
C20orf74	NM_020343
C20orf75	NM_152611
C20orf77	NM_021215
C20orf78	NR_161342
C20orf79	NM_178483
C20orf8	NM_030931
C20orf80	NR_003579
C20orf81	NM_022760
C20orf83	NG_011695
C20orf84	NM_001099407
C20orf85	NM_178456
C20orf86	NM_001304369
C20orf87	NM_080831
C20orf88	NM_080820
C20orf9	NM_016004
C20orf91	NR_026713
C20orf91A	NR_026713
C20orf92	NM_053041
C20orf93	NR_024358
C20orf94	NM_001009608
C20orf95	NM_001164431
C20orf96	NM_153269
C20orf97	NM_021158
C20orf98	NM_024958
C21	NM_024665
C21orf10	NM_015565
C21orf101	NM_032476
C21orf103	NM_181602
C21orf105	NM_001308491
C21orf106	NM_015151
C21orf107	NM_033656
C21orf108	NM_014825
C21orf109	NR_027072
C21orf11	NM_058186
C21orf110	NG_009612
C21orf113	NR_024089
C21orf115	NR_148920
C21orf119	NR_026845
C21orf120	NM_019596
C21orf121	NR_027273
C21orf123	NR_027498
C21orf124	NM_003681
C21orf125	NR_026960
C21orf127	NM_013240
C21orf128	NR_027243
C21orf13	NM_152505
C21orf131	NR_024090
C21orf14	NM_017447
C21orf15	NG_000927
C21orf18	NM_017438
C21orf19	NG_005842
C21orf2	NM_004928
C21orf22	NR_024028
C21orf24	XR_041645
C21orf25	NM_015500
C21orf258	NM_015500
C21orf27	NM_017438
C21orf29	NM_144991
C21orf33	NM_004649
C21orf34	NR_027790
C21orf35	NR_027790
C21orf37	NR_037585
C21orf38	NM_017447
C21orf41	NR_033368
C21orf45	NM_018944
C21orf46	NM_018944
C21orf48	NM_021254
C21orf49	NR_024622
C21orf5	NM_005128
C21orf50	NM_138927
C21orf51	NM_058182
C21orf54	NR_024102
C21orf56	NM_032261
C21orf57	NM_058181
C21orf58	NM_058180
C21orf59	NM_021254
C21orf60	NM_017613
C21orf61	NM_178817
C21orf62	NM_019596
C21orf62-AS1	NR_024622
C21orf63	NM_058187
C21orf64	NM_058187
C21orf65	NR_026838
C21orf66	NM_013329
C21orf67	NR_027128
C21orf68	NM_024944
C21orf69	NR_027128
C21orf7	NM_020152
C21orf70	NM_058190
C21orf76	NM_058186
C21orf80	NM_015227
C21orf82	NR_027266
C21orf83	NM_022115
C21orf84	NR_026863
C21orf85	NR_002776
C21orf88	NR_026542
C21orf9	NR_027021
C21orf90	NR_026547
C21orf91	NM_017447
C21orf92	NM_017446
C21orf94	NR_027246
C21orf95	NM_052954
C21orf96	NR_026812
C21orf97	NM_003681
C21orf98	NM_015565
C21orf99	NR_026916
C22orf1	NM_001044370
C22orf11	NM_015653
C22orf13	NM_031444
C22orf14	NM_198440
C22orf15	NM_182520
C22orf16	NM_213720
C22orf17	NM_001207020
C22orf18	NM_024053
C22orf19	NM_003678
C22orf2	NM_015373
C22orf20	NM_025225
C22orf23	NM_032561
C22orf24	NR_126507
C22orf25	NM_152906
C22orf27	NR_026920
C22orf28	NM_014306
C22orf29	NM_024627
C22orf3	NM_012265
C22orf30	NM_173566
C22orf31	NM_015370
C22orf32	NM_033318
C22orf33	NM_178552
C22orf34	NR_026997
C22orf35	NR_003491
C22orf36	NM_207644
C22orf39	NM_173793
C22orf4	NM_014346
C22orf40	NM_207327
C22orf41	NM_001123225
C22orf42	NM_001010859
C22orf43	NM_016449
C22orf45	NR_028483
C22orf46	NR_160905
C22orf46P	NR_160905
C22orf5	NM_012264
C22orf6	NM_012429
C22orf7	NM_012263
C22orf8	NM_017911
C22orf9	NM_001009880
C23	NM_005381
C25	NM_138338
C2AIL	NM_080656
C2CD1	NM_152332
C2CD2	NM_015500
C2CD2L	NM_014807
C2CD3	NM_015531
C2CD4A	NM_207322
C2CD4B	NM_001007595
C2CD4C	NM_001136263
C2CD4D	NM_001136003
C2CD4D-AS1	NR_152846
C2CD5	NM_014802
C2CD6	NM_152525
C2F	NM_006331
C2GNT	NM_001097634
C2GNT3	NM_016591
C2GnT-M	NM_004751
C2GnT2	NM_004751
C2H2-150	NM_012256
C2H2-171	NM_205768
C2PA	NM_017790
C2TA	NM_000246
C2TA	NM_017613
C2orf1	NM_004891
C2orf10	NM_194250
C2orf11	NM_144629
C2orf12	NM_016836
C2orf13	NM_173545
C2orf14	NR_023391
C2orf15	NM_144706
C2orf16	NM_032266
C2orf17	NM_024293
C2orf18	NM_017877
C2orf2	NM_019063
C2orf20	NM_138483
C2orf21	NM_182587
C2orf22	NM_152391
C2orf23	NM_022912
C2orf24	NM_015680
C2orf25	NM_015702
C2orf26	NM_023016
C2orf27	NR_149013
C2orf27A	NR_149013
C2orf27AP1	NG_021911
C2orf27AP2	NG_021611
C2orf27AP3	NG_023900
C2orf27B	NR_161366
C2orf28	NM_016085
C2orf29	NM_017546
C2orf3	NM_003203
C2orf30	NM_015701
C2orf31	NM_003468
C2orf32	NM_015463
C2orf33	NM_020194
C2orf34	NM_024766
C2orf37	NM_025000
C2orf38	NM_198557
C2orf39	NM_145038
C2orf4	NM_015955
C2orf40	NM_032411
C2orf42	NM_017880
C2orf43	NM_021925
C2orf44	NM_025203
C2orf46	NR_034135
C2orf47	NM_024520
C2orf49	NM_024093
C2orf5	NM_152516
C2orf50	NM_182500
C2orf51	NM_152670
C2orf52	NR_024079
C2orf53	NM_178553
C2orf54	NM_001085437
C2orf54	NM_024861
C2orf55	NM_207362
C2orf56	NM_144736
C2orf57	NM_152614
C2orf59	NR_024204
C2orf6	NM_018221
C2orf60	NM_001039693
C2orf61	NM_173649
C2orf62	NM_198559
C2orf63	NM_152385
C2orf64	NM_001008215
C2orf65	NM_138804
C2orf66	NM_213608
C2orf67	NM_152519
C2orf68	NM_001013649
C2orf69	NM_153689
C2orf7	NM_032319
C2orf70	NM_001105519
C2orf71	NM_001029883
C2orf72	NM_001144994
C2orf73	NM_001100396
C2orf74	NM_001143959
C2orf74-DT	NR_036496
C2orf76	NM_001017927
C2orf77	NM_001085447
C2orf78	NM_001080474
C2orf79	NM_001013663
C2orf8	NM_025264
C2orf80	NM_001099334
C2orf81	NM_001145054
C2orf82	NM_206895
C2orf83	NM_020161
C2orf84	NM_001040710
C2orf85	NM_173821
C2orf86	NM_015910
C2orf88	NM_032321
C2orf89	NM_001080824
C2orf9	NM_032309
C2orf91	NR_161189
C2orf92	NM_001351368
C3	NM_000064
C31	NM_006467
C32	NM_016326
C321D2.4	NM_022092
C34	NM_006466
C35	NM_032339
C37	NM_018119
C3AR	NM_004054
C3AR1	NM_004054
C3DR	NM_001877
C3F	NM_005768
C3G	NM_005312
C3IP1	NM_021633
C3P1	NR_027300
C3PO	NM_005999
C3Xkine	NM_002996
C3a	NM_000064
C3b	NM_000064
C3b-INA	NM_000204
C3orf1	NM_016589
C3orf10	NM_018462
C3orf11	NM_007275
C3orf12	NG_005662
C3orf13	NM_001167929
C3orf14	NM_020685
C3orf15	NM_033364
C3orf16	NM_001144960
C3orf17	NM_015412
C3orf18	NM_016210
C3orf19	NM_016474
C3orf20	NM_032137
C3orf21	NM_152531
C3orf22	NM_152533
C3orf23	NM_173826
C3orf24	NM_173472
C3orf25	NM_207307
C3orf26	NM_032359
C3orf28	NM_014367
C3orf29	NM_022485
C3orf3	NM_020707
C3orf30	NM_152539
C3orf31	NM_138807
C3orf32	NM_015931
C3orf33	NM_173657
C3orf34	NM_032898
C3orf35	NR_126512
C3orf36	NR_161373
C3orf37	NM_020187
C3orf38	NM_173824
C3orf39	NM_032806
C3orf4	NM_019895
C3orf40	NM_144635
C3orf41	NM_001129908
C3orf43	NM_001320473
C3orf44	NM_152394
C3orf45	NM_153215
C3orf46	NR_034158
C3orf47	NR_026991
C3orf48	NM_144714
C3orf49	NM_001355236
C3orf5	NM_020191
C3orf50	NR_021485
C3orf51	NR_024615
C3orf52	NM_024616
C3orf54	NM_203370
C3orf55	NR_024016
C3orf56	NM_001007534
C3orf57	NM_145035
C3orf58	NM_173552
C3orf59	NM_178496
C3orf6	NM_174908
C3orf60	NM_199069
C3orf62	NM_198562
C3orf63	NM_015224
C3orf64	NM_173654
C3orf65	NR_027317
C3orf66	NR_026767
C3orf67	NM_198463
C3orf68	NM_182523
C3orf7	NM_001850
C3orf70	NM_001025266
C3orf71	NR_161301
C3orf72	NM_001040061
C3orf73	NM_024768
C3orf74	NR_027331
C3orf75	NM_017713
C3orf76	NM_001351281
C3orf77	NM_001145030
C3orf78	NM_001124767
C3orf79	NR_160966
C3orf8	NM_005808
C3orf80	NM_001168214
C3orf83	NM_001195279
C3orf85	NM_001351622
C3orf86	NR_172922
C3orf86P	NR_172922
C3orf9	NM_152305
C4	NM_007293
C4.4A	NM_014400
C40	NM_017546
C42	NM_016408
C48	NM_018249
C49A	NM_006850
C4A	NM_007293
C4A2	NM_007293
C4A3	NM_007293
C4A4	NM_007293
C4A6	NM_007293
C4B	NM_007293
C4B	NM_001002029
C4B1	NM_001002029
C4B3	NM_001002029
C4BP	NM_000716
C4BPAL1	NG_006475
C4BPAL2	NG_002761
C4BPAP1	NG_006475
C4BPAP2	NG_002761
C4BPAP3	NG_027197
C4BPB	NM_000716
C4B_2	NM_001242823
C4F	NM_001002029
C4S	NM_007293
C4S-2	NM_018641
C4ST	NM_018413
C4ST1	NM_018413
C4ST2	NM_018641
C4ST3	NM_152889
C4St-1	NM_018413
C4orf10	NR_015453
C4orf11	NR_024087
C4orf12	NR_015359
C4orf13	NM_032128
C4orf14	NM_032313
C4orf15	NM_024511
C4orf16	NM_018569
C4orf17	NM_032149
C4orf18	NM_016613
C4orf18	NM_001031700
C4orf19	NM_018302
C4orf20	NM_018359
C4orf21	NM_018392
C4orf22	NM_152770
C4orf23	NM_152544
C4orf24	NM_152618
C4orf25	NM_173660
C4orf26	NM_178497
C4orf27	NM_017867
C4orf28	NM_145048
C4orf29	NM_001039717
C4orf3	NM_001001701
C4orf30	NM_017741
C4orf31	NM_024574
C4orf32	NM_152400
C4orf33	NM_173487
C4orf34	NM_174921
C4orf35	NM_033122
C4orf36	NM_144645
C4orf37	NM_174952
C4orf39	NR_160935
C4orf4	NM_018659
C4orf40	NM_214711
C4orf41	NM_021942
C4orf42	NR_033339
C4orf43	NM_018352
C4orf44	NM_001042690
C4orf45	NM_152543
C4orf46	NM_001008393
C4orf47	NM_001114357
C4orf48	NM_001141936
C4orf49	NM_032623
C4orf50	NM_207405
C4orf51	NM_001080531
C4orf52	NM_001145432
C4orf53	NM_001145191
C4orf6	NR_126517
C4orf7	NM_152997
C4orf8	NM_003704
C4orf9	NM_003703
C5	NM_001735
C5-OT1	NR_148450
C53	NM_176096
C53	NM_001722
C5A	NM_001736
C5AR	NM_001736
C5AR1	NM_001736
C5AR2	NM_018485
C5L2	NM_018485
C5R1	NM_001736
C5T1lncRNA	NR_148450
C5a	NM_001735
C5b	NM_001735
C5orf10	NM_153610
C5orf11	NM_153234
C5orf12	NM_178276
C5orf13	NM_004772
C5orf14	NM_024715
C5orf15	NM_020199
C5orf16	NM_173828
C5orf17	NR_131245
C5orf18	NM_005669
C5orf19	NM_016606
C5orf20	NM_130848
C5orf21	NM_032042
C5orf22	NM_018356
C5orf23	NM_000908
C5orf24	NM_152409
C5orf25	NM_198567
C5orf26	NR_015370
C5orf27	NR_026936
C5orf28	NM_022483
C5orf29	NM_152687
C5orf3	NM_018691
C5orf30	NM_033211
C5orf31	NM_181705
C5orf32	NM_032412
C5orf33	NM_153013
C5orf34	NM_198566
C5orf35	NM_153706
C5orf36	NM_173665
C5orf37	NM_152408
C5orf38	NR_122125
C5orf39	NM_001014279
C5orf4	NM_032385
C5orf40	NM_001001343
C5orf41	NM_153607
C5orf42	NM_023073
C5orf43	NM_001048249
C5orf44	NM_024941
C5orf45	NM_016175
C5orf46	NM_206966
C5orf47	NM_001144954
C5orf48	NM_207408
C5orf49	NM_001089584
C5orf51	NM_175921
C5orf52	NM_001145132
C5orf53	NM_001007189
C5orf54	NM_022090
C5orf55	NR_126522
C5orf56	NR_161242
C5orf57	NM_001129891
C5orf58	NM_001102609
C5orf6	NM_016605
C5orf60	NM_001142306
C5orf62	NM_032947
C5orf63	NM_001164478
C5orf64	NR_126523
C5orf64-AS1	NR_105000
C5orf65	NM_001161546
C5orf66	NR_161235
C5orf66-AS1	NR_105049
C5orf67	NR_161255
C5orf7	NM_016604
C5orf8	NM_006816
C6	NM_002792
C6.1A	NM_024332
C6ST	NM_004273
C6ST	NM_004267
C6ST	NM_003654
C6ST-2	NM_019886
C6ST1	NM_004273
C6ST2	NM_019886
C6UAS	NR_034108
C6orf10	NM_006781
C6orf100	NR_103538
C6orf101	NG_002731
C6orf102	NM_145027
C6orf103	NM_024694
C6orf104	NM_031949
C6orf105	NM_032744
C6orf106	NM_022758
C6orf107	NM_017754
C6orf108	NM_006443
C6orf109	NM_015388
C6orf11	NM_005452
C6orf110	NM_001318792
C6orf111	NM_032870
C6orf112	NR_037157
C6orf113	NM_145062
C6orf114	NM_018988
C6orf115	NM_021243
C6orf117	NM_138409
C6orf118	NM_144980
C6orf119	NM_001395999
C6orf12	NR_026751
C6orf120	NM_001029863
C6orf122	NR_026781
C6orf123	NR_026773
C6orf124	NR_027906
C6orf125	NM_032340
C6orf126	NM_207409
C6orf127	NM_001010886
C6orf128	NM_145316
C6orf129	NM_138493
C6orf130	NM_145063
C6orf132	NM_001164446
C6orf133	NM_015255
C6orf134	NM_024909
C6orf135	NM_024839
C6orf136	NM_145029
C6orf137	NM_001039704
C6orf138	NM_001013732
C6orf139	NM_018132
C6orf140	NM_001010904
C6orf141	NM_153344
C6orf142	NM_138569
C6orf143	NM_001010872
C6orf144	NM_207410
C6orf145	NM_183373
C6orf146	NM_173563
C6orf147	NM_030568
C6orf148	NM_030568
C6orf149	NM_020408
C6orf15	NM_014070
C6orf150	NM_138441
C6orf151	NM_152551
C6orf152	NM_181714
C6orf153	NM_033112
C6orf154	NM_001012974
C6orf155	NR_121612
C6orf156	NM_001080507
C6orf157	NM_198920
C6orf158	NM_153362
C6orf159	NM_001009994
C6orf16	NM_014068
C6orf160	NR_003038
C6orf161	NG_012759
C6orf162	NM_020425
C6orf163	NM_001010868
C6orf164	NR_026784
C6orf165	NM_178823
C6orf166	NM_018064
C6orf167	NM_198468
C6orf168	NM_032511
C6orf169	NM_001029858
C6orf170	NM_152730
C6orf171	NM_152730
C6orf172	NM_152553
C6orf174	NM_001012279
C6orf175	NM_207118
C6orf176	NR_026860
C6orf177	NM_194299
C6orf178	NM_001292009
C6orf179	NM_001292009
C6orf18	NM_019052
C6orf180	NM_001292009
C6orf182	NM_173830
C6orf182P	NG_005976
C6orf183	NR_028595
C6orf184	NR_028595
C6orf185	NR_028595
C6orf186	NM_001123364
C6orf187	NM_001010919
C6orf188	NM_153711
C6orf189	NM_001085480
C6orf190	NM_001010923
C6orf191	NM_001010876
C6orf192	NM_052831
C6orf193	NM_153042
C6orf195	NR_131168
C6orf196	NM_015948
C6orf197	NM_017772
C6orf198	NM_153235
C6orf199	NM_001145128
C6orf201	NR_104463
C6orf203	NM_016487
C6orf204	NM_001042475
C6orf205	NM_001010909
C6orf206	NM_152732
C6orf207	NM_001010923
C6orf208	NR_026780
C6orf209	NM_018368
C6orf21	NM_001003693
C6orf210	NM_020381
C6orf211	NM_024573
C6orf212	NM_001010852
C6orf212L	NM_173519
C6orf213	NM_001010852
C6orf216	NR_003660
C6orf217	NR_026805
C6orf218	NR_027793
C6orf22	NR_024541
C6orf221	NM_001017361
C6orf222	NM_001010903
C6orf223	NR_160954
C6orf224	NM_001145128
C6orf225	NM_001033564
C6orf226	NM_001008739
C6orf228	NM_001135575
C6orf229	NM_001282492
C6orf25	NM_138272
C6orf26	NM_001039651
C6orf27	NM_025258
C6orf28	NM_021177
C6orf3	NR_034108
C6orf30	NM_006709
C6orf31	NM_030651
C6orf33	NM_133367
C6orf37	NM_080870
C6orf40	NM_001109809
C6orf41	NR_026775
C6orf44	NG_009330
C6orf46	NM_181842
C6orf47	NM_021184
C6orf48	NR_160945
C6orf49	NM_013397
C6orf51	NM_138408
C6orf52	NM_001145020
C6orf53	NM_016462
C6orf55	NM_016485
C6orf56	NM_014721
C6orf57	NM_145267
C6orf58	NM_001010905
C6orf59	NR_024277
C6orf60	NM_024581
C6orf61	NM_153255
C6orf62	NM_030939
C6orf63	NM_020464
C6orf64	NM_018322
C6orf65	NM_152731
C6orf66	NM_014165
C6orf67	NM_018247
C6orf68	NM_138459
C6orf69	NM_173562
C6orf7	NR_131786
C6orf70	NM_018341
C6orf71	NM_203395
C6orf72	NM_138785
C6orf73	NM_014051
C6orf74	NM_016063
C6orf75	NM_021820
C6orf76	NM_024807
C6orf78	NM_153036
C6orf79	NM_022102
C6orf8	NM_030652
C6orf80	NM_015439
C6orf81	NM_145028
C6orf82	NM_015921
C6orf83	NM_145169
C6orf84	NM_014895
C6orf85	NM_021945
C6orf89	NM_152734
C6orf9	NM_022107
C6orf90	NM_016167
C6orf91	NM_001077706
C6orf92	NM_020340
C6orf93	NM_032860
C6orf94	NM_001013623
C6orf95	NM_207360
C6orf96	NM_017909
C6orf97	NM_025059
C6orf98	NM_182961
C6orf99	NR_160976
C77032	NM_014366
C7orf1	NM_001306
C7orf10	NM_024728
C7orf11	NM_138701
C7orf12	NM_022900
C7orf15	NM_024070
C7orf16	NM_006658
C7orf17	NM_016139
C7orf18	NM_198990
C7orf19	NM_032831
C7orf2	NM_022458
C7orf20	NM_015949
C7orf21	NM_031434
C7orf22	NM_031443
C7orf23	NM_024315
C7orf24	NM_024051
C7orf25	NM_024054
C7orf26	NM_024067
C7orf27	NM_152743
C7orf28A	NM_015622
C7orf28B	NM_198097
C7orf29	NR_173326
C7orf3	NM_138400
C7orf30	NM_138446
C7orf31	NM_138811
C7orf32	NM_145230
C7orf33	NM_145304
C7orf34	NM_178829
C7orf35	NM_032936
C7orf36	NM_020192
C7orf38	NM_145111
C7orf39	NM_080660
C7orf4	NR_024119
C7orf40	NR_003697
C7orf41	NM_152793
C7orf42	NM_017994
C7orf43	NM_018275
C7orf44	NM_018224
C7orf45	NM_145268
C7orf46	NM_199136
C7orf47	NM_145030
C7orf48	NM_032302
C7orf49	NM_024033
C7orf5	NM_017654
C7orf50	NM_032350
C7orf51	NM_173564
C7orf52	NM_198571
C7orf53	NM_182597
C7orf54	NR_027330
C7orf55	NM_197964
C7orf57	NM_001100159
C7orf58	NM_024913
C7orf59	NM_001008395
C7orf6	NM_152703
C7orf60	NM_152556
C7orf61	NM_001004323
C7orf62	NM_152706
C7orf63	NM_001039706
C7orf64	NM_032120
C7orf65	NR_171030
C7orf66	NR_171002
C7orf67	NM_032222
C7orf68	NM_013332
C7orf69	NR_161268
C7orf7	NM_130768
C7orf70	NM_001037163
C7orf71	NR_161201
C7orf72	NM_001161834
C7orf73	NM_001130929
C7orf74	NM_175884
C7orf76	NM_006304
C7orf77	NR_167671
C7orf8	NM_033427
C7orf9	NM_022150
C82	NM_006468
C8A	NM_000562
C8FW	NM_025195
C8ORFK23	NM_001039112
C8ORFK32	NM_015912
C8orf1	NM_004337
C8orf12	NR_026814
C8orf2	NM_007175
C8orf20	NM_025232
C8orf21	NM_173683
C8orf22	NM_001007176
C8orf25	NR_038901
C8orf30A	NM_016458
C8orf30B	NM_016458
C8orf31	NR_126398
C8orf32	NM_018024
C8orf33	NM_023080
C8orf34	NM_052958
C8orf34-AS1	NR_038877
C8orf35	NM_018142
C8orf36	NM_173685
C8orf37	NM_177965
C8orf38	NM_152416
C8orf39	NR_027259
C8orf4	NM_020130
C8orf40	NM_138436
