from	to
NM_001413591	Oard1
NM_001413658	Sohlh1
NM_001413714	Smim29
NM_001413727	Banp
NM_001413736	Wfdc11
NM_001413759	Terf2
NM_001413767	Morn2
NM_001413781	Fbln5
NM_001413795	Tbc1d2b
NM_001413799	Tfdp1
NM_001414184	Myom2
NM_001414208	Zfp13
NM_001414220	Mpp2
NM_001414229	Nek1
NM_001414256	Crim1
NM_001414289	Def8
NM_001414341	Tbc1d22b
NM_001414399	Loxhd1
NM_001414444	Dlk2
NM_001414908	Gnao1
NM_001414924	Fbxo31
NM_001415010	Robo1
NM_001415024	Hmgxb4
NM_001415100	Wwox
NM_001415764	Shisa6
NM_001415776	Notum
NM_001415817	Pkp3
NM_001415846	Ebf4
NM_001415874	Cstf1
NM_001415948	Shisa8
NM_001415984	Nelfa
NM_001415995	Ly6c2
NM_001416006	Mcat
NM_001416017	Alg12
NM_001416020	Snx6
NM_001416021	Otud6b
NM_001416025	Mpped1
NM_001416056	Ttc38
NM_001416059	Mpst
NM_001416062	Slc16a11
NM_001416068	Tmem106c
NM_001416084	Zfp647
NM_001416095	Mief1
NM_001416098	A4galt
NM_001416113	Mtbp
NM_001416119	Otulinl
NM_001416127	Nol12
NM_001416149	Hdac10
NM_001416182	Zfp7
NM_001416197	Lmf2
NM_001416214	Zfp41
NM_001416220	Ivd
NM_001416271	Ipo5
NM_001416288	Pabpc4l
NM_001416302	Kifc2
NM_001416328	Tarbp2
NM_001416393	Pla2g6
NM_001416433	Plxnb2
NM_001416439	Zc3h3
NM_001416447	Cdh11
NM_001416532	Wdtc1
NM_001416546	Rrm2b
NM_001416553	U90926
NM_001416566	Coq10a
NM_001416570	Arvcf
NM_001416592	Atp5pf
NM_001416660	Cdc45
NM_001416723	Kpna1
NM_001416733	Clcn3
NM_001416759	Dvl3
NM_001416783	Dnase1
NM_001416873	Nepro
NM_001416876	Ada
NM_001416885	Aqr
NM_001416896	Bcl2l1
NM_001416913	Bmi1
NM_001416923	Cd59a
NM_001416953	Ckmt1
NM_001416969	Csnk2a1
NM_001416987	Dlx1
NM_001416997	Trdmt1
NM_001417002	Eif2b5
NM_001417007	Fxyd5
NM_001417030	Lsg1
NM_001417033	Numbl
NM_001417047	Pafah1b3
NM_001417078	Map3k7cl
NM_001417082	Pepd
NM_001417122	Setd4
NM_001417134	Pou2f2
NM_001417146	AU021092
NM_001417172	Ptgir
NM_001417211	Mrpl23
NM_001417215	Klhl6
NM_001417238	Polr2h
NM_001417244	Ruvbl2
NM_001417252	Chrnb1
NM_001417262	St8sia2
NM_001417306	Aldh3a2
NM_001417315	Swap70
NM_001417330	Tgfb1i1
NM_001417339	Rbfox1
NM_001417373	Tjp1
NM_001417413	Axin2
NM_001417440	Tsg101
NM_001417454	Ucp2
NM_001417458	Ddc
NM_001417472	Dtx1
NM_001417475	Sst
NM_001417477	Sccpdh
NM_001417488	Gabrg1
NM_001417495	Bcl2l2
NM_001417501	Pbk
NM_001417543	Gnpnat1
NM_001417566	Cops3
NM_001417580	Parl
NM_001417585	G3bp1
NM_001417590	Trip6
NM_001417608	Dnajc2
NM_001417622	Arhgef5
NM_001417627	Uso1
NM_001417630	Lactb2
NM_001417639	Zfp174
NM_001417651	Sec14l5
NM_001417652	Klhdc8a
NM_001417655	Golt1b
NM_001417658	Ddx56
NM_001417671	Sumf2
NM_001417677	Cyp4f13
NM_001417679	Abhd16a
NM_001417688	Denr
NM_001417693	Erp27
NM_001417700	Usp46
NM_001417705	Scrn1
NM_001417720	Sdhaf3
NM_001417730	Rbks
NM_001417735	Slc25a18
NM_001417740	Spmap2l
NM_001417760	Thoc1
NM_001417780	Pggt1b
NM_001417786	Sav1
NM_001417805	Cib4
NM_001417809	Lmntd1
NM_001417817	Kcnmb4
NM_001417819	Trappc2b
NM_001417827	Trappc4
NM_001417832	Crot
NM_001417835	Wdr48
NM_001417837	Ptgr3
NM_001417838	Dram1
NM_001417848	Hyal5
NM_001417856	Klhl10
NM_001417864	Wipi2
NM_001417866	Tkfc
NM_001417868	4930524B15Rik
NM_001417872	Zpld1
NM_001417875	Cfap299
NM_001417888	Cimip2c
NM_001417898	0610040J01Rik
NM_001417908	Rnf34
NM_001417924	Uck2
NM_001417930	Dus1l
NM_001417934	Atp5pd
NM_001417976	S100a6
NM_001417999	Dcakd
NM_001418014	Rgn
NM_001418024	Cped1
NM_001418048	Plekho1
NM_001418101	Snapc1
NM_001418102	Nmnat2
NM_001418116	Kidins220
NM_001418139	Actr1b
NM_001418161	Fntb
NM_001418165	Cygb
NM_001418171	Ccz1
NM_001418179	Mob1a
NM_001418205	Ppp4r2
NM_001418221	Pxmp4
NM_001418229	Frmd6
NM_001418242	Wasf3
NM_001418250	Fam107b
NM_001418285	Itpkb
NM_001418296	Ipo8
NM_001418306	Ghdc
NM_001418307	Lgr6
NM_001418325	Emc2
NM_001418338	Uxt
NM_001418349	Gjd2
NM_001418357	Prkcq
NM_001418371	Acot6
NM_001418375	Spin2c
NM_001418412	Nudt5
NM_001418418	Gpr89
NM_001418434	Ywhab
NM_001418463	Neu3
NM_001418466	Stam2
NM_001418471	Ero1b
NM_001418473	Uba2
NM_001418490	Marchf7
NM_001418510	Nup160
NM_001418513	Eif3h
NM_001418525	Metap1d
NM_001418527	Pkmyt1
NM_001418536	Micu2
NM_001418540	Oser1
NM_001418541	Card19
NM_001418544	Gtf2f2
NM_001418553	Dydc2
NM_001418559	Sec11a
NM_001418561	Cdca7
NM_001418578	Mettl9
NM_001418602	Gtpbp4
NM_001418610	Emc4
NM_001418623	Trip13
NM_001418670	Spats2
NM_001418676	Cby1
NM_001418681	Zfp524
NM_001418705	Cst13
NM_001418735	Wfdc3
NM_001418736	Zswim2
NM_001418738	Fam83d
NM_001418758	Fank1
NM_001418764	Prss41
NM_001418775	Arpc5l
NM_001418791	Commd10
NM_001418798	Rnf141
NM_001418805	Dnajc22
NM_001418807	Phpt1
NM_001418822	Tekt4
NM_001418823	Ppp1r14a
NM_001418869	Dusp29
NM_001418873	Ube3d
NM_001418876	Dpp7
NM_001418882	Rgs10
NM_001418909	Eny2
NM_001418917	Hddc3
NM_001418932	Myl9
NM_001418946	Il1f10
NM_001418949	Nup107
NM_001418954	Smg9
NM_001418957	Mboat1
NM_001418960	Kif18a
NM_001418979	Fhl3
NM_001418985	Izumo1
NM_001418993	Ipp
NM_001418997	Wars2
NM_001419011	Fcgr2b
NM_001419025	Cluap1
NM_001419044	Lypla2
NM_001419048	Det1
NM_001419056	Rcan3
NM_001419058	Rps9
NM_001419063	Dmap1
NM_001419085	Stoml2
NM_001419095	Inca1
NM_001419102	Abcg3
NM_001419115	Oma1
NM_001419138	Phrf1
NM_001419148	Utp11
NM_001419173	Cnpy4
NM_001419180	Chaf1b
NM_001419186	Toe1
NM_001419193	Trmt10b
NM_001419208	Frs3
NM_001419212	Tmem50a
NM_001419218	Mrpl9
NM_001419222	Ube2l3
NM_001419258	Spsb1
NM_001419269	Hoxa7
NM_001419284	Zfp940
NM_001419291	Ldaf1
NM_001419303	Nans
NM_001419325	Nudcd3
NM_001419335	Ppp1r13l
NM_001419348	Zfp780b
NM_001419351	Cep104
NM_001419379	Hoxa9
NM_001419387	Plpp4
NM_001419405	Hoxa10
NM_001419413	Leprot
NM_001419414	Ipo13
NM_001419425	Zfp362
NM_001419430	Tfap4
NM_001419437	Fbxo2
NM_001419463	Gtf2f1
NM_001419653	3425401B19Rik
NM_001419680	Lypd6
NM_001419769	Akap17b
NM_001419880	Phf11d
NM_001419956	Serpinc1
NM_001419960	Bard1
NM_001419977	Cd72
NM_001420022	Cab39
NM_001420049	Casp8
NM_001420067	Cxcr4
NM_001420076	Crat
NM_001420087	Csrp1
NM_001420103	Gad1
NM_001420107	Anxa3
NM_001420112	Zfp109
NM_001420134	Cdc42
NM_001420145	Dnpep
NM_001420152	Ecel1
NM_001420158	Nudt1
NM_001420175	Fmo1
NM_001420178	Gdap1
NM_001420180	3110082I17Rik
NM_001420209	Cacng7
NM_001420223	Tfb2m
NM_001420228	Hsd11b1
NM_001420238	Hsd17b7
NM_001420239	Hsd3b7
NM_001420270	Ggta1
NM_001420280	Tmem120b
NM_001420324	Eif2d
NM_001420329	Mzf1
NM_001420339	Acsm1
NM_001420347	Nab1
NM_001420351	Il1rl1
NM_001420353	Fchsd2
NM_001420378	Lmo2
NM_001420386	Ncf2
NM_001420394	Nek2
NM_001420409	Orc2
NM_001420428	Vps33b
NM_001420443	Prim2
NM_001420463	Picalm
NM_001420477	Mosmo
NM_001420514	Sec23ip
NM_001420521	Pbx3
NM_001420645	Kmt5c
NM_001420650	Zap70
NM_001420656	Zfp628
NM_001420676	Pkig
NM_001420677	Cdh20
NM_001420678	Neu2
NM_001420683	Nit1
NM_001420692	Pltp
NM_001420695	Uap1
NM_001420720	Procr
NM_001420725	Cdc7
NM_001420730	Nop58
NM_001420744	Ptgds
NM_001420755	Ptgis
NM_001420772	Sirpa
NM_001420784	Eif2ak1
NM_001420787	Ptp4a1
NM_001420792	Atp1a3
NM_001420800	Rab23
NM_001420836	Man2b2
NM_001420845	Satb2
NM_001420848	Rapsn
NM_001420860	Kctd15
NM_001420868	Gjb4
NM_001420900	Rsu1
NM_001420915	Epha8
NM_001420920	Sox13
NM_001420970	Gnb1
NM_001421003	St8sia4
NM_001421041	Sp140
NM_001421053	Ssb
NM_001421060	Hp1bp3
NM_001421066	Arih2
NM_001421071	Ssrp1
NM_001421079	Atp2b4
NM_001421090	Hpca
NM_001421098	Stam
NM_001421102	Pask
NM_001421122	Colgalt2
NM_001421124	Aurka
NM_001421136	Klhl12
NM_001421147	Surf4
NM_001421176	Mycl
NM_001421181	Ube2e3
NM_001421191	Lbr
NM_001421198	Ran
NM_001421202	Prkra
NM_001421213	Dcaf8
NM_001421227	Corin
NM_001421228	Pds5b
NM_001421237	D2hgdh
NM_001421253	Rbck1
NM_001421261	Ctdsp1
NM_001421281	Ube2d1
NM_001421301	Amotl2
NM_001421309	Tmprss5
NM_001421310	Rpl6
NM_001421318	Gnptab
NM_001421382	Farsb
NM_001421407	Slc4a2
NM_001421410	Rab29
NM_001421455	Retreg2
NM_001421475	Alx1
NM_001421486	Grem2
NM_001421501	Septin2
NM_001421507	Slc23a2
NM_001421524	Cdkl5
NM_001421546	Zfp141
NM_001421547	Ano10
NM_001421559	Fnbp4
NM_001421578	Rnf123
NM_001421583	Slc2a8
NM_001421603	Tbpl1
NM_001421682	Ccnk
NM_001421720	Leng8
NM_001421761	Fbxl19
NM_001421783	Rnf40
NM_001421793	Nsmf
NM_001421797	Hirip3
NM_001421816	Zfp27
NM_001421820	Sec61a2
NM_001421918	C8g
NM_001422084	Parp2
NM_001422093	Adra1a
NM_001422108	Anxa7
NM_001422133	Bnip3l
NM_001422172	Ednrb
NM_001422193	Capn7
NM_001422224	Clu
NM_001422231	Usp8
NM_001422243	Elf1
NM_001422492	Mipol1
NM_001422642	Vti1b
NM_001422806	Ahsa1
NM_001422846	Daam1
NM_001422898	Cbll1
NM_001423488	Pigo
NM_001423713	Ndufs6
NM_001423738	Cd244a
NM_001424431	Lyar
NM_001424433	Efs
NM_001424446	Nup93
NM_001424458	Camk2g
NM_001424469	Hesx1
NM_001424489	Pnoc
NM_001424498	Nrl
NM_001424513	Lcp1
NM_001424550	Ppp1cc
NM_001424570	Rps24
NM_001424594	Spry2
NM_001424606	Fbxl5
NM_001424636	Nufip1
NM_001424652	Alkbh2
NM_001424657	Zfp12
NM_001424659	Pomt1
NM_001424675	Fbxl3
NM_001424681	Cd276
NM_001424684	Fam185a
NM_001424699	Ndrg2
NM_001424710	Oas1a
NM_001424728	Stard13
NM_001424752	Actr3b
NM_001424753	Lnx2
NM_001424758	Ube3b
NM_001424775	Tyw1
NM_001424783	Dlgap5
NM_001424799	Prkcz
NM_001424822	Hhip
NM_001424827	Ptp4a2
NM_001424837	Plaa
NM_001424841	Man2b1
NM_001424844	Rad54l
NM_001424859	Nrp1
NM_001424864	Slc2a1
NM_001424870	Smndc1
NM_001424875	Scrg1
NM_001424903	Slc20a2
NM_001424916	Tll1
NM_001424937	Mmp23
NM_001424941	Ncdn
NM_001424980	Ttpa
NM_001424984	Noc2l
NM_001424989	Elovl1
NM_001424991	Sdcbp
NM_001425004	Kcnq4
NM_001425038	Zfp46
NM_001425041	Ncbp1
NM_001425047	Dnmt3c
NM_001425089	P2rx5
NM_001425103	Trmt2a
NM_001425178	Abcc1
NM_001425316	Adamts10
NM_001425413	Shmt1
NM_001425421	Slc22a5
NM_001425424	Stat5a
NM_001425432	Aurkb
NM_001425439	Aspscr1
NM_001425444	Cenpx
NM_001425464	Slc30a3
NM_001425465	Mlx
NM_001425467	Sh2b2
NM_001425486	Naglu
NM_001425507	Tfr2
NM_001425510	Rnf10
NM_001425515	Pdlim4
NM_001425525	Dmtf1
NM_001425542	Pttg1
NM_001425585	Il27ra
NM_001425594	Pcca
NM_001425613	Zfp62
NM_001425633	Glra4
NM_001425646	Lgi3
NM_001425656	Fignl1
NM_001425667	Rrad
NM_001425673	Cldn12
NM_001425715	Chst12
NM_001425732	Mettl27
NM_001425737	Myh7
NM_001425742	Lrrc3b
NM_001425782	Tal1
NM_001425803	Ggact
NM_001425814	Fgfrl1
NM_001425825	Slc45a1
NM_001425845	Rft1
NM_001425848	Sfxn3
NM_001425855	Homez
NM_001425861	Spata31f3
NM_001425870	Urod
NM_001425917	Fam107a
NM_001425935	Rab33a
NM_001425957	Renbp
NM_001425992	Fam149b
NM_001426001	Ntan1
NM_001426003	Ssr4
NM_001426020	Timp1
NM_001426036	Thoc7
NM_001426060	Slc35a2
NM_001426079	Fam76a
NM_001426102	Zfx
NM_001426110	Auh
NM_001426133	Lsm10
NM_001426135	Itgb1bp2
NM_001426138	B4galt2
NM_001426140	Bcap31
NM_001426154	Rusc2
NM_001426157	Nqo2
NM_001426190	Ly86
NM_001426206	Fancg
NM_001426221	Nono
NM_001426259	Kdm4a
NM_001426286	Wdr45
NM_001426287	Pcsk1
NM_001426292	Dlgap3
NM_001426304	Ntrk2
NM_001426349	Nae1
NM_001426380	Rpp40
NM_001426388	Tubal3
NM_001426445	Zfp72
NM_001426463	Sptlc1
NM_001426493	Srek1
NM_001426497	Amph
NM_001426530	Gas8
NM_001426572	Prag1
NM_001426576	Nr3c2
NM_001426601	Nrsn1
NM_001426636	Rasa1
NM_001426653	Zfp868
NM_001426658	Tmem161a
NM_001426712	Cacybp
NM_001426993	Zyg11b
NM_001427058	Atxn7
NM_001427066	Parp8
NM_001427121	Gcc1
NM_001427147	Sigirr
NM_001427153	Matn2
NM_001427224	Tbc1d15
NM_001427348	Plekha2
NM_001427358	Prdm12
NM_001427422	Tcf7
NM_001427516	Nav1
NM_001428365	Sprtn
NM_001428368	Obscn
NM_001428369	Chrm3
NM_001428378	Atg5
NM_001428423	Exoc3l
NM_001428425	Cry1
NM_001428453	Ddit3
NM_001428457	Gstm4
NM_001428470	Cfap97
NM_001428475	Fxr1
NM_001428484	Usp15
NM_001428488	Gabra2
NM_001428502	Gnaz
NM_001428507	Grik2
NM_001428521	Hdac2
NM_001428528	Hk1
NM_001428551	Ctsl
NM_001428566	Por
NM_001428613	Mdm2
NM_001428623	Kitl
NM_001428637	Cited2
NM_001428640	Prkci
NM_001428663	Myl6
NM_001428682	Pip5k1a
NM_001428687	Nfyb
NM_001428694	Sema6c
NM_001428706	Palm
NM_001428755	Srgn
NM_001428765	Psap
NM_001428767	Ptprk
NM_001428772	Paqr3
NM_001428778	Rab5b
NM_001428782	Rdh5
NM_001428785	Hax1
NM_001428788	Slc1a4
NM_001428790	Tmod4
NM_001428814	Syt6
NM_001428836	Tdg
NM_001428863	Impa1
NM_001428876	Ptbp2
NM_001428877	Vnn1
NM_001428892	Rd3
NM_001428894	Bves
NM_001428895	Ggt5
NM_001428900	Nxpe2
NM_001428998	Rph3a
NM_001429001	Orc5
NM_001429007	Abcf2
NM_001429016	Zfp113
NM_001429030	Fbp1
NM_001429083	Git2
NM_001429099	Rab24
NM_001429122	Tvp23a
NM_001429159	Rusc1
NM_001429209	Khdc4
NM_001429221	Rbms2
NM_001429235	Eno1
NM_001429264	Apba3
NM_001429269	Chst11
NM_001429290	Midn
NM_001429319	Mkln1
NM_001429331	Rmnd1
NM_001429349	Aig1
NM_001429353	Id3
NM_001429381	Alpl
NM_001429407	Fgf22
NM_001429471	Nts
NM_001429495	Ikbip
NM_001429525	Tespa1
NM_001429564	Nfib
NM_001429581	Coq3
NM_001429787	Rpa2
NM_001429838	Zfp292
NM_001429858	Hpcal4
NM_001429947	Serpina11
NM_001429989	St3gal3
NM_001430872	Car4
NM_001430961	Ewsr1
NM_001430972	Eno3
NM_001430980	Fdxr
NM_007376	Pzp
NM_007381	Acadl
NM_007382	Acadm
NM_007383	Acads
NM_007384	Asic2
NM_007385	Apoc4
NM_007386	Aco1
NM_007389	Chrna1
NM_007390	Chrna7
NM_007391	Acrv1
NM_007393	Actb
NM_007395	Acvr1b
NM_007396	Acvr2a
NM_007399	Adam10
NM_007400	Adam12
NM_007402	Adam7
NM_007407	Adcyap1r1
NM_007409	Adh1
NM_007410	Adh5
NM_007412	Gpr182
NM_007413	Adora2b
NM_007414	Adprh
NM_007415	Parp1
NM_007417	Adra2a
NM_007418	Adra2c
NM_007419	Adrb1
NM_007420	Adrb2
NM_007421	Adss1
NM_007422	Adss2
NM_007423	Afp
NM_007424	Acan
NM_007426	Angpt2
NM_007428	Agt
NM_007429	Agtr2
NM_007430	Nr0b1
NM_007432	Akp3
NM_007435	Abcd1
NM_007439	Alk
NM_007440	Alox12
NM_007441	Alx3
NM_007442	Alx4
NM_007443	Ambp
NM_007444	Amd2
NM_007445	Amh
NM_007448	Ang5
NM_007449	Ang2
NM_007451	Slc25a5
NM_007452	Prdx3
NM_007457	Ap1s1
NM_007458	Ap2a1
NM_007466	Api5
NM_007467	Aplp1
NM_007468	Apoa4
NM_007472	Aqp1
NM_007475	Rplp0
NM_007477	Arf2
NM_007479	Arf4
NM_007480	Arf5
NM_007481	Arf6
NM_007482	Arg1
NM_007483	Rhob
NM_007484	Rhoc
NM_007487	Arl4a
NM_007490	Art2a
NM_007492	Arx
NM_007494	Ass1
NM_007498	Atf3
NM_007499	Atm
NM_007500	Atoh1
NM_007503	Fxyd2
NM_007504	Atp2a1
NM_007505	Atp5f1a
NM_007506	Atp5mc1
NM_007507	Atp5me
NM_007509	Atp6v1b2
NM_007510	Atp6v1e1
NM_007511	Atp7b
NM_007512	Atp5if1
NM_007514	Slc7a2
NM_007515	Slc7a3
NM_007519	Baat
NM_007520	Bach1
NM_007522	Bad
NM_007523	Bak1
NM_007524	Nkx3-2
NM_007526	Barx1
NM_007531	Phb2
NM_007534	Bcl2a1b
NM_007535	Bcl2a1c
NM_007536	Bcl2a1d
NM_007538	Opn1sw
NM_007539	Bdkrb1
NM_007541	Bglap
NM_007542	Bgn
NM_007545	Hrk
NM_007549	Blk
NM_007550	Blm
NM_007551	Cxcr5
NM_007553	Bmp2
NM_007554	Bmp4
NM_007555	Bmp5
NM_007556	Bmp6
NM_007557	Bmp7
NM_007559	Bmp8b
NM_007561	Bmpr2
NM_007562	Bnc1
NM_007564	Zfp36l1
NM_007567	Bsn
NM_007568	Btc
NM_007569	Btg1
NM_007570	Btg2
NM_007572	C1qa
NM_007573	C1qbp
NM_007574	C1qc
NM_007582	Cacng1
NM_007585	Anxa2
NM_007586	Calb2
NM_007590	Calm3
NM_007591	Calr
NM_007592	Car8
NM_007593	Cetn1
NM_007596	Caml
NM_007597	Canx
NM_007601	Capn3
NM_007603	Capn6
NM_007604	Capza2
NM_007605	Capza3
NM_007606	Car3
NM_007608	Car5a
NM_007611	Casp7
NM_007614	Ctnnb1
NM_007617	Cav3
NM_007618	Serpina6
NM_007620	Cbr1
NM_007621	Cbr2
NM_007622	Cbx1
NM_007624	Cbx3
NM_007625	Cbx4
NM_007627	Cckbr
NM_007630	Ccnb2
NM_007632	Ccnd3
NM_007633	Ccne1
NM_007635	Ccng2
NM_007638	Cct7
NM_007641	Ms4a1
NM_007642	Cd28
NM_007644	Scarb2
NM_007646	Cd38
NM_007647	Entpd5
NM_007648	Cd3e
NM_007651	Cd53
NM_007653	Cd63
NM_007655	Cd79a
NM_007656	Cd82
NM_007657	Cd9
NM_007659	Cdk1
NM_007662	Cdh15
NM_007665	Cdh3
NM_007668	Cdk5
NM_007670	Cdkn2b
NM_007672	Cdr2
NM_007673	Cdx2
NM_007674	Cdx4
NM_007677	Psg17
NM_007679	Cebpd
NM_007682	Cenpb
NM_007684	Cetn3
NM_007685	Cfc1
NM_007687	Cfl1
NM_007689	Chad
NM_007690	Chd1
NM_007692	Chkb
NM_007693	Chga
NM_007694	Chgb
NM_007696	Ovgp1
NM_007698	Chrm1
NM_007699	Chrm4
NM_007701	Vsx2
NM_007702	Cidea
NM_007703	Elovl3
NM_007707	Socs3
NM_007710	Ckm
NM_007712	Clk2
NM_007718	Ccr1l1
NM_007720	Ccr8
NM_007721	Ccr10
NM_007722	Ackr3
NM_007723	Cnga1
NM_007725	Cnn2
NM_007729	Col11a1
NM_007734	Col4a3
NM_007737	Col5a2
NM_007738	Col7a1
NM_007739	Col8a1
NM_007741	Col9a2
NM_007742	Col1a1
NM_007743	Col1a2
NM_007744	Comt
NM_007745	Cort
NM_007746	Map3k8
NM_007747	Cox5a
NM_007748	Cox6a1
NM_007749	Cox7c
NM_007750	Cox8a
NM_007751	Cox8b
NM_007753	Cpa3
NM_007754	Cpd
NM_007756	Cplx1
NM_007757	Cpox
NM_007759	Crabp2
NM_007761	Crcp
NM_007763	Crip1
NM_007764	Crkl
NM_007768	Crp
NM_007770	Crx
NM_007774	Cryga
NM_007775	Crygc
NM_007776	Crygd
NM_007777	Cryge
NM_007780	Csf2rb
NM_007781	Csf2rb2
NM_007789	Ncan
NM_007790	Smc3
NM_007792	Csrp2
NM_007793	Cstb
NM_007797	Ctla2b
NM_007799	Ctse
NM_007800	Ctsg
NM_007801	Ctsh
NM_007802	Ctsk
NM_007806	Cyba
NM_007807	Cybb
NM_007808	Cycs
NM_007809	Cyp17a1
NM_007811	Cyp26a1
NM_007812	Cyp2a5
NM_007814	Cyp2b19
NM_007817	Cyp2f2
NM_007818	Cyp3a11
NM_007820	Cyp3a16
NM_007823	Cyp4b1
NM_007824	Cyp7a1
NM_007825	Cyp7b1
NM_007826	Dach1
NM_007828	Dapk3
NM_007829	Daxx
NM_007830	Dbi
NM_007831	Dcc
NM_007832	Dck
NM_007834	Vps26c
NM_007836	Gadd45a
NM_007838	Ddost
NM_007839	Dhx15
NM_007840	Ddx5
NM_007843	Defb1
NM_007844	Defa29
NM_007850	Defa3
NM_007855	Twist2
NM_007857	Dhh
NM_007858	Diaph1
NM_007860	Dio1
NM_007861	Dld
NM_007866	Dll3
NM_007870	Dnase1l3
NM_007872	Dnmt3a
NM_007873	Doc2b
NM_007874	Reep5
NM_007876	Dpep1
NM_007881	Atn1
NM_007882	Dsc3
NM_007883	Dsg2
NM_007885	Slc26a2
NM_007887	Usp17la
NM_007888	Dvl2
NM_007891	E2f1
NM_007895	Ear2
NM_007898	Ebp
NM_007901	S1pr1
NM_007902	Edn2
NM_007903	Edn3
NM_007906	Eef1a2
NM_007907	Eef2
NM_007909	Efna2
NM_007910	Efna4
NM_007913	Egr1
NM_007915	Ei24
NM_007916	Ddx19a
NM_007918	Eif4ebp1
NM_007919	Cela2a
NM_007921	Elf3
NM_007922	Elk1
NM_007924	Ell
NM_007925	Eln
NM_007926	Aimp1
NM_007929	Emp2
NM_007931	Endog
NM_007932	Eng
NM_007934	Enpep
NM_007938	Epha6
NM_007941	Stx2
NM_007948	Ercc1
NM_007949	Ercc2
NM_007950	Ereg
NM_007952	Pdia3
NM_007954	Ces1c
NM_007955	Ptprv
NM_007959	Etv2
NM_007962	Mpzl2
NM_007965	Evl
NM_007966	Evx1
NM_007969	Wfdc18
NM_007972	F10
NM_007974	F2rl1
NM_007975	F2rl3
NM_007976	F5
NM_007978	F8a
NM_007980	Fabp2
NM_007983	Faf1
NM_007984	Fscn1
NM_007986	Fap
NM_007987	Fas
NM_007988	Fasn
NM_007993	Fbn1
NM_007994	Fbp2
NM_007995	Fcna
NM_007998	Fech
NM_007999	Fen1
NM_008002	Fgf10
NM_008003	Fgf15
NM_008005	Fgf18
NM_008007	Fgf3
NM_008008	Fgf7
NM_008009	Fgfbp1
NM_008011	Fgfr4
NM_008012	Akr1b8
NM_008013	Fgl2
NM_008014	Ppm1g
NM_008021	Foxm1
NM_008022	Foxd4
NM_008023	Foxb2
NM_008024	Foxl1
NM_008029	Flt4
NM_008030	Fmo3
NM_008033	Fnta
NM_008036	Fosb
NM_008039	Fpr2
NM_008040	Fpr-rs3
NM_008041	Fpr-rs4
NM_008042	Fpr3
NM_008043	Frat1
NM_008044	Fxn
NM_008045	Fshb
NM_008046	Fst
NM_008047	Fstl1
NM_008051	Fut1
NM_008056	Fzd6
NM_008057	Fzd7
NM_008058	Fzd8
NM_008059	G0s2
NM_008061	G6pc1
NM_008062	G6pdx
NM_008072	Gabrd
NM_008073	Gabrg2
NM_008075	Gabrr1
NM_008079	Galc
NM_008081	B4galnt2
NM_008082	Galr1
NM_008083	Gap43
NM_008084	Gapdh
NM_008085	Gapdhs
NM_008086	Gas1
NM_008091	Gata3
NM_008092	Gata4
NM_008093	Gata5
NM_008095	Nipsnap2
NM_008098	Mtpn
NM_008100	Gcg
NM_008102	Gch1
NM_008103	Gcm1
NM_008105	Gcnt2
NM_008106	Opn1mw
NM_008109	Gdf5
NM_008110	Gdf9
NM_008112	Gdi2
NM_008113	Arhgdig
NM_008115	Gfra2
NM_008120	Gja4
NM_008121	Gja5
NM_008123	Gja8
NM_008125	Gjb2
NM_008126	Gjb3
NM_008129	Gclm
NM_008130	Gli3
NM_008131	Glul
NM_008132	Glrp1
NM_008133	Glud1
NM_008134	Glycam1
NM_008136	Gnl1
NM_008139	Gnaq
NM_008140	Gnat1
NM_008143	Rack1
NM_008145	Gnrh1
NM_008148	Gp5
NM_008150	Gpc4
NM_008152	Gpr65
NM_008154	Gpr3
NM_008155	Gpi1
NM_008156	Gpld1
NM_008158	Gpr27
NM_008159	Gpr33
NM_008160	Gpx1
NM_008161	Gpx3
NM_008163	Grb2
NM_008170	Grin2a
NM_008174	Grm8
NM_008175	Grn
NM_008176	Cxcl1
NM_008177	Grpr
NM_008178	Gsx1
NM_008179	Gspt2
NM_008180	Gss
NM_008182	Gsta2
NM_008183	Gstm2
NM_008184	Gstm6
NM_008185	Gstt1
NM_008187	Cfap20
NM_008189	Guca1a
NM_008190	Guca2a
NM_008191	Guca2b
NM_008192	Gucy2e
NM_008196	Gzmk
NM_008197	H1f0
NM_008199	H2-T13
NM_008206	H2-Oa
NM_008207	H2-T24
NM_008208	H2-T3
NM_008210	H3f3a
NM_008211	H3f3b
NM_008212	Hadh
NM_008213	Hand1
NM_008214	Hars1
NM_008215	Has1
NM_008216	Has2
NM_008218	Hba-a1
NM_008219	Hbb-bh1
NM_008220	Hbb-bt
NM_008221	Hbb-y
NM_008224	Hcfc1
NM_008225	Hcls1
NM_008226	Hcn2
NM_008228	Hdac1
NM_008232	Hdgfl1
NM_008234	Hells
NM_008237	Hes3
NM_008239	Foxq1
NM_008240	Foxj1
NM_008241	Foxg1
NM_008242	Foxd1
NM_008245	Hhex
NM_008247	Plpp1
NM_008248	Hint1
NM_008250	Hlx
NM_008251	Hmgn1
NM_008256	Hmgcs2
NM_008258	Jpt1
NM_008260	Foxa3
NM_008261	Hnf4a
NM_008262	Onecut1
NM_008264	Hoxa13
NM_008265	Hoxa4
NM_008267	Hoxb13
NM_008268	Hoxb5
NM_008269	Hoxb6
NM_008270	Hoxb9
