from	to
Drgx	XM_006518412
Drosha	NM_026799
Drp2	NM_001411867
Dsc1	NM_013504
Dsc2	NM_001317363
Dsc3	NM_007882
Dscam	XM_036159774
Dscaml1	XM_006509947
Dscc1	NM_001355594
Dse	XM_006512651
Dsel	XM_030254948
Dsg1a	NM_010079
Dsg1b	NM_181682
Dsg1c	NM_181680
Dsg2	NM_007883
Dsg3	NM_030596
Dsg4	NM_181564
Dsn1	NM_025853
Dsp	NM_023842
Dspp	NM_010080
Dst	XM_017314687
Dstn	NM_019771
Dstyk	NM_172516
Dtd1	NM_025314
Dthd1	NM_001170705
Dtl	NM_001305233
Dtna	NM_010087
Dtnb	XM_006514960
Dtnbp1	NM_025772
Dtwd1	XM_006500130
Dtwd2	XM_006526213
Dtx1	NM_001417472
Dtx2	XM_006504507
Dtx3	XM_030245403
Dtx3l	NM_001013371
Dtx4	NM_001401392
Dtymk	NM_023136
Duox1	XM_030252279
Duox2	NM_001362755
Duoxa1	NM_001305262
Duoxa2	NM_025777
Dus1l	NM_001417930
Dus2	XM_030243715
Dus4l	NM_028002
Dusp1	NM_013642
Dusp10	NM_022019
Dusp11	XM_011241476
Dusp12	NM_001356485
Dusp13b	XM_356711
Dusp14	XM_036156866
Dusp15	XM_006499542
Dusp16	XM_036152299
Dusp18	XM_006514873
Dusp19	NM_024438
Dusp2	NM_010090
Dusp21	XM_135794
Dusp22	NM_134068
Dusp23	XM_129566
Dusp26	NM_025869
Dusp28	NM_175118
Dusp29	NM_001418869
Dusp3	XM_006534306
Dusp4	NM_176933
Dusp5	XM_140740
Dusp6	NM_026268
Dusp7	NM_153459
Dusp8	XM_006508509
Dusp9	XM_006528333
Dut	NM_001159646
Dux	NM_001081954
Duxf1	XM_003084879
Duxf3	XM_030245412
Duxf4	NM_001034869
Dvl1	NM_001356381
Dvl2	NM_007888
Dvl3	NM_001416759
Dydc1	XM_017316179
Dydc2	NM_001418553
Dym	NM_001403763
Dync1h1	NM_030238
Dync1i1	NM_001191027
Dync1i2	NM_001198878
Dync1li1	NM_146229
Dync1li2	XM_006530882
Dync2h1	XM_030244010
Dync2i1	NM_146039
Dync2i2	NM_001008498
Dync2li1	NM_172256
Dynll1	NM_019682
Dynll2	XM_030246257
Dynlrb1	NM_001291108
Dynlrb2	NM_029297
Dynlt2a1	XM_036160473
Dynlt2b	NM_025329
Dynlt3	NM_025975
Dynlt4	NM_175030
Dyrk1a	NM_001402791
Dyrk1b	NM_001271370
Dyrk2	XM_036155981
Dyrk3	NM_145508
Dyrk4	XM_011241104
Dysf	XM_006506168
Dytn	XM_136661
Dzank1	XM_011239534
Dzip1	XM_030247940
Dzip1l	NM_028258
Dzip3	XM_030249092
E030018B13Rik	NM_001256311
E130006D01Rik	XM_196362
E130307A14Rik	XM_282906
E130308A19Rik	XM_355490
E130311K13Rik	XM_030252650
E2f1	NM_007891
E2f2	XM_030253574
E2f3	XM_030247136
E2f4	NM_148952
E2f5	XM_006530051
E2f6	XM_006515149
E2f7	NM_178609
E2f8	NM_001360812
E4f1	XM_036160295
Eaf1	NM_028932
Eaf2	XM_036159730
Eapp	NM_001331162
Ear14	NM_017389
Ear2	NM_007895
Ear6	NM_053111
Ears2	NM_026140
Ebag9	NM_001411929
Ebf1	NM_001290709
Ebf2	NM_001360202
Ebf3	XM_030242094
Ebf4	NM_001415846
Ebi3	XM_006524599
Ebna1bp2	NM_026932
Ebp	NM_007898
Ebpl	NM_026598
Ecd	NM_027475
Ece1	NM_001369178
Ece2	NM_177942
Ecel1	NM_001420152
Ech1	NM_016772
Echdc1	XM_006512797
Echdc2	XM_036164235
Echdc3	NM_024208
Echs1	NM_053119
Eci1	NM_010023
Eci2	NM_001110331
Eci3	NM_026947
Ecm1	NM_001409952
Ecm2	XM_036158082
Ecpas	NM_172381
Ecrg4	NM_024283
Ecscr	NM_001368651
Ecsit	XM_011242539
Ect2	NM_001409725
Ect2l	NM_001370991
Eda	NM_001177937
Eda2r	NM_175540
Edar	XM_006513206
Edaradd	XM_006516564
Edc3	XM_036155090
Edc4	XM_017312743
Eddm13	NM_001177416
Eddm3b	XM_127698
Edem1	XM_006505746
Edem2	NM_145537
Edem3	XM_006529795
Edf1	NM_021519
Edil3	NM_001037987
Edn1	NM_010104
Edn2	NM_007902
Edn3	NM_007903
Ednra	NM_010332
Ednrb	NM_001422172
Eea1	XM_006513523
Eed	NM_021876
Eef1a1	XM_203909
Eef1a2	NM_007906
Eef1akmt1	NM_026526
Eef1akmt2	XM_133902
Eef1b2	NM_018796
Eef1d	NM_023240
Eef1e1	NM_025380
Eef1g	NM_026007
Eef2	NM_007907
Eef2k	NM_001412330
Eef2kmt	NM_027446
Eefsec	NM_001411442
Eeig1	NM_153560
Eeig2	XM_036163141
Eepd1	XM_006510556
Efcab10	XM_030246964
Efcab11	NM_030172
Efcab12	NM_001411533
Efcab14	XM_036164034
Efcab2	NM_026626
Efcab3	XM_109772
Efcab5	XM_030246083
Efcab6	NM_001161628
Efcab7	XM_036164004
Efcab9	XM_036156961
Efcc1	XM_030255521
Efemp1	XM_006514660
Efemp2	XM_006531809
Efhb	XM_006523983
Efhc1	XM_129694
Efhc2	XM_017318631
Efhd1	NM_028889
Efhd2	NM_025994
Efl1	XM_006507160
Efna1	NM_010107
Efna2	NM_007909
Efna3	NM_001377117
Efna4	NM_007910
Efna5	NM_010109
Efnb1	NM_010110
Efnb2	NM_001368299
Efnb3	XM_006532160
Efr3a	NM_133766
Efr3b	XM_011243888
Efs	NM_001424433
Eftud2	NM_001109995
Egf	NM_001310737
Egfem1	XM_006535565
Egfl6	NM_019397
Egfl7	NM_198725
Egfl8	XM_036160852
Egflam	XM_036159432
Egfr	XM_036156288
Egln1	NM_001363475
Egln2	XM_030241989
Egln3	NM_028133
Egr1	NM_007913
Egr2	XM_030244870
Egr3	NM_018781
Egr4	NM_020596
Ehbp1	XM_030245791
Ehbp1l1	XM_030250701
Ehd1	NM_010119
Ehd2	NM_153068
Ehd3	NM_020578
Ehd4	NM_133838
Ehf	XM_006498702
Ehhadh	NM_023737
Ehmt1	XM_006498432
Ehmt2	NM_001403870
Ei24	NM_007915
Eid1	NM_025613
Eid2	NM_198425
Eid2b	NM_001177427
Eid3	NM_025499
Eif1	NM_011508
Eif1a	NM_001374654
Eif1ad	XM_030251073
Eif1ax	NM_025437
Eif1b	NM_026892
Eif2a	NM_001411292
Eif2ak1	NM_001420784
Eif2ak2	XM_006523863
Eif2ak3	XM_011241202
Eif2ak4	XM_006499627
Eif2b1	NM_145371
Eif2b2	NM_145445
Eif2b3	NM_175135
Eif2b4	NM_001127356
Eif2b5	NM_001417002
Eif2d	NM_001420324
Eif2s1	NM_026114
Eif2s2	NM_026030
Eif2s3x	NM_012010
Eif2s3y	XM_030251569
Eif3a	NM_010123
Eif3b	NM_133916
Eif3c	NM_146200
Eif3d	NM_001411926
Eif3e	NM_008388
Eif3f	NM_025344
Eif3h	NM_001418513
Eif3j1	NM_144545
Eif3k	XM_006540392
Eif3l	NM_145139
Eif3m	NM_145380
Eif4a1	NM_144958
Eif4a2	XM_030248964
Eif4a3	NM_138669
Eif4b	NM_145625
Eif4e	XM_017319453
Eif4e1b	NM_001286178
Eif4e2	XM_030254745
Eif4e3	XM_030255548
Eif4ebp1	NM_007918
Eif4ebp2	NM_010124
Eif4ebp3	NM_201256
Eif4enif1	XM_017314806
Eif4g1	NM_001403468
Eif4g2	NM_013507
Eif4g3	XM_030253497
Eif4h	NM_033561
Eif5a	NM_001166590
Eif5a2	NM_177586
Eif5b	NM_198303
Eif6	NM_010579
Eipr1	NM_001403165
Elac1	NM_053255
Elac2	XM_030246264
Elane	NM_015779
Elapor1	XM_030252595
Elapor2	NM_001359887
Elavl1	XM_006508698
Elavl2	XM_030253236
Elavl3	XM_006510021
Elavl4	NM_001038698
Elf1	NM_001422243
Elf2	NM_023502
Elf3	NM_007921
Elf4	NM_019680
Elf5	NM_001145813
Elfn1	NM_001384186
Elfn2	XM_036159290
Elk1	NM_007922
Elk3	NM_001282967
Elk4	NM_001376955
Ell	NM_007924
Ell2	NM_138953
Ell3	NM_145973
Elmo1	XM_006516544
Elmo2	NM_001302754
Elmo3	NM_172760
Elmod1	NM_177769
Elmod2	NM_001170691
Elmod3	XM_030255334
Eln	NM_007925
Eloa	NM_013736
Elob	NM_026305
Elobl	XM_030245855
Elof1	NM_001357310
Elovl1	NM_001424989
Elovl2	NM_001311121
Elovl3	NM_007703
Elovl4	NM_148941
Elovl5	XM_030244554
Elovl6	NM_130450
Elovl7	NM_029001
Elp1	NM_026079
Elp2	NM_001360909
Elp3	NM_001253812
Elp4	NM_023876
Elp5	XM_006533752
Elp6	NM_001081381
Emb	NM_010330
Emc1	NM_001039200
Emc10	NM_197991
Emc2	NM_001418325
Emc3	NM_175101
Emc4	NM_001418610
Emc6	NM_025318
Emc7	NM_133749
Emc8	NM_010926
Emcn	NM_016885
Emd	NM_001410136
Eme1	NM_001379688
Emg1	NM_001409785
Emid1	NM_001371001
Emilin1	XM_006503649
Emilin2	NM_001357338
Emilin3	NM_001291145
Eml1	XM_030246894
Eml2	NM_001162996
Eml3	XM_036161541
Eml4	XM_030250148
Emp1	NM_010128
Emp2	NM_007929
Emp3	NM_001146346
Emsy	NM_172280
Emx1	NM_010131
Emx2	XM_006526657
En1	NM_010133
En2	NM_001395060
Enah	NM_008680
Enam	NM_017468
Enc1	XM_030247138
Endod1	XM_017313601
Endog	NM_007931
Endou	XM_006520618
Endov	NM_177394
Eng	NM_007932
Engase	NM_001403839
Enho	NM_027147
Enkd1	NM_198299
Enkur	XM_283704
Eno1	NM_001429235
Eno1b	NM_001025388
Eno2	NM_001302642
Eno3	NM_001430972
Eno4	XM_006527056
Enoph1	XM_036165444
Enox1	XM_030247810
Enox2	XM_011250996
Enpep	NM_007934
Enpp1	XM_006512599
Enpp2	NM_001411652
Enpp3	NM_134005
Enpp4	XM_036160551
Enpp5	NM_001168620
Enpp6	XM_017312861
Enpp7	XM_137914
Ensa	NM_019561
Enthd1	XM_011245686
Entpd1	NM_009848
Entpd2	NM_009849
Entpd3	NM_178676
Entpd4	NM_026174
Entpd5	NM_007647
Entpd6	NM_001370630
Entpd7	NM_053103
Entpd8	XM_030252102
Entr1	XM_030252003
Entrep1	XM_006527156
Entrep2	NM_183087
Entrep3	XM_030252778
Eny2	NM_001418909
Eogt	NM_175313
Eola1	NM_026787
Eomes	NM_010136
Ep300	XM_006521090
Ep400	NM_173066
Epas1	XM_030249471
Epb41	XM_017320241
Epb41l1	XM_011239281
Epb41l2	NM_001358753
Epb41l3	XM_036160300
Epb41l4a	XM_006525627
Epb41l4b	XM_006538087
Epb41l5	XM_006529400
Epb42	XM_006498727
Epc1	NM_001276350
Epc2	NM_172663
Epcam	NM_008532
Epcip	XM_030249314
Epdr1	NM_134065
Epg5	XM_017317778
Epgn	XM_357479
Epha1	XM_011241203
Epha10	NM_001256432
Epha2	NM_010139
Epha3	NM_001362452
Epha4	XM_006496408
Epha5	XM_006534769
Epha6	NM_007938
Epha7	NM_010141
Epha8	NM_001420915
Ephb1	NM_001168296
Ephb2	NM_001290753
Ephb3	NM_010143
Ephb4	NM_010144
Ephb6	NM_001146351
Ephx1	NM_010145
Ephx2	NM_001271402
Ephx3	XM_128553
Ephx4	XM_357493
Epm2a	NM_010146
Epm2aip1	NM_175266
Epn1	NM_001412400
Epn2	XM_006532167
Epn3	NM_027984
Epo	NM_001312875
Epop	NM_175332
Epor	NM_010149
Eppin	NM_029325
Eppk1	NM_144848
Eprs1	XM_129647
Eps15	XM_006502738
Eps15l1	NM_001122832
Eps8	XM_011241204
Eps8l1	XM_006540324
Eps8l2	NM_133191
Eps8l3	XM_006502465
Epsti1	NM_029495
Epx	XM_006532174
Epyc	NM_001379456
Eqtn	XM_006503333
Eral1	NM_022313
Erap1	XM_030247471
Eras	NM_181548
Erbb2	XM_109715
Erbb3	NM_010153
Erbb4	XM_006495695
Erbin	NM_001289474
Erc1	XM_036165751
Erc2	XM_006518943
Ercc1	NM_007948
Ercc2	NM_007949
Ercc3	NM_133658
Ercc4	NM_015769
Ercc5	XM_036163693
Ercc6	XM_006519123
Ercc6l	NM_146235
Ercc6l2	NM_023507
Ercc8	NM_028042
Ereg	NM_007950
Erf	NM_001412417
Erfe	XM_006529487
Erfl	NM_001395981
Erg	XM_006522903
Erg28	NM_001360813
Ergic1	XM_036160753
Ergic2	XM_030255559
Ergic3	NM_001356413
Erh	NM_001347409
Eri1	XM_036154250
Eri2	NM_001355104
Eri3	XM_017319972
Erich2	XM_030251961
Erich3	XM_131217
Erich6	XM_011240167
Erlec1	NM_025745
Erlin1	NM_001164360
Erlin2	NM_001364477
Ermap	NM_013848
Ermn	XM_036162717
Ermp1	XM_358328
Ern1	XM_036157104
Ern2	XM_017322282
Ero1a	NM_015774
Ero1b	NM_001418471
Erp27	NM_001417693
Erp29	NM_026129
Erp44	NM_029572
Errfi1	NM_001356323
Esam	NM_027102
Esco1	XM_006526353
Esco2	NM_028039
Esd	XM_006518543
Esf1	NM_001081090
Esm1	NM_023612
Esp1	NM_001038500
Esp4	NM_001177583
Esp8	NM_001177584
Espl1	XM_036159063
Espn	XM_006539063
Espnl	XM_149072
Esr1	XM_006512434
Esr2	NM_207707
Esrp1	XM_006537716
Esrp2	XM_030243854
Esrra	NM_001413228
Esrrb	NM_011934
Esrrg	XM_036165239
Ess2	XM_030249151
Esx1	XM_006528498
Esyt1	NM_011843
Esyt2	XM_036157525
Esyt3	NM_177775
Etaa1	NM_026576
Etd	NM_175147
Etf1	NM_144866
Etfa	XM_036154563
Etfb	NM_026695
Etfbkmt	XM_017321637
Etfdh	NM_025794
Ethe1	XM_030242880
Etl4	XM_030249074
Etnk1	XM_006507011
Etnk2	NM_175443
Etnppl	NM_027907
Ets1	XM_036154929
Ets2	NM_011809
Etv1	XM_006514968
Etv2	NM_007959
Etv3	NM_001411078
Etv3l	NM_001370856
Etv4	XM_036156416
Etv5	NM_001358428
Etv6	XM_011241207
Eva1a	NM_001411592
Eva1b	XM_036164046
Eva1c	NM_001199210
Evc	XM_036165398
Evc2	XM_006504082
Evi2b	NM_001077496
Evi5	XM_006534786
Evi5l	XM_036153868
Evl	NM_007965
Evpl	XM_283024
Evx1	NM_007966
Evx2	XM_006498729
Ewsr1	NM_001430961
Exd1	NM_001407817
Exd2	XM_030247011
Exo1	XM_006496862
Exo5	NM_028457
Exoc1	NM_001359372
Exoc2	NM_001360093
Exoc3	XM_017315474
Exoc3l	NM_001428423
Exoc3l2	NM_001370800
Exoc3l4	XM_006516289
Exoc4	NM_009148
Exoc5	XM_017315766
Exoc6	XM_017318044
Exoc6b	XM_006506729
Exoc7	XM_006533734
Exoc8	NM_198103
Exosc1	XM_030251027
Exosc10	NM_001355490
Exosc2	XM_006497944
Exosc3	NM_025513
Exosc4	NM_175399
Exosc5	NM_138586
Exosc7	XM_006512207
Exosc8	NM_001163570
Exosc9	NM_019393
Exph5	XM_017313429
Ext1	NM_010162
Ext2	NM_010163
Extl1	NM_019578
Extl2	XM_011240177
Extl3	NM_001404946
Eya1	XM_011238346
Eya2	XM_006498739
Eya3	NM_001403760
Eya4	XM_036155596
Ezh1	NM_001403815
Ezh2	XM_036165819
Ezhip	NM_001033211
Ezr	NM_009510
F10	NM_007972
F11	XM_011242172
F11r	NM_172647
F12	NM_021489
F13a1	XM_036158197
F13b	NM_031164
F2	NM_010168
F2r	NM_010169
F2rl1	NM_007974
F2rl2	NM_010170
F2rl3	NM_007975
F3	NM_010171
F5	NM_007976
F7	NM_010172
F8	XM_006527792
F8a	NM_007978
F9	XM_030251221
Fa2h	NM_178086
Faah	NM_010173
Faap100	XM_126658
Faap20	NM_001190445
Faap24	NM_178643
Fabp1	NM_017399
Fabp12	XM_036163371
Fabp2	NM_007980
Fabp3	NM_010174
Fabp4	NM_001409513
Fabp5	NM_001272098
Fabp6	NM_008375
Fabp7	NM_021272
Fabp9	NM_011598
Fadd	NM_010175
Fads1	XM_006527438
Fads2	NM_019699
Fads3	NM_021890
Fads6	NM_178035
Faf1	NM_007983
Faf2	NM_178397
Fah	NM_010176
Fahd1	NM_023480
Fahd2a	XM_006500090
Faim	NM_011810
Faim2	NM_001038658
Faiml	NM_001244762
Fam107a	NM_001425917
Fam107b	NM_001418250
Fam110a	NM_146127
Fam110b	NM_173426
Fam110c	NM_027828
Fam110d	XM_006539199
Fam111a	NM_026640
Fam114a1	NM_026667
Fam114a2	XM_006534016
Fam117a	XM_006532833
Fam117b	NM_001037725
Fam118a	NM_001356617
Fam118b	XM_011242382
Fam120a	NM_001033268
Fam120b	NM_024203
Fam120c	XM_011247802
Fam124a	XM_036158777
Fam124b	NM_173425
Fam131a	NM_133778
Fam131b	NM_001286584
Fam131c	XM_204104
Fam133b	NM_001042501
Fam135a	XM_036153271
Fam135b	XM_006521395
Fam136a	NM_025591
Fam13a	NM_153574
Fam13b	XM_006525852
Fam13c	NM_001143777
Fam149a	NM_153535
Fam149b	NM_001425992
Fam151a	NM_146149
Fam151b	XM_127489
Fam161a	NM_001408344
Fam161b	XM_036157324
Fam162a	NM_027342
Fam163a	XM_036165924
Fam163b	NM_175427
Fam167a	XM_006518877
Fam167b	NM_182783
Fam168a	XM_030242670
Fam168b	NM_001403152
Fam169a	NM_001146045
Fam170a	XM_030250438
Fam170b	XM_138964
Fam171a1	XM_006497479
Fam171b	XM_006499465
Fam174a	NM_026321
Fam178b	XM_006496116
Fam180a	NM_173375
Fam181a	NM_001195726
Fam181b	NM_021427
Fam184a	XM_036156072
Fam184b	NM_021416
Fam185a	NM_001424684
Fam186a	XM_354882
Fam186b	NM_001081254
Fam187b	XM_036153540
Fam193a	NM_001243123
Fam193b	NM_001408653
Fam199x	NM_146261
Fam204a	XM_036161723
Fam209	XM_130728
Fam20a	NM_153782
Fam20b	NM_145413
Fam20c	NM_001359593
Fam210a	XM_030250272
Fam210b	NM_025912
Fam216a	NM_026883
Fam216b	NM_177629
Fam217a	NM_027967
Fam217b	NM_001081289
Fam219a	NM_001377102
Fam219b	NM_001166364
Fam220a	NM_026050
Fam221a	XM_030255330
Fam221b	NM_175517
Fam222a	XM_006530401
Fam222b	NM_145430
Fam227a	NM_029407
Fam227b	XM_006500348
Fam228a	NM_029107
Fam229a	NM_001085491
Fam229b	NM_001359443
Fam234a	NM_001400255
Fam234b	NM_028982
Fam240a	XM_036154919
Fam241a	NM_027482
Fam241b	NM_001358252
Fam24a	NM_183272
Fam24b	XM_006508181
Fam25a	XM_030247990
Fam32a	NM_026455
Fam3a	NM_001403521
Fam3b	NM_020622
Fam3c	NM_138587
Fam3d	NM_146050
Fam43a	NM_177632
Fam47e	XM_011249498
Fam50a	XM_036161770
Fam50b	NM_001382856
Fam53a	NM_001359463
Fam53b	XM_036153564
Fam53c	NM_175104
Fam72a	NM_175382
Fam76a	NM_001426079
Fam76b	NM_176836
Fam78a	XM_011239099
Fam78b	NM_001160261
Fam81a	XM_006511551
Fam81b	XM_017315694
Fam83a	NM_173862
Fam83b	XM_006510953
Fam83c	XM_141565
Fam83d	NM_001418738
Fam83e	XM_006541224
Fam83f	XM_036159306
Fam83g	XM_006534120
Fam83h	XM_006520236
Fam89a	XM_134539
Fam89b	NM_023166
Fam8a1	NM_001377109
Fam91a1	XM_006520706
Fam98a	NM_133747
Fam98b	XM_006500096
Fan1	XM_006540958
Fanca	XM_006530665
Fancb	NM_001146081
Fancc	XM_036157847
Fancd2	XM_132796
Fancd2os	XM_036152304
Fance	NM_001163820
Fancf	NM_001115087
Fancg	NM_001426206
Fanci	XM_011250833
Fancl	NM_025923
Fancm	NM_178912
Fank1	NM_001418758
Fap	NM_007986
Far1	XM_006508129
Far2	NM_001347516
Farp1	XM_006518914
Farp2	NM_145519
Fars2	XM_036158162
Farsa	NM_025648
Farsb	NM_001421382
Fas	NM_007987
Fasl	NM_001205243
Fasn	NM_007988
Fastk	XM_030254761
Fastkd1	NM_177244
Fastkd2	NM_172422
Fastkd3	XM_006517364
Fastkd5	NM_198176
Fat1	XM_030243287
Fat2	XM_147546
Fat3	XM_036155027
Fat4	NM_183221
Fau	NM_001190436
Faxc	NM_175234
Faxdc2	XM_030246462
Fbf1	XM_036156612
Fbh1	NM_001348234
Fbl	NM_001412420
Fblim1	XM_006539215
Fbln1	NM_010180
Fbln2	XM_006505530
Fbln5	NM_001413781
Fbln7	NM_024237
Fbn1	NM_007993
Fbn2	NM_010181
Fbp1	NM_001429030
Fbp2	NM_007994
Fbrs	XM_006507348
Fbrsl1	NM_001142642
Fbxl12	XM_006510399
Fbxl13	XM_011249771
Fbxl15	XM_036161678
Fbxl16	NM_001379393
Fbxl18	NM_001033312
Fbxl19	NM_001421761
Fbxl2	XM_006512295
Fbxl20	XM_030246362
Fbxl21	XM_017315478
Fbxl22	XM_036155359
Fbxl3	NM_001424675
Fbxl4	XM_017320233
Fbxl5	NM_001424606
Fbxl6	NM_013909
Fbxl7	NM_176959
Fbxl8	NM_015821
Fbxl9	NM_001368409
Fbxo10	NM_001378823
Fbxo11	NM_001379305
Fbxo15	NM_001367965
Fbxo16	NM_001360383
Fbxo17	NM_015796
Fbxo2	NM_001419437
Fbxo21	NM_001346588
Fbxo22	NM_028049
Fbxo24	XM_132440
Fbxo25	NM_025785
Fbxo27	NM_001384172
Fbxo28	NM_175127
Fbxo3	NM_212433
Fbxo30	XM_036156027
Fbxo31	NM_001414924
Fbxo32	NM_026346
Fbxo33	XM_017315183
Fbxo34	NM_001146086
Fbxo36	XM_006496520
Fbxo38	XM_030250265
Fbxo39	NM_001099688
Fbxo4	NM_134099
Fbxo40	XM_006521882
Fbxo41	XM_355792
Fbxo42	NM_172518
Fbxo43	NM_001368658
Fbxo44	NM_001161851
Fbxo45	NM_173439
Fbxo46	XM_006539935
Fbxo47	NM_001081435
Fbxo48	XM_017314603
Fbxo5	NM_025995
Fbxo6	NM_001163704
Fbxo7	XM_017314077
Fbxo8	NM_015791
Fbxo9	NM_023605
Fbxw10	NM_001404778
Fbxw11	NM_001363354
Fbxw13	NM_177598
Fbxw15	NM_199036
Fbxw16	NM_177070
Fbxw17	XM_036157832
Fbxw18	NM_001033794
Fbxw19	XM_011242961
Fbxw2	NM_001406267
Fbxw20	NM_001008428
Fbxw24	NM_001013776
Fbxw25	NM_001378643
Fbxw26	XM_017313449
Fbxw4	XM_011247259
Fbxw5	NM_001356408
Fbxw7	XM_006501658
Fbxw8	NM_172721
Fbxw9	NM_026791
Fcamr	XM_017321922
Fcer1a	NM_010184
Fcer1g	NM_010185
Fcer2a	NM_001253743
Fcgbp	NM_001122603
Fcgr1	NM_010186
Fcgr2b	NM_001419011
Fcgr3	XM_030247708
Fcgr4	NM_144559
Fcgrt	NM_001357117
Fcho1	XM_030243805
Fcho2	XM_011244652
Fchsd1	NM_175684
Fchsd2	NM_001420353
Fcmr	NM_001405893
Fcna	NM_007995
Fcnb	XM_130120
Fcor	XM_358687
Fcrl1	NM_153090
Fcrl2	NM_030707
Fcrl5	XM_006501599
Fcrl6	XM_011238862
Fcrla	NM_001160215
Fcrlb	XM_006496931
Fcsk	XM_017312746
Fdft1	XM_006518547
Fdps	NM_001253751
Fdx1	NM_001301728
Fdx2	NM_001039824
Fdxacb1	XM_036155098
Fdxr	NM_001430980
Fech	NM_007998
Fem1a	NM_010192
Fem1b	NM_010193
Fem1c	NM_173423
Fen1	NM_007999
Fer	XM_006523645
Fer1l4	XM_110396
Fer1l5	XM_006495605
Fer1l6	XM_006521610
Ferd3l	NM_033522
Fermt1	NM_198029
Fermt2	NM_146054
Fermt3	NM_153795
Fes	NM_010194
Fetub	NM_001083904
Fev	XM_017320802
Fez1	NM_001357611
Fez2	NM_199448
Fezf1	XM_133029
Fezf2	NM_080433
Ffar1	NM_194057
Ffar2	XM_011250548
Ffar3	XM_145470
Ffar4	NM_181748
Fga	NM_001111048
Fgb	NM_181849
Fgd1	XM_006528699
Fgd2	XM_011246472
Fgd3	XM_006516930
Fgd4	XM_006522027
Fgd5	NM_172731
Fgd6	NM_053072
Fgf1	XM_036160985
Fgf10	NM_008002
Fgf11	XM_011248721
Fgf12	NM_001276419
Fgf13	NM_001411973
Fgf14	XM_011244952
Fgf15	NM_008003
Fgf16	NM_030614
Fgf17	NM_001360108
Fgf18	NM_008005
Fgf2	XM_006535399
Fgf20	NM_030610
Fgf21	NM_020013
Fgf22	NM_001429407
Fgf23	NM_022657
Fgf3	NM_008007
Fgf4	NM_010202
Fgf5	NM_001277268
Fgf6	NM_010204
Fgf7	NM_008008
Fgf8	NM_010205
Fgf9	NM_013518
Fgfbp1	NM_008009
Fgfbp3	NM_028263
Fgfr1	NM_010206
Fgfr1op2	NM_026218
Fgfr2	NM_001347638
Fgfr3	NM_001163216
Fgfr4	NM_008011
Fgfrl1	NM_001425814
Fgg	NM_001317105
Fggy	NM_001113412
Fgl1	NM_145594
Fgl2	NM_008013
Fgr	NM_010208
Fh1	NM_010209
Fhdc1	NM_001205355
Fhip1a	NM_172682
Fhip1b	XM_030243037
Fhip2a	XM_030250920
Fhip2b	XM_036158591
Fhit	XM_036158463
Fhl1	NM_001077362
Fhl2	NM_001289533
Fhl3	NM_001418979
Fhl5	NM_001355498
Fhod1	NM_177699
Fhod3	NM_001289655
Fibcd1	XM_006498468
Fibin	NM_026271
Fibp	XM_006531805
Ficd	XM_006530286
Fig4	NM_133999
Figla	XM_017321595
Fign	NM_001267846
Fignl1	NM_001425656
Fignl2	XM_006521283
Filip1	NM_001407987
Filip1l	NM_001177871
Fip1l1	NM_024183
Firrm	XM_006496909
Fis1	NM_025562
Fitm1	NM_026808
Fitm2	NM_173397
Fiz1	NM_001110330
Fjx1	NM_010218
Fkbp10	NM_010221
Fkbp11	NM_001357893
Fkbp15	NM_001045528
Fkbp1a	NM_001355078
Fkbp1b	NM_016863
Fkbp3	NM_013902
Fkbp4	NM_010219
Fkbp5	NM_010220
Fkbp6	XM_030254950
Fkbp7	NM_010222
Fkbp8	NM_010223
Fkbp9	NM_012056
Fkbpl	NM_019873
Fkrp	NM_001358846
Fktn	XM_006537943
Flacc1	XM_006495613
Flad1	NM_001362376
Flcn	NM_146018
Flg	XM_017319842
Fli1	NM_001410252
Flii	NM_022009
Flna	NM_001404064
Flnb	NM_001081427
Flnc	XM_036152283
Flot1	NM_001410117
Flot2	NM_001362626
Flrt1	NM_201411
Flrt2	XM_036157517
Flrt3	NM_001172160
Flt1	XM_006504803
Flt3	NM_010229
Flt3l	NM_001402833
Flt4	NM_008029
Flvcr1	NM_001313747
Flvcr2	XM_006515709
Flywch1	XM_006524082
Flywch2	NM_029798
Fmc1	NM_025363
Fmn1	XM_017315533
Fmn2	XM_036152433
Fmnl1	NM_001403612
Fmnl2	NM_001408317
Fmnl3	NM_001310622
Fmo1	NM_001420175
Fmo2	NM_001360913
Fmo3	NM_008030
Fmo4	XM_006496776
Fmo5	NM_001161763
Fmod	NM_021355
Fmr1	NM_001412091
Fmr1nb	NM_001166619
Fn1	XM_017315837
Fn3k	NM_022014
Fn3krp	XM_006533274
Fnbp1	XM_006497688
Fnbp1l	NM_001114665
Fnbp4	NM_001421559
Fndc1	NM_001403750
Fndc10	NM_178699
Fndc11	XM_011239949
Fndc3a	XM_006519118
Fndc3b	XM_036163345
Fndc3c1	XM_006528104
Fndc4	NM_001356946
Fndc5	XM_006503212
Fndc7	NM_001165965
Fndc8	NM_030224
Fndc9	NM_177075
Fnip1	XM_109657
Fnip2	XM_017319622
Fnta	NM_008033
Fntb	NM_001418161
Focad	XM_283973
Folh1	NM_001159706
Folr1	NM_001412433
Folr2	NM_001303231
Fos	NM_010234
Fosb	NM_008036
Fosl1	NM_010235
Fosl2	XM_036164789
Foxa1	XM_030246562
