from	to
ENSMUSP00000101888	Zfp69
ENSMUSP00000101889	Bcl7c
ENSMUSP00000101890	Rims3
ENSMUSP00000101893	C1qtnf1
ENSMUSP00000101894	Cant1
ENSMUSP00000101895	Cant1
ENSMUSP00000101896	Cant1
ENSMUSP00000101897	Lgals3bp
ENSMUSP00000101898	Ube2d3
ENSMUSP00000101899	Prr14
ENSMUSP00000101903	Usp36
ENSMUSP00000101905	Scmh1
ENSMUSP00000101906	Zfp689
ENSMUSP00000101907	Zfp688
ENSMUSP00000101908	Scmh1
ENSMUSP00000101910	Zfp764l1
ENSMUSP00000101913	Itgal
ENSMUSP00000101914	Hivep3
ENSMUSP00000101916	Guca2b
ENSMUSP00000101917	Foxj3
ENSMUSP00000101919	Zfp553
ENSMUSP00000101920	Septin1
ENSMUSP00000101921	Septin1
ENSMUSP00000101922	Ppa2
ENSMUSP00000101923	Ppcs
ENSMUSP00000101924	Ppih
ENSMUSP00000101925	Ppih
ENSMUSP00000101926	Ppih
ENSMUSP00000101928	Ppih
ENSMUSP00000101938	6030468B19Rik
ENSMUSP00000101939	Sez6l2
ENSMUSP00000101940	Sez6l2
ENSMUSP00000101941	Tmc8
ENSMUSP00000101942	Sez6l2
ENSMUSP00000101944	Cyp2u1
ENSMUSP00000101946	Asphd1
ENSMUSP00000101947	Asphd1
ENSMUSP00000101948	Lef1
ENSMUSP00000101949	Ino80e
ENSMUSP00000101950	Ino80e
ENSMUSP00000101951	Tnrc6c
ENSMUSP00000101952	Svbp
ENSMUSP00000101955	Aldoa
ENSMUSP00000101956	Septin9
ENSMUSP00000101960	Col25a1
ENSMUSP00000101961	Septin9
ENSMUSP00000101962	Zfp691
ENSMUSP00000101963	Ypel3
ENSMUSP00000101964	Ypel3
ENSMUSP00000101966	Ypel3
ENSMUSP00000101967	Or10ak9
ENSMUSP00000101968	Or10ak16
ENSMUSP00000101969	Mapk3
ENSMUSP00000101971	Mfsd11
ENSMUSP00000101972	Coro1a
ENSMUSP00000101973	Mfsd11
ENSMUSP00000101975	2610528J11Rik
ENSMUSP00000101977	Bola2
ENSMUSP00000101978	Mettl23
ENSMUSP00000101980	Sult1a1
ENSMUSP00000101981	Sult1a1
ENSMUSP00000101983	Mpl
ENSMUSP00000101990	Pitx2
ENSMUSP00000101992	Med8
ENSMUSP00000101994	Sphk1
ENSMUSP00000101995	Sphk1
ENSMUSP00000101996	Sphk1
ENSMUSP00000101999	Prpsap1
ENSMUSP00000102000	Tufm
ENSMUSP00000102001	Hyi
ENSMUSP00000102006	Rnf157
ENSMUSP00000102007	Camk2d
ENSMUSP00000102008	Camk2d
ENSMUSP00000102009	Camk2d
ENSMUSP00000102010	Camk2d
ENSMUSP00000102011	Kdm4a
ENSMUSP00000102013	Rabep2
ENSMUSP00000102014	Kdm4a
ENSMUSP00000102015	Rabep2
ENSMUSP00000102018	St3gal3
ENSMUSP00000102019	Exoc7
ENSMUSP00000102021	Exoc7
ENSMUSP00000102029	B4galt2
ENSMUSP00000102030	Ccdc24
ENSMUSP00000102033	Srp68
ENSMUSP00000102034	Synpo2
ENSMUSP00000102035	Synpo2
ENSMUSP00000102037	1810037I17Rik
ENSMUSP00000102041	Tmem53
ENSMUSP00000102042	Tmem53
ENSMUSP00000102043	Fbf1
ENSMUSP00000102044	Kif2c
ENSMUSP00000102045	Hs3st4
ENSMUSP00000102047	Mrpl38
ENSMUSP00000102048	Trim65
ENSMUSP00000102049	Trim47
ENSMUSP00000102050	Arhgap17
ENSMUSP00000102052	Wbp2
ENSMUSP00000102055	Eif2b3
ENSMUSP00000102056	Eif2b3
ENSMUSP00000102058	Unc13d
ENSMUSP00000102059	Unc13d
ENSMUSP00000102060	Unk
ENSMUSP00000102062	H3f3b
ENSMUSP00000102063	Toe1
ENSMUSP00000102064	Tesk2
ENSMUSP00000102066	Itgb4
ENSMUSP00000102067	Tesk2
ENSMUSP00000102068	Itgb4
ENSMUSP00000102069	Itgb4
ENSMUSP00000102070	Ccdc163
ENSMUSP00000102071	Ccdc163
ENSMUSP00000102072	Ccdc163
ENSMUSP00000102074	Rwdd3
ENSMUSP00000102075	Rwdd3
ENSMUSP00000102076	Palb2
ENSMUSP00000102077	Palb2
ENSMUSP00000102078	Prdx1
ENSMUSP00000102079	Ndufab1
ENSMUSP00000102081	Plppr5
ENSMUSP00000102083	Gpbp1l1
ENSMUSP00000102088	Ipp
ENSMUSP00000102090	Tsen54
ENSMUSP00000102092	Polr3e
ENSMUSP00000102093	Mast2
ENSMUSP00000102096	Eef2k
ENSMUSP00000102097	Eef2k
ENSMUSP00000102098	Eef2k
ENSMUSP00000102099	Pik3r3
ENSMUSP00000102100	Cdc14a
ENSMUSP00000102101	P3r3urf
ENSMUSP00000102103	Pomgnt1
ENSMUSP00000102104	Grb2
ENSMUSP00000102105	Pomgnt1
ENSMUSP00000102106	Grb2
ENSMUSP00000102107	Pomgnt1
ENSMUSP00000102108	Grb2
ENSMUSP00000102110	Extl2
ENSMUSP00000102111	Extl2
ENSMUSP00000102112	Slc25a19
ENSMUSP00000102114	Dph5
ENSMUSP00000102115	Mif4gd
ENSMUSP00000102116	Mif4gd
ENSMUSP00000102117	Gga3
ENSMUSP00000102123	Mknk1
ENSMUSP00000102126	Lyrm1
ENSMUSP00000102127	Lyrm1
ENSMUSP00000102128	Lyrm1
ENSMUSP00000102129	Dcun1d3
ENSMUSP00000102130	Rexo5
ENSMUSP00000102131	Tex38
ENSMUSP00000102132	Efcab14
ENSMUSP00000102133	Eri2
ENSMUSP00000102134	Efcab14
ENSMUSP00000102135	Efcab14
ENSMUSP00000102136	Acsm3
ENSMUSP00000102137	Acsm3
ENSMUSP00000102138	Acsm3
ENSMUSP00000102139	Acsm3
ENSMUSP00000102140	Nt5c
ENSMUSP00000102142	Slc16a5
ENSMUSP00000102143	Kctd2
ENSMUSP00000102145	Rnpc3
ENSMUSP00000102146	Rnpc3
ENSMUSP00000102147	Atp5pd
ENSMUSP00000102149	Mrpl58
ENSMUSP00000102150	Amy1
ENSMUSP00000102152	Hid1
ENSMUSP00000102153	Otop3
ENSMUSP00000102154	Otop2
ENSMUSP00000102155	Cyp4x1
ENSMUSP00000102157	Iqck
ENSMUSP00000102158	Pdzk1ip1
ENSMUSP00000102159	Knop1
ENSMUSP00000102160	Knop1
ENSMUSP00000102162	Vps35l
ENSMUSP00000102163	Vps35l
ENSMUSP00000102164	Grin2c
ENSMUSP00000102167	Ccp110
ENSMUSP00000102170	Skint2
ENSMUSP00000102171	Cd300lf
ENSMUSP00000102172	Cd300lf
ENSMUSP00000102174	Skint4
ENSMUSP00000102175	Skint4
ENSMUSP00000102176	Skint4
ENSMUSP00000102177	Prmt6
ENSMUSP00000102178	Skint7
ENSMUSP00000102181	Ntng1
ENSMUSP00000102182	Skint8
ENSMUSP00000102185	Ntng1
ENSMUSP00000102186	Vav3
ENSMUSP00000102188	Cd300ld2
ENSMUSP00000102191	Cd300lb
ENSMUSP00000102192	Cd300a
ENSMUSP00000102194	Gpr142
ENSMUSP00000102196	Henmt1
ENSMUSP00000102197	Agbl4
ENSMUSP00000102198	Rps15a
ENSMUSP00000102199	Agbl4
ENSMUSP00000102200	Rps15a
ENSMUSP00000102201	Agbl4
ENSMUSP00000102202	Agbl4
ENSMUSP00000102206	Stxbp3
ENSMUSP00000102207	Elavl4
ENSMUSP00000102208	Elavl4
ENSMUSP00000102209	Rpl38
ENSMUSP00000102210	Elavl4
ENSMUSP00000102211	Rpl38
ENSMUSP00000102212	Elavl4
ENSMUSP00000102213	Rpl38
ENSMUSP00000102214	Elavl4
ENSMUSP00000102218	1110004F10Rik
ENSMUSP00000102219	1110004F10Rik
ENSMUSP00000102220	Clcc1
ENSMUSP00000102223	Sox6
ENSMUSP00000102224	Clcc1
ENSMUSP00000102227	Cdc42ep4
ENSMUSP00000102228	Cpsf4l
ENSMUSP00000102229	Ttc39a
ENSMUSP00000102230	Ttc39a
ENSMUSP00000102232	Mtnap1
ENSMUSP00000102233	Tmem167b
ENSMUSP00000102236	Elapor1
ENSMUSP00000102239	Calr4
ENSMUSP00000102240	Calr4
ENSMUSP00000102241	Sstr2
ENSMUSP00000102242	Calr4
ENSMUSP00000102244	Slc39a11
ENSMUSP00000102246	Kcnj16
ENSMUSP00000102247	Kcnj16
ENSMUSP00000102249	Tead1
ENSMUSP00000102251	Parva
ENSMUSP00000102254	Parva
ENSMUSP00000102255	Nrdc
ENSMUSP00000102256	Mical2
ENSMUSP00000102261	Rab3b
ENSMUSP00000102262	Rab3b
ENSMUSP00000102264	Usp47
ENSMUSP00000102265	Cyb561d1
ENSMUSP00000102266	Cyb561d1
ENSMUSP00000102267	Amigo1
ENSMUSP00000102268	Zfyve9
ENSMUSP00000102269	Zfyve9
ENSMUSP00000102270	Amigo1
ENSMUSP00000102272	Amigo1
ENSMUSP00000102273	Abca8a
ENSMUSP00000102274	Galnt18
ENSMUSP00000102280	Abca8b
ENSMUSP00000102281	Gstm4
ENSMUSP00000102284	Tut4
ENSMUSP00000102285	1700012B07Rik
ENSMUSP00000102287	Prkar1a
ENSMUSP00000102288	Prkar1a
ENSMUSP00000102292	Gstm6
ENSMUSP00000102293	Rnf141
ENSMUSP00000102294	Gstm6
ENSMUSP00000102295	Gstm6
ENSMUSP00000102296	Gstm6
ENSMUSP00000102298	Gstm7
ENSMUSP00000102299	Gstm7
ENSMUSP00000102300	Wipi1
ENSMUSP00000102301	Zyg11a
ENSMUSP00000102302	Echdc2
ENSMUSP00000102307	Arsg
ENSMUSP00000102308	Arsg
ENSMUSP00000102312	Scp2
ENSMUSP00000102313	Gna13
ENSMUSP00000102315	Rgs9
ENSMUSP00000102317	Rgs9
ENSMUSP00000102319	Podn
ENSMUSP00000102320	Podn
ENSMUSP00000102321	E030025P04Rik
ENSMUSP00000102322	Axin2
ENSMUSP00000102324	Slc1a7
ENSMUSP00000102326	Cep112
ENSMUSP00000102329	Cep112
ENSMUSP00000102330	Cpt2
ENSMUSP00000102331	Cpt2
ENSMUSP00000102333	Dennd5a
ENSMUSP00000102334	Slc16a4
ENSMUSP00000102335	Cep112
ENSMUSP00000102337	Czib
ENSMUSP00000102338	Czib
ENSMUSP00000102339	Scube2
ENSMUSP00000102340	Scube2
ENSMUSP00000102342	Lrp8
ENSMUSP00000102343	Lrp8
ENSMUSP00000102344	Lrp8
ENSMUSP00000102346	BC051019
ENSMUSP00000102347	Lrif1
ENSMUSP00000102349	Glis1
ENSMUSP00000102350	Trim66
ENSMUSP00000102352	Trim66
ENSMUSP00000102353	Cacng5
ENSMUSP00000102356	Stk33
ENSMUSP00000102357	Helz
ENSMUSP00000102359	Dio1
ENSMUSP00000102360	Ift25
ENSMUSP00000102361	Psmd12
ENSMUSP00000102363	Psmd12
ENSMUSP00000102364	Tmem59
ENSMUSP00000102366	Ovch2
ENSMUSP00000102367	Cyb5rl
ENSMUSP00000102368	Nol11
ENSMUSP00000102369	Cyb5rl
ENSMUSP00000102371	Cyb5rl
ENSMUSP00000102373	Bptf
ENSMUSP00000102374	Bptf
ENSMUSP00000102377	Gvin2
ENSMUSP00000102379	Kpna2
ENSMUSP00000102380	St7l
ENSMUSP00000102381	Capza1
ENSMUSP00000102382	Mroh7
ENSMUSP00000102384	Ttc4
ENSMUSP00000102386	Mov10
ENSMUSP00000102387	Mov10
ENSMUSP00000102388	Dnhd1
ENSMUSP00000102392	Timm10b
ENSMUSP00000102393	Pars2
ENSMUSP00000102394	Pars2
ENSMUSP00000102395	Timm10b
ENSMUSP00000102396	Timm10b
ENSMUSP00000102397	Gm45799
ENSMUSP00000102398	Gm45799
ENSMUSP00000102399	Rhoc
ENSMUSP00000102400	Cimap2
ENSMUSP00000102401	Trim3
ENSMUSP00000102403	Trim3
ENSMUSP00000102406	Milr1
ENSMUSP00000102408	Pecam1
ENSMUSP00000102411	Ern1
ENSMUSP00000102412	Ern1
ENSMUSP00000102413	Ern1
ENSMUSP00000102415	Fyb2
ENSMUSP00000102416	Fyb2
ENSMUSP00000102417	Gm5901
ENSMUSP00000102420	C8a
ENSMUSP00000102426	Icam2
ENSMUSP00000102427	Usp17lb
ENSMUSP00000102429	Prr29
ENSMUSP00000102435	Bcl2l15
ENSMUSP00000102436	Ap4b1
ENSMUSP00000102437	Ap4b1
ENSMUSP00000102439	Dab1
ENSMUSP00000102440	Dab1
ENSMUSP00000102441	Trim30c
ENSMUSP00000102443	Dab1
ENSMUSP00000102444	Trim30b
ENSMUSP00000102445	Dclre1b
ENSMUSP00000102447	Dclre1b
ENSMUSP00000102450	Trim12a
ENSMUSP00000102452	Trim12a
ENSMUSP00000102456	Smarcd2
ENSMUSP00000102458	Hipk1
ENSMUSP00000102460	Trim34b
ENSMUSP00000102461	Trim34a
ENSMUSP00000102462	Trim34a
ENSMUSP00000102468	Mier1
ENSMUSP00000102470	Mier1
ENSMUSP00000102471	Mier1
ENSMUSP00000102472	Or52h2
ENSMUSP00000102473	Trim33
ENSMUSP00000102475	Or51k1
ENSMUSP00000102476	Or51m1
ENSMUSP00000102477	Or51b6
ENSMUSP00000102478	Ccdc47
ENSMUSP00000102479	Hbb-bh2
ENSMUSP00000102480	Strada
ENSMUSP00000102481	Dnai4
ENSMUSP00000102482	Insl5
ENSMUSP00000102488	Limd2
ENSMUSP00000102491	Or52a5b
ENSMUSP00000102493	Or51l4
ENSMUSP00000102495	Sgip1
ENSMUSP00000102499	Or51ac3
ENSMUSP00000102501	Or51ab3
ENSMUSP00000102505	Usp17lc
ENSMUSP00000102506	Or52j3
ENSMUSP00000102512	Cxcr2
ENSMUSP00000102514	Pde4b
ENSMUSP00000102516	Kcnh6
ENSMUSP00000102517	Pde4b
ENSMUSP00000102520	Pde4b
ENSMUSP00000102521	Pde4b
ENSMUSP00000102524	Pde4b
ENSMUSP00000102526	Trim21
ENSMUSP00000102527	Prame62
ENSMUSP00000102529	Gm12790
ENSMUSP00000102532	Pramel17
ENSMUSP00000102534	Lepr
ENSMUSP00000102536	Rhog
ENSMUSP00000102538	Ngf
ENSMUSP00000102540	Leprot
ENSMUSP00000102541	Slc22a15
ENSMUSP00000102542	Dnajc6
ENSMUSP00000102543	Dnajc6
ENSMUSP00000102546	Dnajc6
ENSMUSP00000102547	Art5
ENSMUSP00000102548	Art5
ENSMUSP00000102550	Art5
ENSMUSP00000102552	Tlk2
ENSMUSP00000102554	Tlk2
ENSMUSP00000102558	Ak4
ENSMUSP00000102559	Ak4
ENSMUSP00000102563	Xndc1
ENSMUSP00000102566	Rnf121
ENSMUSP00000102568	Raver2
ENSMUSP00000102569	Myl4
ENSMUSP00000102570	Myl4
ENSMUSP00000102574	Cdc27
ENSMUSP00000102575	Cdc27
ENSMUSP00000102576	Lrrc51
ENSMUSP00000102577	Lrrc51
ENSMUSP00000102578	Lrrc51
ENSMUSP00000102579	Lrrc51
ENSMUSP00000102580	Lrrc51
ENSMUSP00000102581	Lrrc51
ENSMUSP00000102582	Tomt
ENSMUSP00000102583	Tomt
ENSMUSP00000102584	Kansl1
ENSMUSP00000102585	Kansl1
ENSMUSP00000102586	Anapc15
ENSMUSP00000102590	Kansl1
ENSMUSP00000102591	Anapc15
ENSMUSP00000102593	Trim45
ENSMUSP00000102594	Folr1
ENSMUSP00000102595	Folr1
ENSMUSP00000102596	Folr1
ENSMUSP00000102598	Folr1
ENSMUSP00000102599	Folr1
ENSMUSP00000102601	Mapt
ENSMUSP00000102602	Mapt
ENSMUSP00000102605	Mapt
ENSMUSP00000102606	Mapt
ENSMUSP00000102610	Gdap2
ENSMUSP00000102611	Clpb
ENSMUSP00000102613	Sppl2c
ENSMUSP00000102617	Alg6
ENSMUSP00000102622	Arf2
ENSMUSP00000102624	Arap1
ENSMUSP00000102627	Gosr2
ENSMUSP00000102628	Lyzl6
ENSMUSP00000102630	Hsd3b1
ENSMUSP00000102632	Hsd3b3
ENSMUSP00000102633	Hsd3b3
ENSMUSP00000102635	Hsd3b2
ENSMUSP00000102636	Hsd3b2
ENSMUSP00000102637	Arhgap27
ENSMUSP00000102638	Arhgap27
ENSMUSP00000102639	Arhgap27
ENSMUSP00000102642	Fmnl1
ENSMUSP00000102644	Patj
ENSMUSP00000102645	Patj
ENSMUSP00000102647	Arhgef17
ENSMUSP00000102648	Patj
ENSMUSP00000102649	Patj
ENSMUSP00000102652	Hexim2
ENSMUSP00000102653	Pde4dip
ENSMUSP00000102655	Acbd4
ENSMUSP00000102657	Fam168a
ENSMUSP00000102658	Plekhb1
ENSMUSP00000102659	Plekhb1
ENSMUSP00000102660	Plekhb1
ENSMUSP00000102661	Plekhb1
ENSMUSP00000102662	Plekhb1
ENSMUSP00000102663	Rab6a
ENSMUSP00000102664	Fmo5
ENSMUSP00000102665	Fmo5
ENSMUSP00000102666	Tm2d1
ENSMUSP00000102672	Nfia
ENSMUSP00000102674	Ucp3
ENSMUSP00000102675	Eftud2
ENSMUSP00000102677	Nfia
ENSMUSP00000102682	E130114P18Rik
ENSMUSP00000102683	E130114P18Rik
ENSMUSP00000102684	Pdzk1
ENSMUSP00000102685	Pdzk1
ENSMUSP00000102686	Gm12695
ENSMUSP00000102687	Higd1b
ENSMUSP00000102688	Higd1b
ENSMUSP00000102689	Cd160
ENSMUSP00000102690	Gjc1
ENSMUSP00000102691	Pias3
ENSMUSP00000102692	Pias3
ENSMUSP00000102693	Cyp2j13
ENSMUSP00000102698	Hook1
ENSMUSP00000102699	Chrdl2
ENSMUSP00000102701	Slco2b1
ENSMUSP00000102703	Slco2b1
ENSMUSP00000102706	Fggy
ENSMUSP00000102707	Ankrd34a
ENSMUSP00000102710	Txnip
ENSMUSP00000102711	Jun
ENSMUSP00000102713	Rps3
ENSMUSP00000102714	Eqtn
ENSMUSP00000102715	Slc25a39
ENSMUSP00000102716	Bola1
ENSMUSP00000102717	Map6
ENSMUSP00000102718	Lrrc19
ENSMUSP00000102719	Rundc3a
ENSMUSP00000102720	Rundc3a
ENSMUSP00000102721	Ift74
ENSMUSP00000102722	Rundc3a
ENSMUSP00000102724	Plaa
ENSMUSP00000102725	Izumo3
ENSMUSP00000102726	Elavl2
ENSMUSP00000102727	Elavl2
ENSMUSP00000102728	Elavl2
ENSMUSP00000102729	Capn5
ENSMUSP00000102732	Ubtf
ENSMUSP00000102733	Elavl2
ENSMUSP00000102734	Ubtf
ENSMUSP00000102735	Elavl2
ENSMUSP00000102736	Ubtf
ENSMUSP00000102737	Elavl2
ENSMUSP00000102739	Myo7a
ENSMUSP00000102740	Ubtf
ENSMUSP00000102741	Elavl2
ENSMUSP00000102744	Myo7a
ENSMUSP00000102745	Myo7a
ENSMUSP00000102746	Zfp352
ENSMUSP00000102748	Cdkn2a
ENSMUSP00000102749	BC028528
ENSMUSP00000102750	Atxn7l3
ENSMUSP00000102752	Atxn7l3
ENSMUSP00000102760	Pramel32
ENSMUSP00000102761	Pramel32
ENSMUSP00000102765	Focad
ENSMUSP00000102768	Hdac5
ENSMUSP00000102769	Hdac5
ENSMUSP00000102770	Hdac5
ENSMUSP00000102771	Rsf1
ENSMUSP00000102772	Hormad1
ENSMUSP00000102773	Slc24a2
ENSMUSP00000102774	Lsm12
ENSMUSP00000102775	Slc24a2
ENSMUSP00000102776	Slc24a2
ENSMUSP00000102777	Nars2
ENSMUSP00000102778	Arnt
ENSMUSP00000102779	Arnt
ENSMUSP00000102780	Tenm4
ENSMUSP00000102781	Cd300lg
ENSMUSP00000102782	Cd300lg
ENSMUSP00000102783	Tenm4
ENSMUSP00000102784	Tenm4
ENSMUSP00000102785	Mpp3
ENSMUSP00000102786	Mpp3
ENSMUSP00000102788	Setdb1
ENSMUSP00000102789	Setdb1
ENSMUSP00000102790	Dusp3
ENSMUSP00000102791	Dusp3
ENSMUSP00000102794	Etv4
ENSMUSP00000102796	Adamtsl1
ENSMUSP00000102797	Rab30
ENSMUSP00000102798	Rab30
ENSMUSP00000102801	Anxa9
ENSMUSP00000102802	Sh3gl2
ENSMUSP00000102805	Mindy1
ENSMUSP00000102806	Sh3gl2
ENSMUSP00000102807	Sh3gl2
ENSMUSP00000102808	Cntln
ENSMUSP00000102811	Dlg2
ENSMUSP00000102812	Tmem106a
ENSMUSP00000102813	Bnipl
ENSMUSP00000102814	Dlg2
ENSMUSP00000102815	Gm128
ENSMUSP00000102816	Bnc2
ENSMUSP00000102817	Cdc42se1
ENSMUSP00000102818	Cdc42se1
ENSMUSP00000102819	Cdc42se1
ENSMUSP00000102822	Gabpb2
ENSMUSP00000102823	Crebzf
ENSMUSP00000102824	Crebzf
ENSMUSP00000102826	Nbr1
ENSMUSP00000102827	Gabpb2
ENSMUSP00000102828	Sytl2
ENSMUSP00000102829	Sytl2
ENSMUSP00000102830	Nbr1
ENSMUSP00000102831	Nbr1
ENSMUSP00000102832	Psip1
ENSMUSP00000102833	Psip1
ENSMUSP00000102835	Sema6c
ENSMUSP00000102836	Nbr1
ENSMUSP00000102838	Ccdc83
ENSMUSP00000102839	Ccdc83
ENSMUSP00000102842	Snapc3
ENSMUSP00000102846	Tmod4
ENSMUSP00000102849	Frem1
ENSMUSP00000102851	Pip5k1a
ENSMUSP00000102852	Pip5k1a
ENSMUSP00000102853	Eed
ENSMUSP00000102855	Pip5k1a
ENSMUSP00000102856	Hikeshi
ENSMUSP00000102857	Psmd4
ENSMUSP00000102859	Zdhhc21
ENSMUSP00000102865	Nfib
ENSMUSP00000102866	Nfib
ENSMUSP00000102868	Nfib
ENSMUSP00000102869	Nfib
ENSMUSP00000102870	Rpl27
ENSMUSP00000102872	Pi4kb
ENSMUSP00000102873	Ptges3l
ENSMUSP00000102874	Rfx5
ENSMUSP00000102875	Rfx5
ENSMUSP00000102876	Rfx5
ENSMUSP00000102877	Rab38
ENSMUSP00000102878	Gm27029
ENSMUSP00000102879	Mpdz
ENSMUSP00000102880	Gm27029
ENSMUSP00000102881	Rfx5
ENSMUSP00000102884	Grm5
ENSMUSP00000102885	Aoc2
ENSMUSP00000102887	Pogz
ENSMUSP00000102890	Pogz
ENSMUSP00000102891	Pogz
ENSMUSP00000102892	Folh1
ENSMUSP00000102893	Cgn
ENSMUSP00000102894	Cgn
ENSMUSP00000102901	Vps25
ENSMUSP00000102903	Ramp2
ENSMUSP00000102904	Snx27
ENSMUSP00000102905	Ezh1
ENSMUSP00000102906	Ezh1
ENSMUSP00000102910	Ptprd
ENSMUSP00000102916	Retreg3
ENSMUSP00000102921	Crnn
ENSMUSP00000102922	Crct1
ENSMUSP00000102923	Mlx
ENSMUSP00000102924	Mlx
ENSMUSP00000102925	Lce1j
ENSMUSP00000102926	Hdgfl3
ENSMUSP00000102929	Coasy
ENSMUSP00000102931	Msantd5f9
ENSMUSP00000102933	Msantd5f9
ENSMUSP00000102939	Msantd5f10
ENSMUSP00000102940	Msantd5f10
ENSMUSP00000102941	Msantd5f8
ENSMUSP00000102942	Msantd5f8
ENSMUSP00000102948	Msantd5f7
ENSMUSP00000102949	Msantd5f7
ENSMUSP00000102950	Sprr2a2
ENSMUSP00000102952	S100a5
ENSMUSP00000102953	Gm42674
ENSMUSP00000102954	S100a16
ENSMUSP00000102956	S100a16
ENSMUSP00000102957	S100a16
ENSMUSP00000102958	S100a16
ENSMUSP00000102960	Tle1
ENSMUSP00000102963	S100a1
ENSMUSP00000102965	Chtop
ENSMUSP00000102966	Chtop
ENSMUSP00000102967	Chtop
ENSMUSP00000102969	Chtop
ENSMUSP00000102971	Alpk3
ENSMUSP00000102976	Zfp592
ENSMUSP00000102979	Stat5a
ENSMUSP00000102980	Stat5a
ENSMUSP00000102981	Stat5b
ENSMUSP00000102982	Megf9
ENSMUSP00000102983	Hcrt
ENSMUSP00000102984	Kcnh4
ENSMUSP00000102985	Furin
ENSMUSP00000102986	Kcnh4
ENSMUSP00000102987	Rab5c
ENSMUSP00000102988	Tlr4
ENSMUSP00000102989	Trim32
ENSMUSP00000102991	Unc45a
ENSMUSP00000102992	Creb3l4
ENSMUSP00000102994	Tnc
ENSMUSP00000102995	Tnc
ENSMUSP00000102996	Rab13
ENSMUSP00000102999	Nkiras2
ENSMUSP00000103000	Tnc
ENSMUSP00000103007	Idh2
ENSMUSP00000103008	Acly
ENSMUSP00000103012	Acly
ENSMUSP00000103015	Anpep
ENSMUSP00000103016	Whrn
ENSMUSP00000103017	Mesp2
ENSMUSP00000103018	Klhl10
ENSMUSP00000103019	Atp8b2
ENSMUSP00000103020	Nt5c3b
ENSMUSP00000103021	Nt5c3b
ENSMUSP00000103022	Nt5c3b
ENSMUSP00000103023	Fkbp10
ENSMUSP00000103026	Jup
ENSMUSP00000103028	Adar
ENSMUSP00000103032	Mfge8
ENSMUSP00000103033	Pmvk
ENSMUSP00000103034	Krt15
ENSMUSP00000103036	Pygo2
ENSMUSP00000103038	Zfp618
ENSMUSP00000103039	Krt36
ENSMUSP00000103040	Shc1
ENSMUSP00000103042	Krt32
ENSMUSP00000103043	Rgs3
ENSMUSP00000103044	Aen
ENSMUSP00000103045	Cks1b
ENSMUSP00000103046	Aen
ENSMUSP00000103047	Rgs3
ENSMUSP00000103048	Aen
ENSMUSP00000103049	Flad1
ENSMUSP00000103052	Flad1
ENSMUSP00000103054	Det1
ENSMUSP00000103055	Zbtb7b
ENSMUSP00000103056	Zbtb7b
ENSMUSP00000103057	Krtap9-21
ENSMUSP00000103058	Zbtb7b
ENSMUSP00000103060	Krtap4-16
ENSMUSP00000103063	Krtap4-8
ENSMUSP00000103064	Krtap4-22
ENSMUSP00000103066	Agbl1
ENSMUSP00000103067	Krt40
ENSMUSP00000103068	Alad
ENSMUSP00000103069	Krt39
ENSMUSP00000103070	Adam15
ENSMUSP00000103072	Adam15
ENSMUSP00000103073	Bspry
ENSMUSP00000103076	Wdr31
ENSMUSP00000103077	Slco3a1
ENSMUSP00000103078	Rnf183
ENSMUSP00000103079	Rnf183
ENSMUSP00000103080	Fam174b
ENSMUSP00000103083	Cdc26
ENSMUSP00000103084	Slc50a1
ENSMUSP00000103085	Fkbp15
ENSMUSP00000103086	Dpm3
ENSMUSP00000103088	Trim46
ENSMUSP00000103091	Slc31a2
ENSMUSP00000103092	Slc31a2
ENSMUSP00000103094	Ttc23
ENSMUSP00000103095	Ttc23
ENSMUSP00000103096	Mup3
ENSMUSP00000103097	Rara
ENSMUSP00000103098	Rara
ENSMUSP00000103099	Rara
ENSMUSP00000103100	Mef2a
ENSMUSP00000103101	Mup19
ENSMUSP00000103102	Adamts17
ENSMUSP00000103103	Rapgefl1
ENSMUSP00000103106	Pklr
ENSMUSP00000103107	Mup16
ENSMUSP00000103108	Mup17
ENSMUSP00000103109	Msl1
ENSMUSP00000103111	Msl1
ENSMUSP00000103115	Dap3
ENSMUSP00000103118	Msto1
ENSMUSP00000103119	Tm2d3
ENSMUSP00000103122	Gon4l
ENSMUSP00000103123	Mup1
ENSMUSP00000103127	Syt11
ENSMUSP00000103129	Syt11
ENSMUSP00000103130	Mup9
ENSMUSP00000103132	Gsdma3
ENSMUSP00000103133	Zpbp2
ENSMUSP00000103134	Arhgef2
ENSMUSP00000103135	Zpbp2
ENSMUSP00000103137	Zpbp2
ENSMUSP00000103141	Mup6
ENSMUSP00000103144	Mup6
ENSMUSP00000103145	Mup6
ENSMUSP00000103150	Inip
ENSMUSP00000103152	Hsdl2
ENSMUSP00000103155	Sema4a
ENSMUSP00000103161	Ube3a
ENSMUSP00000103162	Cdk12
ENSMUSP00000103163	Cdk12
ENSMUSP00000103166	Bglap3
ENSMUSP00000103167	Bglap3
ENSMUSP00000103168	Susd1
ENSMUSP00000103169	Med1
ENSMUSP00000103171	Shoc1
ENSMUSP00000103176	Tmem79
ENSMUSP00000103177	Tmem79
ENSMUSP00000103178	Zkscan16
ENSMUSP00000103180	Tsacc
ENSMUSP00000103181	Rpl19
