from	to
NP_001412413	Naglu
NP_001412414	Naglu
NP_001412415	Naglu
NP_001412418	Snf8
NP_001412419	Snf8
NP_001412420	Snf8
NP_001412430	Smtn
NP_001412431	Smtn
NP_001412432	Smtn
NP_001412433	Smtn
NP_001412434	Tfr2
NP_001412435	Tfr2
NP_001412436	Tfr2
NP_001412439	Rnf10
NP_001412441	Pdlim4
NP_001412442	Pdlim4
NP_001412443	Pdlim4
NP_001412444	Pdlim4
NP_001412454	Dmtf1
NP_001412455	Dmtf1
NP_001412456	Dmtf1
NP_001412457	Dmtf1
NP_001412461	Stap1
NP_001412467	Pttg1
NP_001412468	Pttg1
NP_001412469	Pttg1
NP_001412470	Pttg1
NP_001412471	Pttg1
NP_001412472	Pttg1
NP_001412473	Pttg1
NP_001412474	Pttg1
NP_001412475	Pttg1
NP_001412476	Pttg1
NP_001412477	Pttg1
NP_001412478	Pttg1
NP_001412479	Pttg1
NP_001412480	Pttg1
NP_001412481	Pttg1
NP_001412482	Pttg1
NP_001412490	Nudcd2
NP_001412497	Chrna2
NP_001412498	Zmiz2
NP_001412499	Zmiz2
NP_001412500	Zmiz2
NP_001412501	Zmiz2
NP_001412508	Chek2
NP_001412509	Chek2
NP_001412514	Il27ra
NP_001412521	Pcca
NP_001412522	Pcca
NP_001412523	Pcca
NP_001412524	Pcca
NP_001412525	Pcca
NP_001412526	Pcca
NP_001412527	Fgf13
NP_001412528	Fgf13
NP_001412529	Fgf13
NP_001412530	Fgf13
NP_001412535	Zfp62
NP_001412536	Zfp62
NP_001412537	Zfp62
NP_001412539	Zfp62
NP_001412540	Zfp62
NP_001412541	Zfp62
NP_001412542	Zfp62
NP_001412562	Glra4
NP_001412563	Glra4
NP_001412564	Glra4
NP_001412565	Glra4
NP_001412566	Stard3
NP_001412567	Stard3
NP_001412568	Stard3
NP_001412569	Stard3
NP_001412575	Lgi3
NP_001412577	Mtmr7
NP_001412579	Evc
NP_001412580	Fignl1
NP_001412581	Fignl1
NP_001412582	Fignl1
NP_001412583	Fignl1
NP_001412584	Fignl1
NP_001412585	Fignl1
NP_001412586	Fignl1
NP_001412587	Fignl1
NP_001412588	Fignl1
NP_001412591	Gpm6b
NP_001412592	Gpm6b
NP_001412593	Gpm6b
NP_001412594	Gpm6b
NP_001412595	Gpm6b
NP_001412596	Rrad
NP_001412601	Cldn12
NP_001412602	Cldn12
NP_001412644	Chst12
NP_001412653	Fermt2
NP_001412654	Fermt2
NP_001412655	Fermt2
NP_001412657	Fermt2
NP_001412658	Fermt2
NP_001412660	Mettl27
NP_001412661	Mettl27
NP_001412662	Mettl27
NP_001412663	Mettl27
NP_001412666	Myh7
NP_001412667	Hycc1
NP_001412668	Hycc1
NP_001412669	Hycc1
NP_001412670	Lrrc3b
NP_001412671	Lrrc3b
NP_001412672	Mapre3
NP_001412673	Mapre3
NP_001412692	AU022252
NP_001412704	Farp1
NP_001412705	Farp1
NP_001412706	Farp1
NP_001412707	Farp1
NP_001412708	Tal1
NP_001412709	Tal1
NP_001412710	Tal1
NP_001412711	Tal1
NP_001412712	Tal1
NP_001412713	Tal1
NP_001412714	Tal1
NP_001412715	Tal1
NP_001412716	Tal1
NP_001412717	Tal1
NP_001412719	Actl6b
NP_001412720	Actl6b
NP_001412722	Actl6b
NP_001412726	Acox3
NP_001412727	Dcun1d4
NP_001412728	Dcun1d4
NP_001412729	Dcun1d4
NP_001412730	Ggact
NP_001412731	Ggact
NP_001412732	Ggact
NP_001412733	Plekhg5
NP_001412734	Plekhg5
NP_001412735	Plekhg5
NP_001412736	Ggact
NP_001412737	Ggact
NP_001412738	Ggact
NP_001412739	Ggact
NP_001412740	Ggact
NP_001412741	Hscb
NP_001412742	Fgfrl1
NP_001412743	Fgfrl1
NP_001412744	Fgfrl1
NP_001412750	Skint2
NP_001412751	Skint2
NP_001412754	Slc45a1
NP_001412755	Slc45a1
NP_001412756	Slc45a1
NP_001412772	Rft1
NP_001412773	Rft1
NP_001412774	Rft1
NP_001412775	Rft1
NP_001412776	Rft1
NP_001412777	Sfxn3
NP_001412778	Lin54
NP_001412779	Lin54
NP_001412780	Slc25a45
NP_001412782	Homez
NP_001412783	Tmem119
NP_001412784	Homez
NP_001412785	Homez
NP_001412790	Spata31f3
NP_001412791	Spata31f3
NP_001412792	Spata31f3
NP_001412793	Urod
NP_001412794	Urod
NP_001412795	Urod
NP_001412796	Urod
NP_001412797	Urod
NP_001412798	Urod
NP_001412799	Urod
NP_001412800	Urod
NP_001412801	Urod
NP_001412802	Urod
NP_001412806	Grk2
NP_001412811	Mid1
NP_001412812	Mid1
NP_001412813	Plaat3
NP_001412814	Mid1
NP_001412815	Mid1
NP_001412823	Nr1d2
NP_001412824	Nr1d2
NP_001412825	Nr1d2
NP_001412826	Nr1d2
NP_001412827	Nr1d2
NP_001412829	Nr1d2
NP_001412830	Nr1d2
NP_001412831	Nr1d2
NP_001412832	Nr1d2
NP_001412833	Nr1d2
NP_001412840	Npm2
NP_001412844	Fam107a
NP_001412845	Fam107a
NP_001412846	Fam107a
NP_001412847	Mtm1
NP_001412848	Mtm1
NP_001412849	Mtm1
NP_001412850	Mtm1
NP_001412854	Pja1
NP_001412855	Pja1
NP_001412856	Pja1
NP_001412857	Zfp870
NP_001412864	Rab33a
NP_001412865	Rab33a
NP_001412882	Rbmx
NP_001412883	Rbmx
NP_001412884	Renbp
NP_001412885	Renbp
NP_001412886	Renbp
NP_001412887	Renbp
NP_001412888	Renbp
NP_001412889	Rlim
NP_001412890	Rlim
NP_001412891	Rlim
NP_001412892	Rlim
NP_001412893	Rlim
NP_001412894	Rlim
NP_001412895	Rlim
NP_001412901	Rp2
NP_001412915	Fam149b
NP_001412916	Fam149b
NP_001412917	Fam149b
NP_001412918	Fam149b
NP_001412919	Fam149b
NP_001412920	Fam149b
NP_001412921	Fam149b
NP_001412922	Rps4x
NP_001412923	Rps4x
NP_001412924	Rps4x
NP_001412925	Ntan1
NP_001412926	Ntan1
NP_001412927	Ntan1
NP_001412928	Ntan1
NP_001412929	Ntan1
NP_001412930	Ntan1
NP_001412931	Sat1
NP_001412932	Ssr4
NP_001412933	Ssr4
NP_001412942	Tbl1x
NP_001412943	Tbl1x
NP_001412944	Tbl1x
NP_001412945	Tbl1x
NP_001412946	Tbl1x
NP_001412947	Timp1
NP_001412948	Timp1
NP_001412949	Timp1
NP_001412958	Thoc7
NP_001412959	Thoc7
NP_001412960	Thoc7
NP_001412961	Thoc7
NP_001412962	Thoc7
NP_001412963	Thoc7
NP_001412964	Thoc7
NP_001412965	Thoc7
NP_001412966	Thoc7
NP_001412967	Thoc7
NP_001412968	Thoc7
NP_001412969	Thoc7
NP_001412970	Thoc7
NP_001412971	Thoc7
NP_001412988	Lrfn4
NP_001412989	Slc35a2
NP_001412990	Slc35a2
NP_001412991	Slc35a2
NP_001412992	Slc35a2
NP_001412993	Slc35a2
NP_001412994	Slc35a2
NP_001412997	Hcrtr1
NP_001412998	Hcrtr1
NP_001412999	Xlr
NP_001413000	Xlr
NP_001413001	Xlr
NP_001413002	Xlr
NP_001413003	Xlr
NP_001413004	Xlr
NP_001413005	Xlr
NP_001413006	Fam76a
NP_001413007	Fam76a
NP_001413008	Fam76a
NP_001413017	Man1c1
NP_001413018	Zfx
NP_001413020	Zfx
NP_001413021	Zfx
NP_001413022	Zfx
NP_001413023	Zfx
NP_001413024	Zfx
NP_001413025	Zfx
NP_001413026	Zfx
NP_001413027	Zfx
NP_001413028	Zfx
NP_001413029	Zfx
NP_001413030	Zfx
NP_001413031	Zfx
NP_001413032	Zfx
NP_001413033	Zfx
NP_001413034	Zfx
NP_001413035	Zfx
NP_001413036	Zfx
NP_001413037	Zfx
NP_001413038	Zfx
NP_001413039	Auh
NP_001413040	Auh
NP_001413041	Auh
NP_001413042	Auh
NP_001413043	Auh
NP_001413044	Auh
NP_001413045	Auh
NP_001413046	Auh
NP_001413047	Auh
NP_001413048	Auh
NP_001413049	Auh
NP_001413050	Auh
NP_001413051	Auh
NP_001413061	Lsm10
NP_001413062	Lsm10
NP_001413063	Itgb1bp2
NP_001413064	Itgb1bp2
NP_001413065	Rngtt
NP_001413066	Rngtt
NP_001413067	B4galt2
NP_001413068	Bcap31
NP_001413069	Bcap31
NP_001413070	Nqo2
NP_001413071	Nqo2
NP_001413072	Akna
NP_001413073	Akna
NP_001413074	Akna
NP_001413075	Akna
NP_001413076	Akna
NP_001413077	Akna
NP_001413078	Akna
NP_001413079	Akna
NP_001413080	Akna
NP_001413081	Smc5
NP_001413082	Smc5
NP_001413083	Rusc2
NP_001413084	Rusc2
NP_001413085	Gstp3
NP_001413086	Nqo2
NP_001413087	Tmem201
NP_001413088	Tmem201
NP_001413089	Tmem201
NP_001413090	Nqo2
NP_001413091	Nqo2
NP_001413092	Nqo2
NP_001413093	Nqo2
NP_001413094	Tmem201
NP_001413095	Nqo2
NP_001413096	Nqo2
NP_001413097	Tmem201
NP_001413098	Tmem201
NP_001413099	Hs6st2
NP_001413100	Hs6st2
NP_001413101	Hs6st2
NP_001413102	Nqo2
NP_001413103	Nqo2
NP_001413104	Nqo2
NP_001413105	Nqo2
NP_001413106	Hs6st2
NP_001413107	Nqo2
NP_001413108	Hs6st2
NP_001413109	Nqo2
NP_001413110	Tmeff1
NP_001413111	Dlg3
NP_001413112	Dlg3
NP_001413113	Dlg3
NP_001413114	Dlg3
NP_001413115	Dlg3
NP_001413116	Dlg3
NP_001413117	Ly86
NP_001413118	Ly86
NP_001413119	Ly86
NP_001413120	Ly86
NP_001413127	Fancg
NP_001413128	Fancg
NP_001413129	Fancg
NP_001413130	Fancg
NP_001413131	Fancg
NP_001413132	Fancg
NP_001413133	Fancg
NP_001413134	Fancg
NP_001413135	Fancg
NP_001413138	Zfyve9
NP_001413139	Zfyve9
NP_001413140	Zfyve9
NP_001413149	Nono
NP_001413150	Nono
NP_001413167	Thada
NP_001413171	Atp6ap1
NP_001413172	Atp6ap1
NP_001413175	Mocs2
NP_001413176	Mocs2
NP_001413177	Mocs2
NP_001413178	Mocs2
NP_001413179	Mocs2
NP_001413180	Pqbp1
NP_001413184	Kdm4a
NP_001413185	Kdm4a
NP_001413186	Kdm4a
NP_001413187	Kdm4a
NP_001413188	Kdm4a
NP_001413193	Naip5
NP_001413194	Naip5
NP_001413199	Wdr45
NP_001413200	Wdr45
NP_001413202	Wdr45
NP_001413203	Wdr45
NP_001413204	Wdr45
NP_001413205	Wdr45
NP_001413206	Wdr45
NP_001413207	Wdr45
NP_001413208	Wdr45
NP_001413209	Wdr45
NP_001413210	Wdr45
NP_001413211	Wdr45
NP_001413212	Wdr45
NP_001413213	Wdr45
NP_001413214	Pcsk1
NP_001413215	Wdr45
NP_001413216	Pcsk1
NP_001413217	Iqcc
NP_001413218	Iqcc
NP_001413219	Iqcc
NP_001413220	Dlgap3
NP_001413221	Dlgap3
NP_001413222	Dlgap3
NP_001413223	Dlgap3
NP_001413224	Dlgap3
NP_001413225	Otud5
NP_001413227	Otud5
NP_001413233	Ntrk2
NP_001413234	Patl1
NP_001413235	Ntrk2
NP_001413236	Ntrk2
NP_001413237	Ntrk2
NP_001413238	Ntrk2
NP_001413239	Gripap1
NP_001413240	Gripap1
NP_001413241	Gripap1
NP_001413242	Gripap1
NP_001413243	Gripap1
NP_001413244	Gripap1
NP_001413245	Gripap1
NP_001413246	Gripap1
NP_001413247	Srpk3
NP_001413248	Plac1
NP_001413272	Zscan26
NP_001413273	Zscan26
NP_001413274	Zscan26
NP_001413275	Zscan26
NP_001413276	Zscan26
NP_001413277	Zscan26
NP_001413278	Nae1
NP_001413294	Tox3
NP_001413295	Tox3
NP_001413296	Tox3
NP_001413304	Adam32
NP_001413309	Rpp40
NP_001413310	Rpp40
NP_001413311	Rpp40
NP_001413312	Rpp40
NP_001413313	Rpp40
NP_001413314	Rpp40
NP_001413315	Rpp40
NP_001413316	Adamts16
NP_001413317	Tubal3
NP_001413318	Tubal3
NP_001413320	Tubal3
NP_001413341	Tnpo1
NP_001413342	Tnpo1
NP_001413343	Tnpo1
NP_001413344	Tnpo1
NP_001413372	Zfp72
NP_001413374	Zfp72
NP_001413375	Zfp72
NP_001413392	Sptlc1
NP_001413393	Sptlc1
NP_001413395	Sptlc1
NP_001413396	Sptlc1
NP_001413397	Sptlc1
NP_001413422	Srek1
NP_001413423	Srek1
NP_001413424	Srek1
NP_001413425	Srek1
NP_001413426	Amph
NP_001413427	Amph
NP_001413428	Amph
NP_001413429	Amph
NP_001413430	Amph
NP_001413431	Amph
NP_001413432	Amph
NP_001413433	Amph
NP_001413434	Amph
NP_001413435	Amph
NP_001413459	Gas8
NP_001413460	Gas8
NP_001413481	Usb1
NP_001413482	Usb1
NP_001413483	Irx4
NP_001413501	Prag1
NP_001413504	Nr3c2
NP_001413505	Nr3c2
NP_001413506	Nr3c2
NP_001413507	Nr3c2
NP_001413509	Erap1
NP_001413510	Erap1
NP_001413523	Prmt9
NP_001413530	Nrsn1
NP_001413531	Nrsn1
NP_001413532	Nrsn1
NP_001413533	Nrsn1
NP_001413534	Nrsn1
NP_001413535	St6gal1
NP_001413556	Akr1c13
NP_001413559	Akr1c13
NP_001413562	Dcun1d2
NP_001413563	Dcun1d2
NP_001413564	Dcun1d2
NP_001413565	Rasa1
NP_001413566	Rasa1
NP_001413567	Rasa1
NP_001413568	Mylk4
NP_001413569	Skic3
NP_001413570	Skic3
NP_001413571	Skic3
NP_001413578	Zfp930
NP_001413579	Zfp930
NP_001413580	Zfp930
NP_001413581	Zfp868
NP_001413582	Zfp868
NP_001413583	Zfp868
NP_001413584	Zfp868
NP_001413587	Tmem161a
NP_001413588	Tmem161a
NP_001413589	Tmem161a
NP_001413590	Tmem161a
NP_001413605	Dbn1
NP_001413606	Dbn1
NP_001413607	Dbn1
NP_001413608	Dbn1
NP_001413609	Dbn1
NP_001413610	Dbn1
NP_001413611	Dbn1
NP_001413612	Dbn1
NP_001413613	Dbn1
NP_001413614	Dbn1
NP_001413615	Dbn1
NP_001413616	Dbn1
NP_001413617	Dbn1
NP_001413618	Dbn1
NP_001413619	Dbn1
NP_001413620	Dbn1
NP_001413621	Dbn1
NP_001413622	Dbn1
NP_001413623	Dbn1
NP_001413624	Dbn1
NP_001413625	Dbn1
NP_001413626	Dbn1
NP_001413627	Dbn1
NP_001413628	Dbn1
NP_001413629	Dbn1
NP_001413632	Slc38a7
NP_001413633	Slc38a7
NP_001413634	Slc38a7
NP_001413635	Slc38a7
NP_001413636	Slc38a7
NP_001413637	Slc38a7
NP_001413641	Cacybp
NP_001413642	Cacybp
NP_001413644	Mtss2
NP_001413645	Mtss2
NP_001413646	Mtss2
NP_001413647	Mtss2
NP_001413653	Lrrc40
NP_001413654	Lrrc40
NP_001413655	Lrrc40
NP_001413656	Lrrc40
NP_001413657	Lrrc40
NP_001413659	Lrrc40
NP_001413660	Lrrc40
NP_001413661	Lrrc40
NP_001413662	Lrrc40
NP_001413663	Lrrc40
NP_001413664	Lrrc40
NP_001413665	Lrrc40
NP_001413666	Lrrc40
NP_001413701	Srsf11
NP_001413702	Srsf11
NP_001413703	Srsf11
NP_001413704	Srsf11
NP_001413705	Srsf11
NP_001413706	Srsf11
NP_001413707	Srsf11
NP_001413723	Arhgap28
NP_001413724	Arhgap28
NP_001413860	Tiam1
NP_001413861	Tiam1
NP_001413862	Tiam1
NP_001413922	Zyg11b
NP_001413965	BC016579
NP_001413966	Trp63
NP_001413985	Atxn7
NP_001413986	Atxn7
NP_001413987	Atxn7
NP_001413994	Parp8
NP_001413995	Parp8
NP_001413996	Parp8
NP_001414003	Mcph1
NP_001414004	Mcph1
NP_001414006	Mcph1
NP_001414007	Mcph1
NP_001414008	Mcph1
NP_001414009	Mcph1
NP_001414010	Mcph1
NP_001414050	Gcc1
NP_001414060	Nkain1
NP_001414061	Nkain1
NP_001414062	Nkain1
NP_001414063	Nkain1
NP_001414071	Sigirr
NP_001414076	Sigirr
NP_001414077	Sigirr
NP_001414078	Sigirr
NP_001414079	Sigirr
NP_001414080	Sigirr
NP_001414082	Matn2
NP_001414092	Map4k1
NP_001414093	Map4k1
NP_001414094	Map4k1
NP_001414095	Map4k1
NP_001414109	Cylc2
NP_001414113	Cylc2
NP_001414153	Tbc1d15
NP_001414154	Tbc1d15
NP_001414155	Tbc1d15
NP_001414166	Dzip1
NP_001414167	Dzip1
NP_001414227	Zzef1
NP_001414239	Zc3h4
NP_001414240	Zc3h4
NP_001414241	Zc3h4
NP_001414242	Zc3h4
NP_001414250	Ube2o
NP_001414253	Spag6l
NP_001414275	Plekha2
NP_001414276	Plekha2
NP_001414277	Plekha2
NP_001414278	Plekha2
NP_001414279	Plekha2
NP_001414280	Plekha2
NP_001414281	Plekha2
NP_001414287	Prdm12
NP_001414351	Tcf7
NP_001414352	Tcf7
NP_001414353	Tcf7
NP_001414354	Tcf7
NP_001414355	Tcf7
NP_001414445	Nav1
NP_001415130	Rpgr
NP_001415131	Rpgr
NP_001415132	Rpgr
NP_001415133	Rpgr
NP_001415134	Rpgr
NP_001415135	Rpgr
NP_001415136	Rpgr
NP_001415137	Rpgr
NP_001415138	Rpgr
NP_001415139	Rpgr
NP_001415197	Gm53660
NP_001415209	Irag2
NP_001415210	Irag2
NP_001415211	Irag2
NP_001415213	Map4
NP_001415214	Map4
NP_001415215	Map4
NP_001415216	Map4
NP_001415217	Map4
NP_001415218	Map4
NP_001415219	Map4
NP_001415220	Map4
NP_001415221	Map4
NP_001415222	Map4
NP_001415223	Map4
NP_001415225	Map4
NP_001415226	Map4
NP_001415227	Map4
NP_001415228	Map4
NP_001415237	Ptprd
NP_001415243	Clip1
NP_001415244	Clip1
NP_001415245	Clip1
NP_001415246	Clip1
NP_001415247	Clip1
NP_001415248	Clip1
NP_001415249	Clip1
NP_001415250	Clip1
NP_001415251	Clip1
NP_001415252	Clip1
NP_001415253	Clip1
NP_001415254	Clip1
NP_001415255	Clip1
NP_001415256	Clip1
NP_001415257	Clip1
NP_001415258	Clip1
NP_001415265	Tnxb
NP_001415266	Gipc3
NP_001415267	Gipc3
NP_001415278	Adora2a
NP_001415279	Adora2a
NP_001415280	Adora2a
NP_001415281	Adora2a
NP_001415282	Adora2a
NP_001415283	Ap3d1
NP_001415288	Apaf1
NP_001415289	Apaf1
NP_001415292	Wdr17
NP_001415293	Sprtn
NP_001415294	Sprtn
NP_001415295	Sprtn
NP_001415296	Sprtn
NP_001415297	Obscn
NP_001415298	Chrm3
NP_001415299	Chrm3
NP_001415300	Bche
NP_001415301	Atg5
NP_001415302	Atg5
NP_001415303	Atg5
NP_001415304	Atg5
NP_001415305	Atg5
NP_001415306	Atg5
NP_001415307	Atg5
NP_001415308	Ogfod1
NP_001415309	Cd24a
NP_001415310	Ogfod1
NP_001415311	Ogfod1
NP_001415312	Ogfod1
NP_001415313	Ogfod1
NP_001415314	Ogfod1
NP_001415315	Ogfod1
NP_001415316	Ogfod1
NP_001415317	Ogfod1
NP_001415318	Ogfod1
NP_001415319	Ogfod1
NP_001415320	Ccdc187
NP_001415321	Ccdc187
NP_001415322	Bmpr1b
NP_001415323	Bmpr1b
NP_001415324	Bmpr1b
NP_001415325	Bmpr1b
NP_001415326	Bmpr1b
NP_001415327	Bmpr1b
NP_001415333	Ccna1
NP_001415334	Ccna1
NP_001415335	Ccna1
NP_001415336	Ccna1
NP_001415337	Cd63
NP_001415338	Cd63
NP_001415343	Cdk2
NP_001415344	Cdk2
NP_001415345	Cdk2
NP_001415346	Cdk2
NP_001415350	Exoc3l
NP_001415351	Exoc3l
NP_001415352	Exoc3l
NP_001415353	Cry1
NP_001415354	Cry1
NP_001415355	Cry1
NP_001415356	Cry1
NP_001415357	Cry1
NP_001415358	Cry1
NP_001415359	Dgka
NP_001415360	Dgka
NP_001415361	Dgka
NP_001415374	Mecom
NP_001415375	Mecom
NP_001415376	Mecom
NP_001415377	Mecom
NP_001415378	Mecom
NP_001415379	Mecom
NP_001415380	Dapk3
NP_001415381	Dapk3
NP_001415382	Ddit3
NP_001415383	Ddit3
NP_001415384	Edar
NP_001415385	Gstm4
NP_001415386	Gstm4
NP_001415387	Gstm4
NP_001415388	Esr1
NP_001415389	Nhlh2
NP_001415390	Eya4
NP_001415391	Eya4
NP_001415392	Fyn
NP_001415393	Fyn
NP_001415394	Fyn
NP_001415395	Cfap97
NP_001415396	Cfap97
NP_001415397	Cfap97
NP_001415398	Cfap97
NP_001415399	Cfap97
NP_001415400	B4galnt1
NP_001415401	B4galnt1
NP_001415402	B4galnt1
NP_001415403	Fxr1
NP_001415404	Fxr1
NP_001415405	Fxr1
NP_001415406	Clock
NP_001415407	Clock
NP_001415408	Clock
NP_001415409	Clock
NP_001415410	Clock
NP_001415411	Clock
NP_001415412	Ctla2b
NP_001415413	Usp15
NP_001415414	Usp15
NP_001415415	Usp15
NP_001415416	Usp15
NP_001415417	Gabra2
NP_001415418	Gabra2
NP_001415419	Ggt1
NP_001415420	Ggt1
NP_001415421	Ggt1
NP_001415422	Arhgef2
NP_001415423	Arhgef2
NP_001415424	Arhgef2
NP_001415425	Arhgef2
NP_001415426	Arhgef2
NP_001415427	Gja1
NP_001415428	Gja1
NP_001415429	Gja1
NP_001415430	Gja1
NP_001415431	Gnaz
NP_001415432	Pde7a
NP_001415434	Grik2
NP_001415435	Grik2
NP_001415436	Grik2
NP_001415437	Grm1
NP_001415438	Grm1
NP_001415439	Gstt2
NP_001415440	Gstt2
NP_001415441	Gstt2
NP_001415442	Gstt2
NP_001415443	Gstt2
NP_001415444	Gstt2
NP_001415445	Cux2
NP_001415446	Cux2
NP_001415447	Cux2
NP_001415448	Hdac2
NP_001415449	Hdac2
NP_001415450	Hdac2
NP_001415451	Hdac2
NP_001415453	Hk1
NP_001415454	Hk1
NP_001415455	Hk1
NP_001415456	Hk1
NP_001415457	Hk1
NP_001415458	Hk1
NP_001415459	Mvk
NP_001415460	Mvk
NP_001415461	Mvk
NP_001415462	Mvk
NP_001415463	Mvk
NP_001415464	Mvk
NP_001415465	Mvk
NP_001415466	Mvk
NP_001415467	Mvk
NP_001415468	Mvk
NP_001415469	Mvk
NP_001415470	Hmg20b
NP_001415471	Hmg20b
NP_001415472	Hmg20b
NP_001415473	Hmg20b
NP_001415474	Hmg20b
NP_001415475	Hmg20b
NP_001415476	Hmg20b
NP_001415477	Lats1
NP_001415478	Lats1
NP_001415479	Ctsl
NP_001415480	Ctsl
NP_001415481	Ctsl
NP_001415482	Ctsl
NP_001415483	Ctsl
NP_001415484	Ctsl
NP_001415485	Gzmm
NP_001415486	Ctsl
NP_001415487	Gzmm
NP_001415488	Gzmm
NP_001415489	Gzmm
NP_001415490	Gzmm
NP_001415491	Por
NP_001415492	Por
NP_001415493	Por
NP_001415494	Por
NP_001415495	Por
NP_001415496	Ctsl
NP_001415497	Ctsl
NP_001415498	Ctsl
NP_001415499	Ctsl
NP_001415500	Ctsl
NP_001415501	Ctsl
NP_001415503	Lss
NP_001415509	Matk
NP_001415510	Matk
NP_001415511	Matk
NP_001415512	Mdm1
NP_001415513	Mdm1
NP_001415514	Mdm1
NP_001415515	Mdm1
NP_001415516	Mdm1
NP_001415517	Mdm1
NP_001415518	Mdm1
NP_001415519	Mdm1
NP_001415520	Mdm1
NP_001415521	Mdm1
NP_001415522	Mdm1
NP_001415540	Mdm2
NP_001415541	Mdm2
NP_001415542	Mdm2
NP_001415543	Mdm2
NP_001415544	Mdm2
NP_001415545	Mdm2
NP_001415546	Mdm2
NP_001415547	Sfxn1
NP_001415548	Sfxn1
NP_001415549	Sfxn1
NP_001415550	Sfxn1
NP_001415551	Sfxn1
NP_001415552	Kitl
NP_001415553	Sfxn1
NP_001415554	Sfxn1
NP_001415555	Sfxn1
NP_001415556	Kitl
NP_001415557	Mknk2
NP_001415558	Mknk2
NP_001415559	Mknk2
NP_001415566	Cited2
NP_001415569	Prkci
NP_001415573	Ppp3ca
NP_001415574	Ppp3ca
NP_001415575	Ppp3ca
NP_001415576	Map7
NP_001415577	Map7
NP_001415578	Map7
NP_001415579	Map7
NP_001415580	Map7
NP_001415581	Map7
NP_001415582	Map7
NP_001415583	Map7
NP_001415584	Map7
NP_001415585	Map7
NP_001415586	Sema4a
NP_001415587	Sema4a
NP_001415588	Rnf13
NP_001415592	Myl6
NP_001415593	Myl6
NP_001415594	Myl6
NP_001415596	Myl6
NP_001415597	Myl6
NP_001415601	Myl6
NP_001415602	Myl6
NP_001415604	Myl6
NP_001415606	Myl6
NP_001415607	Myl6
NP_001415608	Myl6
NP_001415609	Myl6
NP_001415610	Myl6
NP_001415611	Pip5k1a
NP_001415615	Nfyb
NP_001415616	Nfyb
NP_001415619	Sema6c
NP_001415620	Sema6c
NP_001415621	Sema6c
NP_001415622	Sema6c
NP_001415623	Sema6c
NP_001415624	Sema6c
NP_001415625	Sema6c
NP_001415629	Tpd52
NP_001415630	Tpd52
NP_001415631	Tpd52
NP_001415632	Tpd52
NP_001415633	P4ha1
NP_001415634	Tpd52
NP_001415635	Palm
NP_001415636	Palm
NP_001415637	Trpc4
NP_001415656	Kctd18
NP_001415657	Kctd18
NP_001415658	Kctd18
NP_001415659	Kctd18
NP_001415660	Kctd18
NP_001415661	Kctd18
NP_001415662	Kctd18
NP_001415663	Kctd18
NP_001415664	Kctd18
NP_001415670	Pcnt
NP_001415671	Pcnt
NP_001415673	Atp10b
NP_001415675	Slc25a3
NP_001415676	Slc25a3
NP_001415677	Fbxw7
NP_001415679	Pip5k1c
NP_001415680	Arhgap23
NP_001415681	Muc16
NP_001415683	Srgn
NP_001415684	Srgn
NP_001415693	Fubp1
NP_001415694	Psap
NP_001415695	Ptprk
NP_001415696	Ptprk
NP_001415697	Ptprk
NP_001415698	Ptprk
NP_001415699	Ptprr
NP_001415700	Paqr3
NP_001415701	Paqr3
NP_001415702	Paqr3
NP_001415703	Paqr3
NP_001415704	Paqr3
NP_001415705	Paqr3
NP_001415707	Rab5b
NP_001415709	Rab5b
NP_001415711	Rdh5
NP_001415712	Rdh5
NP_001415713	Rdh5
NP_001415714	Hax1
NP_001415715	Hax1
NP_001415716	Hax1
NP_001415717	Slc1a4
NP_001415718	Tmod4
NP_001415719	Tmod4
NP_001415720	Nr6a1
NP_001415722	Odf2l
NP_001415723	Odf2l
NP_001415724	Odf2l
NP_001415725	Odf2l
NP_001415726	Odf2l
NP_001415727	Odf2l
NP_001415728	Reps1
NP_001415729	Reps1
NP_001415730	Reps1
NP_001415731	Reps1
NP_001415732	Ttll8
NP_001415735	Slc16a7
NP_001415736	Slc16a7
NP_001415737	Slc16a7
NP_001415738	Slc16a7
NP_001415740	Ttll8
NP_001415741	Syt6
NP_001415742	Syt6
NP_001415743	Syt6
NP_001415744	Syt6
NP_001415745	Syt6
NP_001415746	Syt6
NP_001415747	Syt6
NP_001415748	Syt6
NP_001415749	Slc19a1
NP_001415750	Slc19a1
NP_001415751	Slc19a1
NP_001415752	Slc19a1
NP_001415753	Slc19a1
NP_001415754	Slc19a1
NP_001415755	Slc19a1
NP_001415756	Slc19a1
NP_001415757	Slc19a1
NP_001415759	Slc1a6
NP_001415760	Cop1
NP_001415761	Cop1
NP_001415762	Cop1
NP_001415763	Tdg
NP_001415764	Tdg
NP_001415765	Tdg
NP_001415766	Tdg
NP_001415767	Tdg
NP_001415775	Spmap2
NP_001415781	Tle2
NP_001415782	Tle2
NP_001415783	Tmpo
NP_001415784	Tmpo
NP_001415785	Tmpo
NP_001415786	Tmpo
NP_001415787	Tmpo
NP_001415788	Tmpo
NP_001415789	Tmpo
NP_001415790	Impa1
NP_001415791	Impa1
NP_001415792	Impa1
NP_001415793	Tnfaip3
NP_001415794	Tnfaip3
NP_001415795	Tnfaip3
NP_001415796	Tpd52l1
NP_001415797	Tpd52l1
