from	to
Cyld	NM_173369
Cyld	XM_030243807
Cyld	XM_030243809
Cyld	XM_006531414
Cyld	XM_006531418
Cyld	XM_006531415
Cyld	XM_036154335
Cyld	XM_006531417
Cyld	XM_030243808
Cyld	XM_036154334
Cyld	XM_006531416
Cym	XM_131138
Cyp11a1	NM_001346787
Cyp11a1	NM_019779
Cyp11b1	NM_001033229
Cyp11b2	NM_009991
Cyp17a1	NM_007809
Cyp19a1	NM_001348172
Cyp19a1	NM_001348173
Cyp19a1	NM_007810
Cyp19a1	NM_001348171
Cyp1a1	NM_001136059
Cyp1a1	NM_009992
Cyp1a2	NM_009993
Cyp1b1	NM_001364889
Cyp1b1	NM_009994
Cyp20a1	NM_001313721
Cyp20a1	XM_006496328
Cyp20a1	XM_129747
Cyp21a1	NM_009995
Cyp21a2-ps	NG_005907
Cyp24a1	NM_009996
Cyp26a1	NM_007811
Cyp26a1	XM_017318053
Cyp26b1	XM_011241300
Cyp26b1	XM_006505972
Cyp26b1	XM_036166047
Cyp26b1	NM_175475
Cyp26b1	XM_030255338
Cyp26b1	NM_001177713
Cyp26c1	NM_001105201
Cyp26c1	XM_017318259
Cyp27a1	NM_024264
Cyp27a1	XM_036165651
Cyp27a1	XM_006495607
Cyp27b1	XM_125908
Cyp27b1	XM_006513187
Cyp2a12	NM_133657
Cyp2a21-ps	NG_006917
Cyp2a22	NM_001101467
Cyp2a22	NM_001421745
Cyp2a22	XM_006539859
Cyp2a22	NM_001421746
Cyp2a4	NM_009997
Cyp2a5	NM_007812
Cyp2ab1	NM_183158
Cyp2ab1	XM_017316952
Cyp2ab1	XM_017316954
Cyp2ab1	XM_017316953
Cyp2b10	NM_009999
Cyp2b13	XM_006539510
Cyp2b13	XM_006539508
Cyp2b13	XM_006539509
Cyp2b13	XM_006539511
Cyp2b13	NM_007813
Cyp2b19	NM_007814
Cyp2b23	XM_036153083
Cyp2b23	NM_001081148
Cyp2b26-ps	NG_006930
Cyp2b27-ps	NG_006932
Cyp2b28-ps	NG_006924
Cyp2b9	NM_010000
Cyp2b9	XM_011250431
Cyp2c23	NM_001167905
Cyp2c23	XM_129338
Cyp2c23	XM_017318162
Cyp2c29	NM_001410153
Cyp2c29	NM_007815
Cyp2c37	NM_010001
Cyp2c38	NM_010002
Cyp2c38	NM_001410199
Cyp2c39	NM_001373937
Cyp2c39	NM_010003
Cyp2c40	NM_010004
Cyp2c50	NM_134144
Cyp2c50	NM_001167877
Cyp2c50	NM_001167875
Cyp2c52-ps	NG_006923
Cyp2c53-ps	NR_033614
Cyp2c54	NM_206537
Cyp2c54	XM_006527172
Cyp2c55	NM_028089
Cyp2c55	XM_006527355
Cyp2c65	NM_028191
Cyp2c66	XM_135403
Cyp2c67	NM_001417644
Cyp2c67	NM_001024719
Cyp2c68	XM_006527177
Cyp2c68	NM_001039555
Cyp2c69	NM_001104525
Cyp2c70	XM_011247235
Cyp2c70	NM_145499
Cyp2c71-ps	NG_006905
Cyp2c72-ps	NG_006907
Cyp2c73-ps	NG_006906
Cyp2d10	XM_006520391
Cyp2d10	NM_010005
Cyp2d11	NM_001104531
Cyp2d12	NM_001355665
Cyp2d12	XM_006521131
Cyp2d12	NM_201360
Cyp2d12	XM_006521130
Cyp2d12	XR_875302
Cyp2d12	XM_006521132
Cyp2d12	XM_006521128
Cyp2d13	NM_001429617
Cyp2d13	NR_190749
Cyp2d22	NM_001163472
Cyp2d22	NM_019823
Cyp2d26	XM_006521524
Cyp2d26	NM_029562
Cyp2d32-ps	NG_006912
Cyp2d33-ps	NG_006913
Cyp2d34	XM_030248505
Cyp2d34	XM_030248504
Cyp2d34	XM_017316570
Cyp2d34	NM_145474
Cyp2d34	XM_017316571
Cyp2d34-ps	NG_020218
Cyp2d35-ps	NG_006926
Cyp2d36-ps	NG_006911
Cyp2d37-ps	NR_033515
Cyp2d38-ps	NG_006570
Cyp2d39-ps	NG_006927
Cyp2d40	XM_283309
Cyp2d41-ps	NG_006925
Cyp2d67-ps	NG_020286
Cyp2d9	NM_010006
Cyp2e1	NM_021282
Cyp2f2	NM_007817
Cyp2g1	NM_013809
Cyp2j11	XM_006502615
Cyp2j11	NM_001004141
Cyp2j11	XM_011240375
Cyp2j11	XM_011240376
Cyp2j12	NM_001100182
Cyp2j12	NM_001355721
Cyp2j13	NM_001346540
Cyp2j13	NM_145548
Cyp2j13	NM_001346539
Cyp2j13	XM_006502935
Cyp2j14-ps	NG_006922
Cyp2j15-ps	NG_006921
Cyp2j5	NM_001418421
Cyp2j5	NM_001418422
Cyp2j5	NM_010007
Cyp2j6	NM_010008
Cyp2j6	NR_185201
Cyp2j6	XM_036163630
Cyp2j6	NM_001420828
Cyp2j6	NR_185203
Cyp2j6	XM_006502722
Cyp2j6	XM_030253163
Cyp2j6	NR_185202
Cyp2j7	NM_001425033
Cyp2j8	NM_001370972
Cyp2j8	NM_001104927
Cyp2j9	NM_001419236
Cyp2j9	NM_028979
Cyp2j9	NM_001419234
Cyp2j9	XM_030253853
Cyp2j9	NM_001419233
Cyp2r1	NM_177382
Cyp2r1	XM_006507839
Cyp2r1	XM_006507838
Cyp2r1	NR_110407
Cyp2r1	NR_110408
Cyp2r1	XM_006507840
Cyp2r1	XM_006507841
Cyp2s1	NM_028775
Cyp2t4	XM_357820
Cyp2u1	XM_131188
Cyp2u1	XR_375583
Cyp2w1	XM_006504722
Cyp2w1	NM_001160265
Cyp2w1	XM_006504719
Cyp2w1	XM_006504721
Cyp2w1	XM_006504720
Cyp39a1	NM_001285948
Cyp39a1	NM_018887
Cyp39a1	NM_001285947
Cyp3a11	NM_007818
Cyp3a13	NM_007819
Cyp3a13	XM_030254121
Cyp3a16	NM_007820
Cyp3a16	XM_006504799
Cyp3a25	NR_030782
Cyp3a25	XR_003955678
Cyp3a25	XR_003955679
Cyp3a25	NM_019792
Cyp3a41a	XM_006504844
Cyp3a41a	NM_017396
Cyp3a41b	NM_001105159
Cyp3a41b	XM_017320571
Cyp3a44	NM_177380
Cyp3a44	XR_868675
Cyp3a57	NM_001100180
Cyp3a57	XM_006504852
Cyp3a57	XM_006504849
Cyp3a57	XM_030254747
Cyp3a58-ps	NG_006934
Cyp3a59	NM_001105160
Cyp3a59	XM_030254003
Cyp3a59	XR_868673
Cyp3a60-ps	NG_006935
Cyp3a61-ps1	NG_006936
Cyp3a63-ps	NG_006931
Cyp46a1	NR_176848
Cyp46a1	NM_010010
Cyp46a1	XM_030246535
Cyp4a10	XM_204116
Cyp4a12a	NM_177406
Cyp4a12b	NM_172306
Cyp4a14	XM_017319946
Cyp4a14	XM_006502724
Cyp4a14	NM_007822
Cyp4a28-ps	NG_005831
Cyp4a29	NM_001100183
Cyp4a30-ps	NG_006929
Cyp4a30b	XM_006503221
Cyp4a30b	XM_006503217
Cyp4a30b	NM_001100185
Cyp4a30b	XM_006503218
Cyp4a30b	XM_006503222
Cyp4a31	NM_001252539
Cyp4a31	XM_006503279
Cyp4a31	NM_201640
Cyp4a32	NM_001425042
Cyp4a32	XM_030252999
Cyp4a32	XM_006502613
Cyp4a32	XR_003954855
Cyp4a32	XM_017319878
Cyp4a32	NM_001100181
Cyp4b1	NM_007823
Cyp4b1-ps1	NG_020509
Cyp4b1-ps2	NR_033575
Cyp4f13	XM_006523736
Cyp4f13	XM_006523738
Cyp4f13	XM_006523737
Cyp4f13	NM_130882
Cyp4f13	NM_001417678
Cyp4f13	NM_001417675
Cyp4f13	NM_001417677
Cyp4f13	NM_001417676
Cyp4f14	NM_001204333
Cyp4f14	NM_001204334
Cyp4f14	XM_030249973
Cyp4f14	NM_022434
Cyp4f14	NM_001204335
Cyp4f14	NM_001357788
Cyp4f14	NM_001204336
Cyp4f15	XM_006523412
Cyp4f15	NM_134127
Cyp4f15	NM_001346538
Cyp4f16	NM_024442
Cyp4f16	NM_001356303
Cyp4f16	NM_001356302
Cyp4f16	XR_004939575
Cyp4f16	XM_006524884
Cyp4f16	XR_004939574
Cyp4f16	XM_006524882
Cyp4f16	XM_017317633
Cyp4f16	XR_385364
Cyp4f17	NM_001410358
Cyp4f17	XM_006523959
Cyp4f17	NM_001410357
Cyp4f17	NR_177062
Cyp4f17	NM_001410356
Cyp4f17	NM_001410360
Cyp4f17	XM_011246339
Cyp4f17	NM_001101445
Cyp4f17	NM_001410359
Cyp4f17	NM_001410355
Cyp4f18	NM_024444
Cyp4f18	XM_030243782
Cyp4f18	XM_006509748
Cyp4f18	XM_006509749
Cyp4f18	XM_011242327
Cyp4f37	NM_001100187
Cyp4f37	XM_036160756
Cyp4f38-ps	NG_006939
Cyp4f39	NM_177307
Cyp4f39	XM_006524423
Cyp4f40	XM_006524759
Cyp4f40	NM_001368735
Cyp4f40	NM_001101588
Cyp4f40	XM_006524757
Cyp4f41-ps	XM_128564
Cyp4v3	NM_133969
Cyp4x1	NM_001003947
Cyp4x1os	NR_131922
Cyp51	NM_020010
Cyp7a1	NM_007824
Cyp7b1	NM_001409876
Cyp7b1	NM_007825
Cyp7b1	XM_006535383
Cyp8b1	NM_010012
Cypt1	NM_001310461
Cypt1	NM_025738
Cypt11-ps	NG_065460
Cypt12	NM_029289
Cypt13-ps	NG_065461
Cypt14-ps	NR_175958
Cypt15-ps	NR_175957
Cypt2	XM_142014
Cypt3	NM_001310716
Cypt3	NM_173367
Cypt4	NM_173412
Cyren	XM_030255676
Cyren	NM_001135611
Cyren	NM_001347101
Cyren	NM_199145
Cyria	NM_029758
Cyria	NM_001146119
Cyria	XM_006515246
Cyria	XM_006515247
Cyria	NM_001364432
Cyrib	XM_030248478
Cyrib	XM_011245564
Cyrib	XM_006520763
Cyrib	XM_030248472
Cyrib	NM_001360037
Cyrib	XM_030248475
Cyrib	XM_006520765
Cyrib	XM_030248470
Cyrib	NM_144846
Cyrib	XM_030248477
Cyrib	XM_006520766
Cyrib	NM_001360038
Cyrib	XM_006520762
Cyrib	XM_030248469
Cyrib	XM_036159326
Cyrib	XM_036159327
Cyrib	XM_030248473
Cyrib	XM_030248474
Cyrib	XM_030248476
Cyrib	NM_001360035
Cyrib	XM_006520764
Cyrib	XM_030248468
Cyrib	NM_001360036
Cyrib	XM_030248471
Cys1	XR_381178
Cys1	NM_001161807
Cys1	XR_003949983
Cys1	XM_006514952
Cys1	NM_001004455
Cys1	NM_138686
Cys1	XR_381177
Cysltr1	NM_001281862
Cysltr1	XM_036162055
Cysltr1	NM_001281859
Cysltr1	NM_021476
Cysltr2	NM_001162412
Cysltr2	XM_030248001
Cysltr2	NM_133720
Cysrt1	NM_026415
Cystm1	NM_001081365
Cystm1	NM_001368637
Cyth1	NM_001112699
Cyth1	NM_001112700
Cyth1	XR_003949350
Cyth1	NM_001378888
Cyth1	XM_011248805
Cyth1	NM_001378885
Cyth1	NM_011180
Cyth1	NM_001378887
Cyth1	NR_166155
Cyth1	NM_001378886
Cyth1	XR_001779921
Cyth1	XM_006532519
Cyth2	XM_036152796
Cyth2	NM_011181
Cyth2	NR_175963
Cyth2	NM_001112701
Cyth3	XM_036164909
Cyth3	NM_011182
Cyth3	XM_030254209
Cyth3	XM_017320729
Cyth3	NM_001163548
Cyth4	XM_006521446
Cyth4	XM_036159603
Cyth4	NM_028195
Cyth4	XM_036159606
Cyth4	XM_036159604
Cyth4	XM_036159605
Cytip	XM_006498012
Cytip	XM_006498013
Cytip	NM_139200
Cytl1	XM_132070
Cyyr1	NM_144853
Cyyr1	XM_006523005
Czib	NM_028754
Czib	XM_030253839
Czib	NM_001347160
Czib	XM_036164493
Czib	XM_006503440
Czib	XM_006503439
Czib	XM_006503437
D030007L05Rik	NR_190008
D030018L15Rik	NR_126492
D030018L15Rik	NR_126493
D030024E09Rik	NR_040350
D030025E07Rik	NR_045704
D030025P21Rik	NR_028577
D030028A08Rik	NR_003293
D030040B21Rik	NR_037998
D030045P18Rik	NR_040624
D030047H15Rik	NR_033548
D030055H07Rik	NR_175897
D030056L22Rik	NM_177640
D030056L22Rik	NM_001374130
D030068K23Rik	NR_126329
D030074P21Rik	XR_869056
D030074P21Rik	XR_869057
D11Bhm181e	NG_032785
D130007C19Rik	XR_004942182
D130007C19Rik	XR_376626
D130007C19Rik	XR_004942183
D130007C19Rik	XR_004942184
D130009I18Rik	NR_015593
D130017N08Rik	NR_015486
D130020L05Rik	NR_038049
D130020L05Rik	NR_038050
D130020L05Rik	NR_038047
D130020L05Rik	NR_038048
D130037M23Rik	XM_006517803
D130043K22Rik	NR_131787
D130043K22Rik	XM_111397
D130052B06Rik	XR_001780184
D130052B06Rik	XR_381156
D130052B06Rik	XR_001780183
D130058E05Rik	XM_030244408
D130079A08Rik	NR_168067
D14Ertd670e	NR_105025
D16Ertd472e	NM_001252440
D16Ertd472e	NM_025967
D16Ertd472e	NM_001252439
D16Ertd472e	NM_001252438
D16Ertd519e	NR_040474
D16Ertd727e	NG_005946
D17Ertd648e	NR_045808
D17H6S53E	NM_033477
D17H6S56E-5	XM_017317209
D17H6S56E-5	NM_033075
D1Pas1	NM_033077
D230017M19Rik	NR_155355
D230030E09Rik	NR_045947
D2hgdh	NM_001310767
D2hgdh	NM_001421240
D2hgdh	NM_001421234
D2hgdh	XM_006529973
D2hgdh	NM_001421237
D2hgdh	XM_017313036
D2hgdh	NM_001421236
D2hgdh	XM_006529970
D2hgdh	NM_178882
D2hgdh	NM_001421239
D2hgdh	NM_001421235
D2hgdh	XM_036154596
D2hgdh	NM_001421241
D2hgdh	NM_001421238
D2hgdh	XM_030243858
D330022H12Rik	XR_875867
D330023K18Rik	NR_040334
D330025C20Rik	NR_168057
D330037F02Rik	NR_166686
D330041H03Rik	NR_033554
D330046F09Rik	NR_131909
D330050G23Rik	NR_040335
D330050G23Rik	NR_040336
D330050I16Rik	NR_033224
D3Ertd751e	XM_030252844
D3Ertd751e	XM_036163357
D3Ertd751e	XM_036163354
D3Ertd751e	XM_011239972
D3Ertd751e	XM_036163358
D3Ertd751e	XM_011239973
D3Ertd751e	NM_001291048
D3Ertd751e	XM_036163356
D3Ertd751e	XM_036163355
D3Ertd751e	NM_001099785
D3Ertd751e	NM_027271
D3Ertd751e	NM_028667
D3Ertd751e	XR_867177
D430001F17Rik	XR_003951964
D430001F17Rik	XR_876250
D430019H16Rik	NM_001252508
D430020J02Rik	NR_028421
D430036J16Rik	NR_040394
D430036J16Rik	NR_040393
D430036J16Rik	NR_040397
D430036J16Rik	NR_040396
D430036J16Rik	NR_040395
D430040L24Rik	XR_880427
D430041D05Rik	NM_001033347
D430041D05Rik	XM_011239528
D430041D05Rik	XM_011239527
D430041D05Rik	XM_011239526
D430041D05Rik	XR_866274
D430041D05Rik	NM_001368844
D430041D05Rik	NM_001419546
D430041D05Rik	XM_006499487
D4Ertd617e	NR_029469
D530033B14Rik	NR_165180
D530049I02Rik	NR_040605
D5Ertd579e	XM_036165214
D5Ertd579e	XM_011240747
D5Ertd579e	XM_036165213
D5Ertd579e	XM_036165209
D5Ertd579e	XM_011240750
D5Ertd579e	XM_036165211
D5Ertd579e	XM_036165220
D5Ertd579e	XM_036165216
D5Ertd579e	XM_036165212
D5Ertd579e	XM_011240749
D5Ertd579e	XM_011240746
D5Ertd579e	XM_036165217
D5Ertd579e	XM_011240745
D5Ertd579e	XM_011240742
D5Ertd579e	XM_036165218
D5Ertd579e	XM_011240743
D5Ertd579e	XM_011240744
D5Ertd579e	XM_030254575
D5Ertd579e	XM_036165219
D5Ertd579e	XM_011240748
D5Ertd579e	XM_036165215
D5Ertd579e	NM_001081232
D5Ertd579e	XM_006503992
D5Ertd579e	XM_036165210
D5Ertd605e	NR_033625
D5Ertd615e	NR_131933
D630003M21Rik	NM_177657
D630003M21Rik	XR_004940146
D630003M21Rik	NM_001131021
D630003M21Rik	XR_374459
D630010B17Rik	NR_045629
D630013N20Rik	NR_045291
D630013N20Rik	NR_045292
D630023F18Rik	XM_036154590
D630023F18Rik	NM_175293
D630023F18Rik	XM_030243853
D630023F18Rik	NM_001285881
D630023F18Rik	XM_030243840
D630023F18Rik	XM_030243843
D630023F18Rik	XM_036154588
D630023F18Rik	XM_030243847
D630023F18Rik	NM_001285882
D630023F18Rik	XM_036154584
D630023F18Rik	XR_003947354
D630023F18Rik	XM_036154580
D630024D03Rik	NR_102314
D630024D03Rik	NR_102311
D630024D03Rik	NR_102310
D630024D03Rik	NR_102312
D630029K05Rik	NR_027846
D630029K05Rik	NR_027847
D630033O11Rik	NR_168927
D630033O11Rik	NR_168928
D630039A03Rik	NM_178727
D630041G03Rik	NR_028416
D630044L22Rik	NR_152187
D630045J12Rik	NM_194061
D6Ertd474e	NR_027803
D6Ertd527e	NR_176826
D6Ertd527e	NR_176827
D6Wsu163e	NM_001410642
D6Wsu163e	NM_001410644
D6Wsu163e	NM_001410643
D6Wsu163e	NM_138594
D730003I15Rik	NR_151547
D730003K21Rik	XR_871324
D730003K21Rik	XR_379940
D730003K21Rik	XR_379941
D730005E14Rik	NR_030675
D730045A05Rik	NR_045390
D730050B12Rik	NR_046196
D7Ertd128e	XR_881941
D7Ertd143e	NR_028425
D7Ertd443e	XM_011241906
D7Ertd443e	XM_011241905
D7Ertd443e	NM_001081331
D7Ertd443e	XM_011241904
D7Ertd443e	XM_011241902
D7Ertd443e	XM_011241903
D7Ertd443e	NM_001199941
D7Ertd443e	XM_011241907
D7Ertd443e	XM_011241901
D830005E20Rik	NR_040657
D830013O20Rik	NR_046013
D830014E11Rik	XR_880511
D830014E11Rik	XR_004942756
D830014E11Rik	XR_004942757
D830015G05Rik	XR_378022
D830015G05Rik	XR_004933836
D830024N08Rik	XR_003947410
D830024N08Rik	XR_003947411
D830024N08Rik	XR_004935046
D830024N08Rik	XR_003947412
D830024N08Rik	XR_004935047
D830024N08Rik	XR_001778601
D830026I12Rik	NR_102305
D830026I12Rik	NR_102304
D830030K20Rik	XM_036158675
D830030K20Rik	XM_036158671
D830030K20Rik	XM_017316345
D830030K20Rik	NM_001320366
D830030K20Rik	XM_011244802
D830030K20Rik	NM_177135
D830030K20Rik	XM_036158673
D830030K20Rik	XM_036158674
D830030K20Rik	XM_036158672
D830032E09Rik	NR_102306
D830032E09Rik	NR_102307
D830035M03Rik	NR_166642
D830036C21Rik	XR_004934258
D830039M14Rik	NR_166099
D830044D21Rik	NR_171008
D830050J10Rik	NR_152134
D8Ertd738e	XM_146606
D8Ertd738e	XM_017312495
D930003E18Rik	NR_165656
D930007P13Rik	NR_045743
D930015M05Rik	NR_040621
D930019O06Rik	XR_004936031
D930019O06Rik	XR_001778897
D930020B18Rik	XM_036155759
D930020B18Rik	XM_006513552
D930020B18Rik	XM_006513555
D930020B18Rik	NM_177335
D930020B18Rik	XM_006513551
D930028M14Rik	NR_045847
D930028M14Rik	NR_045848
D930030F02Rik	XR_003946696
D930030F02Rik	XR_003946693
D930030F02Rik	XR_001778321
D930030F02Rik	XR_003946694
D930030F02Rik	XR_001778322
D930030F02Rik	XR_003946695
D930030F02Rik	XR_870076
D930030F02Rik	XR_870075
D930030F02Rik	XR_003946692
D930032P07Rik	NR_045330
D930048N14Rik	NR_027958
D9Wsu149	NG_005890
DQ267100	NR_046304
DQ267101	NR_046305
DQ267102	NR_046306
Daam1	XM_036157296
Daam1	NM_172464
Daam1	NM_001422845
Daam1	XM_030246636
Daam1	NM_001286452
Daam1	XM_036157297
Daam1	NM_026102
Daam1	NM_001422846
Daam1	XM_006515642
Daam2	XM_036160826
Daam2	XM_006525089
Daam2	XM_006525083
Daam2	XM_006525090
Daam2	XR_004939598
Daam2	XM_036160827
Daam2	XM_006525086
Daam2	XM_006525085
Daam2	XM_283449
Daam2	XM_036160828
Daam2	NM_001379372
Daam2	NM_001379371
Daam2	XM_006525084
Daam2	XR_004939600
Daam2	XR_004939599
Dab1	NM_001369047
Dab1	XM_030253177
Dab1	XM_030253179
Dab1	XM_030253178
Dab1	XM_030253176
Dab1	XM_006502725
Dab1	XM_011240426
Dab1	XM_036163633
Dab1	NM_001369049
Dab1	XM_036163644
Dab1	NR_104385
Dab1	NM_177259
Dab1	XM_036163638
Dab1	XM_030253175
Dab1	XM_036163641
Dab1	XM_036163642
Dab1	XM_030253167
Dab1	XM_030253166
Dab1	XM_030253169
Dab1	XM_006502735
Dab1	XM_036163639
Dab1	NM_010014
Dab1	XM_036163643
Dab1	NM_001369048
Dab1	XM_036163632
Dab1	XM_017319950
Dab1	XM_030253182
Dab1	XM_030253173
Dab1	XM_030253180
Dab1	NM_001369046
Dab1	XM_036163637
Dab1	XM_030253174
Dab1	XM_017319948
Dab1	XM_036163635
Dab1	XM_030253165
Dab1	XM_036163640
Dab1	XM_036163645
Dab1	XM_030253172
Dab1	XM_006502727
Dab1	XM_030253171
Dab1	XM_036163636
Dab1	XM_006502726
Dab1	XM_030253170
Dab2	NM_001008702
Dab2	NM_001102400
Dab2	NM_001310446
Dab2	XM_011245324
Dab2	NM_001037905
Dab2	XM_017316424
Dab2	XM_030248312
Dab2	XM_030248313
Dab2	NM_023118
Dab2ip	XM_036162548
Dab2ip	XM_036162540
Dab2ip	NM_001290640
Dab2ip	XM_011239175
Dab2ip	XM_036162550
Dab2ip	XM_036162556
Dab2ip	XM_006498307
Dab2ip	XM_006498305
Dab2ip	XM_036162549
Dab2ip	NM_001290639
Dab2ip	XM_017319251
Dab2ip	NM_001290641
Dab2ip	XM_030252055
Dab2ip	XM_036162547
Dab2ip	XM_006498311
Dab2ip	XM_130206
Dab2ip	NM_001290637
Dab2ip	XM_036162546
Dab2ip	XM_036162544
Dab2ip	XM_036162551
Dab2ip	XM_036162539
Dab2ip	XM_011239172
Dab2ip	XM_006498304
Dab2ip	XM_036162545
Dab2ip	XM_036162552
Dab2ip	XM_036162553
Dab2ip	XM_036162554
Dab2ip	NM_001114125
Dab2ip	NM_001114124
Dab2ip	XM_036162541
Dab2ip	XM_036162542
Dab2ip	XM_036162543
Dab2ip	XM_036162555
Dach1	NM_007826
Dach1	NM_001038610
Dach1	NM_001424435
Dach2	NM_001289732
Dach2	XM_030251525
Dach2	XM_030251527
Dach2	XM_036162125
Dach2	XM_011247715
Dach2	XM_036162123
Dach2	NM_001289734
Dach2	XM_011247712
Dach2	XM_030251529
Dach2	NM_033605
Dach2	XM_011247714
Dach2	XM_011247716
Dach2	XM_036162127
Dach2	NM_001142570
Dach2	XM_011247711
Dach2	XM_036162128
Dach2	NM_001289733
Dach2	XM_030251526
Dach2	XM_011247713
Dach2	XM_036162126
Dach2	XM_036162124
Dach2	XM_030251523
Dach2	XM_030251524
Dach2	XM_006528416
Dach2	XM_030251528
Dact1	NM_001190466
Dact1	NM_021532
Dact2	XM_006524227
Dact2	NM_172826
Dact3	NM_001081655
Dad1	NM_010015
Dad1	NM_001113358
Dag1	NM_001276492
Dag1	NM_001276485
Dag1	NM_001276482
Dag1	XM_006511636
Dag1	NM_001276481
Dag1	XM_030244041
Dag1	NM_001276493
Dag1	XM_030244040
Dag1	NM_010017
Dag1	NM_001276486
Dagla	XM_036161605
Dagla	XM_017318213
Dagla	NM_198114
Daglb	XM_006504700
Daglb	XM_036165105
Daglb	XM_006504698
Daglb	XM_030254461
Daglb	NM_144915
Dalir	NR_130904
Dalrd3	XR_003947985
Dalrd3	XM_006511793
Dalrd3	NM_026378
Dalrd3	XM_011242901
Dalrd3	XM_036155217
Dalrd3	XR_001778994
Dalrd3	XM_036155216
Dalrd3	XR_004935531
Dalrd3	XR_871095
Dalrd3	XM_036155215
Dalrd3	XM_017313540
Dalrd3	XR_379772
Dancr	NR_145131
Dancr	NR_015531
Dancr	NR_145133
Dand5	NM_201227
Dand5	NR_033145
Dao	XM_006530162
Dao	NM_010018
Dao	NM_001286397
Dao	XM_006530161
Dao	NM_001286396
Dap	NM_146057
Dap3	XM_006501866
Dap3	XM_030252747
Dap3	NM_001368419
Dap3	XM_030252745
Dap3	XM_036163212
Dap3	NM_001164533
Dap3	XM_006501863
Dap3	XM_036163214
Dap3	NM_022994
Dap3	XM_006501864
Dap3	XM_006501867
Dap3	XM_006501865
Dap3	XM_006501868
Dap3	XM_006501869
Dapk1	XM_036158159
Dapk1	XM_017315598
Dapk1	XM_030247400
Dapk1	XM_036158158
Dapk1	NM_029653
Dapk1	XM_006517370
Dapk1	XM_036158157
Dapk1	NM_001285917
Dapk1	NM_134062
Dapk2	XM_036154598
Dapk2	XM_036154597
Dapk2	XR_004935315
Dapk2	NM_001404683
Dapk2	NM_010019
Dapk3	NM_001190473
Dapk3	NM_001428452
Dapk3	XM_030244866
Dapk3	XM_006513194
Dapk3	XM_036155576
Dapk3	NM_001428451
Dapk3	XM_006513195
Dapk3	NM_001190474
Dapk3	NM_007828
Dapl1	XM_130301
Dapp1	XM_036163110
Dapp1	NM_011932
Dapp1	NM_001310753
Dapp1	XM_017319585
Dars1	NM_177445
Dars1	NM_145507
Dars2	XM_006496757
Dars2	XM_036164064
Dars2	XM_006496758
Dars2	NM_172644
Daw1	XR_373545
Daw1	NM_001372243
Daw1	XM_011238710
Daw1	XM_036153685
Daw1	NM_001372244
Daw1	NM_001372245
Daw1	NM_027725
Daw1	NR_164164
Daw1	XM_011238711
Daw1	NR_164165
Daw1	NR_027636
Daxx	XM_006523582
Daxx	NR_149750
Daxx	NM_001355704
Daxx	NM_001199733
Daxx	NM_007829
Daxx	XM_006523581
Dazap1	NR_166400
Dazap1	XM_030245259
Dazap1	XM_006514071
Dazap1	NR_166397
Dazap1	NM_133188
Dazap1	NR_166399
Dazap1	XM_006514072
Dazap1	NR_166401
Dazap1	NR_166398
Dazap1	NR_166396
Dazap1	NM_001122605
Dazap1	NM_001122604
Dazap1	XM_036155992
Dazap1	NM_001378995
Dazap1	XM_006514070
Dazap1	XM_030245258
Dazap2	XM_006520986
Dazap2	NM_011873
Dazl	NM_010021
Dazl	XM_006523583
Dazl	NM_001277863
Dbf4	NM_013726
Dbf4	XR_003955658
Dbf4	XR_003955657
Dbf4	NM_001190717
Dbh	NM_138942
Dbhos	NR_040524
Dbi	NM_007830
Dbi	NM_001037999
Dbil5	NM_021294
Dbil5-ps	NG_001524
Dbn1	NM_001426680
Dbn1	NM_001426686
Dbn1	NM_001426689
Dbn1	NM_001177371
Dbn1	NM_001426692
Dbn1	NM_001177372
Dbn1	NM_001426691
Dbn1	NM_001426696
Dbn1	NM_001426697
Dbn1	NM_019813
Dbn1	NM_001426700
Dbn1	NM_001426687
Dbn1	NM_001426681
Dbn1	NM_001426683
Dbn1	NM_001426690
Dbn1	NM_001426678
Dbn1	NM_001426676
Dbn1	NM_001426699
Dbn1	NM_001426694
Dbn1	NM_001426682
Dbn1	NM_001426677
Dbn1	NM_001426693
Dbn1	NM_001426684
Dbn1	NM_001426698
Dbn1	NM_001426688
Dbn1	NM_001426679
Dbn1	NM_001426685
Dbn1	NM_001426695
Dbndd1	NM_028146
Dbndd1	XM_011248510
Dbndd1	NM_001170975
Dbndd1	NM_001170976
Dbndd1	XM_011248509
Dbndd1	NM_001395625
Dbndd1	NM_001395626
Dbndd2	NM_001048227
Dbndd2	NM_001048229
Dbndd2	NM_026797
Dbndd2	XM_030251864
Dbndd2	XM_006499895
Dbndd2	NM_001048228
Dbnl	NM_001146308
Dbnl	NM_001146309
Dbnl	XM_036156280
Dbnl	NM_013810
Dbp	NM_016974
Dbp	XM_006540597
Dbp	NM_001412312
Dbp	NM_001412313
Dbpht2	NM_198866
Dbr1	NM_001368298
Dbr1	NM_031403
Dbt	NM_010022
Dbt	NM_001409891
Dbt	NM_001409893
Dbt	NM_001409897
Dbt	NM_001357344
Dbt	NM_001409895
Dbt	NM_001409894
Dbt	NM_001409892
Dbt	NM_001409896
Dbx1	XM_145620
Dbx2	XM_356793
Dbx2	XM_036159373
Dcaf1	XM_006511753
Dcaf1	NM_001015507
Dcaf1	XM_036155069
Dcaf1	XR_379768
